dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,16.978264,15.037823,11.973351,6.727227,1.676985,12.896141,3.203521,1.451673,0.152421,0.002525,6.937238,7.990964
cuda,AlbertForQuestionAnswering,4,16.936021,15.051130,11.947520,6.762592,1.645413,12.989381,2.948335,1.678571,0.148423,0.002436,3.530327,8.016366
cuda,BartForCausalLM,4,23.446543,20.063721,16.747551,11.435009,1.657218,18.247500,2.671555,1.757938,0.199378,3.571473,1.836024,12.216949
cuda,BartForConditionalGeneration,2,39.485758,32.379143,28.979110,14.554118,3.969264,22.025474,7.724549,3.853299,1.024566,0.757005,0.431459,12.911509
cuda,BertForMaskedLM,16,20.081083,16.695123,13.700209,7.675376,1.761726,13.318859,3.113971,1.841778,0.273975,0.002502,2.623703,7.574681
cuda,BertForQuestionAnswering,16,20.867939,17.450156,14.446236,8.345088,1.774370,13.913377,3.095284,1.851492,0.266303,0.002664,2.290812,7.511891
cuda,BlenderbotSmallForCausalLM,64,17.423546,14.964415,11.837944,8.192184,1.137771,15.841964,1.916692,1.198829,0.136768,3.500892,2.408841,12.408134
cuda,BlenderbotSmallForConditionalGeneration,64,28.012349,23.212427,19.803095,10.105062,2.698520,16.603733,5.211746,2.615108,0.559235,1.510552,2.313413,10.982277
cuda,CamemBert,16,20.888983,17.480947,14.494092,8.425289,1.803511,13.230592,3.176705,1.854873,0.274695,0.002468,1.266107,6.781657
cuda,DistilBertForMaskedLM,128,14.845700,13.311722,10.187254,7.172558,0.947744,11.528010,1.766976,0.884725,0.116760,3.450655,8.462895,8.838820
cuda,DistilBertForQuestionAnswering,256,14.891678,13.368630,10.315383,7.271811,0.950869,11.918705,1.805674,0.888117,0.112656,3.760127,10.523483,9.444640
cuda,DistillGPT2,16,14.565826,12.903358,9.593125,6.753471,1.021883,11.402667,1.924960,0.894635,0.102352,1.012999,4.034122,6.765578
cuda,ElectraForCausalLM,32,25.969367,22.541157,19.531635,13.449032,1.801335,26.491886,3.198266,1.709691,0.277162,1.846071,8.540524,16.859277
cuda,ElectraForQuestionAnswering,64,20.809569,17.362034,14.313945,8.097927,1.788183,17.270928,3.202552,1.620045,0.273292,0.002471,2.645105,11.131372
cuda,GPT2ForSequenceClassification,4,20.652142,17.410294,13.942072,8.497384,2.140720,11.580231,3.159367,1.651738,0.243548,0.278120,1.522188,5.655040
cuda,GoogleFnet,16,22.604784,20.533958,17.389733,14.514087,1.089856,22.309976,1.685128,0.925448,0.117445,4.284154,2.090928,13.296896
cuda,LayoutLMForMaskedLM,16,21.180956,17.440755,14.474323,8.297557,1.818368,14.362766,3.226306,1.909132,0.277416,1.934002,2.604522,9.987787
cuda,LayoutLMForSequenceClassification,16,20.759979,17.086915,14.102045,7.957235,1.809318,15.191478,4.179007,1.851187,0.275674,6.224355,6.752773,15.438811
cuda,M2M100ForConditionalGeneration,16,45.167510,35.930592,32.667562,18.757247,4.168034,31.163301,7.209834,4.439180,0.599036,16.509378,21.533251,33.517512
cuda,MBartForCausalLM,4,23.252496,19.901709,16.624043,11.398085,1.715772,18.543491,2.733345,1.788735,0.200997,3.608546,1.840561,12.646932
cuda,MBartForConditionalGeneration,2,42.406366,35.174870,31.681656,17.049536,4.129246,24.538433,8.161041,3.983988,1.038742,0.930971,0.392063,13.297654
cuda,MT5ForConditionalGeneration,16,32.603120,26.700199,23.579393,12.397249,3.261459,20.406324,5.577580,2.237885,0.458260,39.599443,73.518371,51.182757
cuda,MegatronBertForCausalLM,4,33.712826,26.879674,23.852608,12.166903,3.812967,19.119692,6.506487,3.517338,0.727198,0.915970,3.016194,12.015525
cuda,MegatronBertForQuestionAnswering,8,33.869960,27.171656,23.993561,12.240744,3.827141,20.033844,6.449726,3.180474,0.711003,1.447714,2.070615,13.398407
cuda,MobileBertForMaskedLM,64,48.293036,34.875893,31.682265,11.762254,5.197226,27.348359,9.534715,5.692834,2.373702,18.943544,34.273438,40.307105
cuda,MobileBertForQuestionAnswering,128,48.115343,34.193715,30.989966,11.330433,5.626230,27.173625,9.088641,5.686937,2.375497,14.827756,28.983826,36.864552
cuda,PLBartForCausalLM,8,19.028463,17.003369,13.745807,10.804123,0.943695,16.602519,1.556100,0.946484,0.106898,2.161366,1.547105,9.000258
cuda,PLBartForConditionalGeneration,4,29.272930,24.130701,21.282858,13.975934,2.236868,21.732459,3.648270,2.185525,0.272432,3.090921,2.114193,13.306491
cuda,PegasusForCausalLM,32,21.786919,18.525003,15.330521,10.083565,1.700062,17.785899,2.735441,1.784878,0.201371,4.132705,2.282613,13.713636
cuda,PegasusForConditionalGeneration,32,39.057548,34.934025,31.723063,17.474045,3.936530,26.295140,7.554809,4.000767,0.738165,2.223460,1.860660,15.381221
cuda,RobertaForCausalLM,16,20.655442,17.241185,14.241779,8.138289,1.792945,12.659269,3.453399,1.645785,0.272225,0.002447,1.645136,6.485884
cuda,RobertaForQuestionAnswering,16,20.849304,17.437354,14.435649,8.388817,1.786704,12.467726,2.925450,1.857712,0.288833,0.002087,0.918537,6.031149
cuda,Speech2Text2ForCausalLM,256,18.055364,16.210655,12.712936,10.050938,0.807395,15.689359,1.486969,0.905645,0.106277,2.478643,3.261470,9.014796
cuda,T5ForConditionalGeneration,4,24.313183,20.318784,17.285848,9.740574,2.185875,14.901344,3.765596,1.633582,0.291689,3.194323,9.180104,10.995416
cuda,T5Small,4,24.738300,20.676227,17.429018,10.003579,2.202209,15.139904,3.769463,1.640344,0.289100,3.290141,9.264925,11.075241
cuda,XGLMForCausalLM,8,34.432227,28.765798,25.578168,14.516835,3.849880,24.848098,6.180085,3.812438,0.419473,9.720801,5.307734,24.271225
cuda,XLNetLMHeadModel,8,51.911400,44.885376,41.396156,22.539131,5.337500,29.991584,15.345501,4.019015,0.864677,11.118846,13.335932
cuda,YituTechConvBert,16,28.916273,24.202177,21.035119,11.798701,3.050060,23.360933,5.205772,2.465238,0.458261,1.031266,12.624561,15.897918
