dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,4,15.4422,17.3239,1
cuda,AlbertForQuestionAnswering,4,15.2666,16.5648,1
cuda,AllenaiLongformerBase,1,13.2746,3.2323,4
cuda,BartForCausalLM,8,11.9138,23.2543,1
cuda,BartForConditionalGeneration,2,13.4339,12.0942,1
cuda,BertForMaskedLM,64,0,0,0
cuda,BertForQuestionAnswering,64,0,0,0
cuda,BigBird,1,24.1895,3.1129,64
cuda,BlenderbotSmallForCausalLM,64,7.6545,11.5372,1
cuda,BlenderbotSmallForConditionalGeneration,64,19.2779,15.5543,1
cuda,CamemBert,1,0,0,0
cuda,DebertaForMaskedLM,16,43.1570,19.2896,204
cuda,DebertaForQuestionAnswering,16,42.4830,11.2066,204
cuda,DebertaV2ForMaskedLM,4,30.0862,19.2527,304
cuda,DebertaV2ForQuestionAnswering,4,30.1177,14.1813,304
cuda,DistilBertForMaskedLM,32,6.5242,23.2982,1
cuda,DistilBertForQuestionAnswering,32,6.6413,14.4838,1
cuda,DistillGPT2,1,9.1172,1.4894,1
cuda,ElectraForCausalLM,32,0,0,0
cuda,ElectraForQuestionAnswering,64,0,0,0
cuda,GPT2ForSequenceClassification,4,19.1779,12.7802,2
cuda,GPTNeoForCausalLM,4,29.4015,21.9926,1
cuda,GPTNeoForSequenceClassification,4,29.7591,20.3632,2
cuda,GoogleFnet,1,11.0317,1.0700,27
cuda,LayoutLMForMaskedLM,16,0,0,0
cuda,LayoutLMForSequenceClassification,16,0,0,0
cuda,M2M100ForConditionalGeneration,4,21.4458,16.4285,7
cuda,MBartForCausalLM,16,11.6500,20.0499,1
cuda,MBartForConditionalGeneration,8,13.7740,17.7673,1
cuda,MT5ForConditionalGeneration,4,0,0,0
cuda,MegatronBertForCausalLM,8,0,0,0
cuda,MegatronBertForQuestionAnswering,8,0,0,0
cuda,MobileBertForMaskedLM,16,0,0,0
cuda,MobileBertForQuestionAnswering,32,0,0,0
cuda,OPTForCausalLM,16,14.6127,16.8185,1
cuda,PLBartForCausalLM,16,6.3446,15.3702,1
cuda,PLBartForConditionalGeneration,8,5.6989,10.9366,1
cuda,PegasusForCausalLM,16,11.3834,19.2109,4
cuda,PegasusForConditionalGeneration,8,25.7297,18.5830,7
cuda,RobertaForCausalLM,64,0,0,0
cuda,RobertaForQuestionAnswering,64,0,0,0
cuda,Speech2Text2ForCausalLM,64,6.2283,12.0512,4
cuda,T5ForConditionalGeneration,4,0,0,0
cuda,T5Small,1,0,0,0
cuda,TrOCRForCausalLM,16,11.6095,19.2088,1
cuda,XGLMForCausalLM,4,23.7424,18.0275,4
cuda,XLNetLMHeadModel,8,44.1872,20.8407,1
cuda,YituTechConvBert,1,0,0,0
