dev,name,batch_size,time,memory,graphs
cuda,AlbertForMaskedLM,4,5.8488,17.7962,1
cuda,AlbertForQuestionAnswering,4,5.8599,17.0329,1
cuda,AllenaiLongformerBase,1,12.2721,3.2323,4
cuda,BartForCausalLM,8,6.2044,23.2207,1
cuda,BartForConditionalGeneration,2,13.4988,12.0942,1
cuda,BertForMaskedLM,64,8.5591,11.9168,1
cuda,BertForQuestionAnswering,64,8.3550,7.4353,1
cuda,BigBird,1,13.1738,3.5826,64
cuda,BlenderbotSmallForCausalLM,64,4.0209,11.5330,1
cuda,BlenderbotSmallForConditionalGeneration,64,10.5835,15.5501,1
cuda,CamemBert,1,8.1822,1.8602,1
cuda,DebertaForMaskedLM,16,8.3975,20.5457,204
cuda,DebertaForQuestionAnswering,16,8.2531,12.4083,204
cuda,DebertaV2ForMaskedLM,4,13.1368,19.2526,304
cuda,DebertaV2ForQuestionAnswering,4,13.2540,14.1813,304
cuda,DistilBertForMaskedLM,32,3.5035,20.8823,1
cuda,DistilBertForQuestionAnswering,32,3.3772,12.2113,1
cuda,DistillGPT2,1,3.6179,1.6056,1
cuda,ElectraForCausalLM,32,8.5962,17.0641,1
cuda,ElectraForQuestionAnswering,64,8.7592,14.9342,1
cuda,GPT2ForSequenceClassification,4,7.8106,12.4904,2
cuda,GPTNeoForCausalLM,4,13.7719,26.8245,1
cuda,GPTNeoForSequenceClassification,4,13.7750,25.1951,2
cuda,GoogleFnet,1,3.0899,1.1659,27
cuda,LayoutLMForMaskedLM,16,8.7961,16.0085,1
cuda,LayoutLMForSequenceClassification,16,8.7282,11.9438,2
cuda,M2M100ForConditionalGeneration,4,13.1856,16.2229,7
cuda,MBartForCausalLM,16,6.1500,20.0331,1
cuda,MBartForConditionalGeneration,8,13.7994,17.7673,1
cuda,MT5ForConditionalGeneration,4,19.4918,14.8767,1
cuda,MegatronBertForCausalLM,8,22.9731,18.5010,1
cuda,MegatronBertForQuestionAnswering,8,22.7115,16.8949,1
cuda,MobileBertForMaskedLM,16,80.6605,13.0418,1
cuda,MobileBertForQuestionAnswering,32,79.0848,16.2265,1
cuda,OPTForCausalLM,16,6.0907,18.0097,1
cuda,PLBartForCausalLM,16,3.3519,14.1455,1
cuda,PLBartForConditionalGeneration,8,5.7253,10.9366,1
cuda,PegasusForCausalLM,16,5.8363,19.1941,4
cuda,PegasusForConditionalGeneration,8,13.0692,18.5579,7
cuda,RobertaForCausalLM,64,8.5408,11.9089,1
cuda,RobertaForQuestionAnswering,64,8.5339,7.4353,1
cuda,Speech2Text2ForCausalLM,64,3.3863,11.9841,4
cuda,T5ForConditionalGeneration,4,12.1981,11.1248,1
cuda,T5Small,1,12.0102,3.1151,1
cuda,TrOCRForCausalLM,16,5.9932,19.1921,1
cuda,XGLMForCausalLM,4,11.8633,18.0233,4
cuda,XLNetLMHeadModel,8,23.7585,20.8072,1
cuda,YituTechConvBert,1,13.1646,1.7696,1
