dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0008,1.4404,12.7503
cuda,AlbertForQuestionAnswering,2,1.0003,1.4402,12.2268
cuda,AllenaiLongformerBase,1,0.9791,1.5963,7.6033
cuda,BartForCausalLM,2,1.0036,1.2353,13.5438
cuda,BartForConditionalGeneration,1,1.0026,3.7122,19.5721
cuda,BertForMaskedLM,64,1.0003,1.5621,12.7967
cuda,BertForQuestionAnswering,64,0.9999,1.4716,7.3244
cuda,BigBird,1,0.9914,7.2435,7.3617
cuda,BlenderbotSmallForCausalLM,64,1.0049,0.9924,13.5484
cuda,BlenderbotSmallForConditionalGeneration,32,1.0053,2.6043,9.6673
cuda,CamemBert,1,1.0580,1.3988,5.2747
cuda,DebertaForMaskedLM,4,0.9534,3.2699,8.5632
cuda,DebertaForQuestionAnswering,4,0.9513,3.2505,6.2941
cuda,DistilBertForMaskedLM,16,1.0374,0.6730,4.4833
cuda,DistilBertForQuestionAnswering,32,1.0475,0.6734,3.4863
cuda,DistillGPT2,1,1.0348,0.7915,4.3406
cuda,ElectraForCausalLM,1,1.0441,1.4569,0.9665
cuda,ElectraForQuestionAnswering,64,1.0004,1.6290,5.6176
cuda,GPT2ForSequenceClassification,4,1.0028,1.5658,10.3788
cuda,LayoutLMForMaskedLM,16,1.0010,1.7258,13.8383
cuda,LayoutLMForSequenceClassification,16,1.0002,1.6490,8.4576
cuda,M2M100ForConditionalGeneration,2,0.9941,3.7247,22.2828
cuda,MBartForCausalLM,16,1.0146,1.2998,12.8435
cuda,MBartForConditionalGeneration,8,0.9985,3.6677,18.7175
cuda,MT5ForConditionalGeneration,2,0.9811,4.6477,14.8671
cuda,MegatronBertForCausalLM,2,1.0580,3.0206,14.8037
cuda,MegatronBertForQuestionAnswering,8,1.0503,3.0250,14.6373
cuda,MobileBertForMaskedLM,16,1.0199,7.2422,3.4998
cuda,MobileBertForQuestionAnswering,32,1.0207,7.0213,2.1550
cuda,OPTForCausalLM,4,1.0205,1.2980,6.2769
cuda,PLBartForCausalLM,16,1.0125,0.7468,6.4559
cuda,PLBartForConditionalGeneration,8,0.9994,2.0682,7.5721
cuda,PegasusForCausalLM,8,1.0155,1.3071,11.0680
cuda,PegasusForConditionalGeneration,4,0.9970,3.7572,18.2462
cuda,RobertaForCausalLM,4,1.0529,1.3936,5.2074
cuda,RobertaForQuestionAnswering,64,1.0005,1.5051,7.3221
cuda,Speech2Text2ForCausalLM,64,1.0092,0.7747,3.0639
cuda,T5ForConditionalGeneration,4,0.9958,3.6960,11.1177
cuda,T5Small,1,0.9847,3.5354,4.5876
cuda,TrOCRForCausalLM,8,1.0183,1.2160,10.6761
cuda,XGLMForCausalLM,1,1.0130,2.3305,26.8801
cuda,XLNetLMHeadModel,4,1.0007,3.6776,19.5377
cuda,YituTechConvBert,1,1.0304,2.0216,5.0446
