dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.042154
cuda,AlbertForQuestionAnswering,2,1.019299
cuda,AllenaiLongformerBase,1,1.161803
cuda,BartForCausalLM,2,1.142977
cuda,BartForConditionalGeneration,1,3.197986
cuda,BertForMaskedLM,64,1.253586
cuda,BertForQuestionAnswering,64,1.311883
cuda,BigBird,1,6.383969
cuda,BlenderbotSmallForCausalLM,64,0.698212
cuda,BlenderbotSmallForConditionalGeneration,32,2.322214
cuda,CamemBert,1,1.271610
cuda,DebertaForMaskedLM,4,3.014290
cuda,DebertaForQuestionAnswering,4,3.059346
cuda,DistilBertForMaskedLM,16,0.532805
cuda,DistilBertForQuestionAnswering,32,0.576369
cuda,DistillGPT2,1,0.661020
cuda,ElectraForCausalLM,1,1.294524
cuda,ElectraForQuestionAnswering,64,1.368026
cuda,GPT2ForSequenceClassification,4,1.404169
cuda,LayoutLMForMaskedLM,16,1.376343
cuda,LayoutLMForSequenceClassification,16,1.419017
cuda,M2M100ForConditionalGeneration,2,3.183493
cuda,MBartForCausalLM,16,1.090389
cuda,MBartForConditionalGeneration,8,3.292324
cuda,MT5ForConditionalGeneration,2,4.172450
cuda,MegatronBertForCausalLM,2,2.618759
cuda,MegatronBertForQuestionAnswering,8,2.613268
cuda,MobileBertForMaskedLM,16,6.217269
cuda,MobileBertForQuestionAnswering,32,6.236698
cuda,OPTForCausalLM,4,1.117494
cuda,PLBartForCausalLM,16,0.603004
cuda,PLBartForConditionalGeneration,8,1.827833
cuda,PegasusForCausalLM,8,1.068681
cuda,PegasusForConditionalGeneration,4,3.063683
cuda,RobertaForCausalLM,4,1.259230
cuda,RobertaForQuestionAnswering,64,1.266532
cuda,Speech2Text2ForCausalLM,64,0.602543
cuda,T5ForConditionalGeneration,4,3.163369
cuda,T5Small,1,3.163245
cuda,TrOCRForCausalLM,8,1.027855
cuda,XGLMForCausalLM,1,1.995629
cuda,XLNetLMHeadModel,4,3.031340
cuda,YituTechConvBert,1,1.761249
