dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,11.977403,10.410941,4.510111,1.678329,8.763772,3.315046,1.125112,0.147129,1.100155,1.063327,7.113484
cuda,BartForCausalLM,4,16.662483,13.498041,6.921250,2.003227,10.010384,3.707918,1.529502,0.276946,1.377455,1.468609,6.575314
cuda,BartForConditionalGeneration,2,41.783507,34.113571,17.306731,6.090032,21.863823,9.620591,3.802749,1.044599,0.904426,1.233911,11.826014
cuda,BertForMaskedLM,16,16.903346,13.630417,6.494839,2.311921,9.205225,3.903747,1.591657,0.292678,1.965464,2.064389,7.099683
cuda,BertForQuestionAnswering,16,16.616306,13.451551,6.502142,2.268570,9.155768,3.844276,1.570976,0.288764,1.515706,1.654329,6.548090
cuda,BlenderbotSmallForCausalLM,64,10.887638,8.886755,4.335607,1.511546,6.381109,2.272379,1.050765,0.174658,2.302287,5.933298,1.987343
cuda,BlenderbotSmallForConditionalGeneration,64,27.992223,22.766871,11.093372,3.379337,14.989111,6.825492,2.609837,0.589154,2.075369,1.808943,9.538073
cuda,CamemBert,16,16.991896,13.709021,6.582549,2.323112,9.219262,3.909177,1.595068,0.293034,0.874843,0.956542,5.948484
cuda,DebertaForMaskedLM,4,29.968997,23.240901,14.367104,2.725280,17.991611,4.830351,2.243741,0.370070,15.814684,2.520109,22.428819
cuda,DebertaForQuestionAnswering,8,29.770011,23.066022,14.201804,2.697813,17.899313,4.792783,2.214790,0.365265,15.872434,2.727364,22.530342
cuda,DebertaV2ForMaskedLM,1,43.645092,31.707944,17.348695,3.978998,19.986108,5.740590,2.810939,0.639133,34.372406,1.448878,41.428202
cuda,DistilBertForMaskedLM,128,10.313962,8.889938,5.067882,1.103398,6.877518,2.135467,0.855354,0.133301,1.523675,3.709254,4.494801
cuda,DistilBertForQuestionAnswering,256,10.362662,8.940244,5.075840,1.093457,7.024626,2.174246,0.860529,0.128808,0.931728,2.914680,4.031846
cuda,DistillGPT2,16,11.015327,9.629842,6.124514,1.121618,8.048288,1.920660,1.038398,0.113348,1.593942,2.819016,4.689686
cuda,ElectraForCausalLM,32,18.426644,15.109612,7.999810,2.274804,13.735791,4.010668,1.620160,0.291264,3.580758,3.802387,11.707376
cuda,ElectraForQuestionAnswering,64,17.236907,13.920498,6.726734,2.329253,11.580400,3.916647,1.583774,0.290723,2.267960,2.234449,9.565231
cuda,GPT2ForSequenceClassification,4,17.441982,14.575170,8.173003,2.202129,10.761606,3.699240,1.889828,0.257851,1.380638,2.428850,6.273602
cuda,GoogleFnet,16,11.913683,10.200593,6.820955,1.358699,10.299881,1.927697,0.812730,0.133525,3.740249,1.760961,8.657677
cuda,LayoutLMForMaskedLM,16,18.839254,15.280263,8.018295,2.173163,10.846305,3.976474,1.615886,0.297240,1.961972,2.468969,7.265014
cuda,LayoutLMForSequenceClassification,16,19.092759,15.563659,8.341135,2.223648,13.022910,4.843060,2.119010,0.295365,7.186985,7.719525,14.389127
cuda,M2M100ForConditionalGeneration,16,40.368588,32.649571,15.819874,5.122232,21.996992,8.971517,3.924325,0.787879,3.661069,8.538497,15.494887
cuda,MBartForCausalLM,4,18.327022,15.325799,8.582082,2.084937,11.639481,3.801533,1.581372,0.285941,1.373209,1.341728,6.623031
cuda,MBartForConditionalGeneration,2,41.793026,33.983220,16.702260,6.219501,21.381400,9.858069,3.923903,1.091643,0.817954,0.522096,11.998874
cuda,MT5ForConditionalGeneration,16,28.130809,23.130032,10.679801,3.719881,16.043158,6.875230,2.244517,0.552355,4.054011,21.748772,13.331726
cuda,MegatronBertForCausalLM,4,32.606677,26.083473,12.163410,4.469763,16.516377,8.379058,3.154368,0.761258,1.107900,1.659431,10.416154
cuda,MegatronBertForQuestionAnswering,8,32.380124,25.914699,12.070451,4.385927,16.557376,8.258692,3.097387,0.760674,1.564815,1.558641,10.922416
cuda,MobileBertForMaskedLM,64,36.310859,29.165313,8.246210,5.530516,20.949757,10.254903,4.538310,2.534951,3.099126,3.680992,21.671241
cuda,MobileBertForQuestionAnswering,128,36.742068,29.541633,8.235441,5.495651,21.098016,10.326566,4.587572,2.558578,2.828150,2.322428,21.525529
cuda,OPTForCausalLM,2,16.741609,13.958634,7.346705,2.003975,10.265239,4.199597,1.617926,0.278939,1.474030,1.705428,6.499649
cuda,PLBartForCausalLM,8,10.451899,8.902948,5.203675,1.089628,7.344638,1.864656,1.043372,0.128561,1.072156,1.198889,4.359509
cuda,PLBartForConditionalGeneration,4,21.828372,17.981182,8.880881,2.770335,12.884941,5.282757,2.102199,0.423083,1.625739,1.686415,8.546084
cuda,PegasusForCausalLM,32,16.863517,13.851426,7.376580,1.998364,10.826266,3.725830,1.578309,0.279041,1.678104,1.593050,7.235416
cuda,PegasusForConditionalGeneration,32,30.445418,26.927832,11.488648,3.930996,17.811862,8.018821,3.266228,0.722345,1.951390,0.684325,12.431729
