dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,12.010724,10.436252,4.545233,1.757911,8.771024,3.470658,1.176877,0.152828,1.473993,6.065252
cuda,AlbertForQuestionAnswering,4,12.066819,10.488051,4.570052,1.655133,8.944769,3.303194,1.120755,0.144846,1.084868,6.107927
cuda,AllenaiLongformerBase,4,61.127399,52.476787,32.322083,6.722415,39.658975,17.482493,5.942068,0.450125,3.126072,14.388001
cuda,BartForCausalLM,4,16.950133,13.790739,6.989667,2.024452,10.099935,3.716352,1.535481,0.274591,1.447413,5.235530
cuda,BartForConditionalGeneration,2,42.312506,34.534148,16.991266,6.026158,22.130483,9.774528,3.851914,1.054756,1.154770,11.428630
cuda,BertForMaskedLM,16,17.031710,13.723328,6.549067,2.363351,9.333078,3.663256,1.922288,0.291484,2.085758,5.514070
cuda,BertForQuestionAnswering,16,16.694654,13.480549,6.554255,2.273712,9.253613,3.847982,1.573678,0.285038,1.676813,5.321084
cuda,BlenderbotForCausalLM,4,32.715762,25.850344,12.828917,4.453091,17.279653,7.555598,3.006166,0.692925,4.135088,9.105917
cuda,BlenderbotSmallForCausalLM,64,10.763049,8.794903,4.297121,1.489050,6.555264,2.483783,1.043050,0.172330,3.814978,2.056987
cuda,BlenderbotSmallForConditionalGeneration,64,28.290384,22.976391,11.006799,3.606362,14.902026,6.454077,2.948363,0.575953,1.804567,7.680116
cuda,CamemBert,16,16.563152,13.361334,6.425266,2.295856,9.112344,3.891473,1.575948,0.294386,1.013324,5.320962
cuda,DebertaForMaskedLM,4,29.569060,23.041505,14.186571,2.584665,18.164103,5.298820,2.168975,0.359577,2.389938,6.786844
cuda,DebertaForQuestionAnswering,8,29.766721,23.268452,14.402546,2.702664,18.469583,4.909832,2.399728,0.353131,2.725602,6.989928
cuda,DebertaV2ForMaskedLM,1,44.468501,32.523988,17.293966,3.628039,20.741002,6.297438,2.805859,0.633120,1.508878,7.449959
cuda,DebertaV2ForQuestionAnswering,2,43.739363,31.793215,16.940668,3.983407,21.130669,7.461749,3.385710,0.630393,0.507535,8.548000
cuda,DistilBertForMaskedLM,128,10.472381,9.066091,5.310440,1.087938,6.884173,2.112904,0.851986,0.131047,3.708820,2.951207
cuda,DistilBertForQuestionAnswering,256,10.742664,9.309068,5.169150,1.103402,7.178273,2.176284,0.867689,0.128114,2.943293,3.168822
cuda,DistillGPT2,16,11.471271,10.088620,6.482508,1.124352,8.326248,2.160938,1.049989,0.113401,2.830980,3.017731
cuda,ElectraForCausalLM,32,18.440296,15.210050,8.210248,2.256210,13.939344,3.971910,1.611915,0.292631,3.752685,8.097139
cuda,ElectraForQuestionAnswering,64,16.641366,13.476843,6.532449,2.261193,11.513558,3.877058,1.573135,0.292470,2.302171,7.567152
