dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.417921
cuda,AlbertForQuestionAnswering,4,1.433190
cuda,AllenaiLongformerBase,4,6.437936
cuda,BartForCausalLM,4,1.357996
cuda,BartForConditionalGeneration,2,3.325469
cuda,BertForMaskedLM,16,1.634598
cuda,BertForQuestionAnswering,16,1.650287
cuda,BlenderbotForCausalLM,4,2.525725
cuda,BlenderbotSmallForCausalLM,64,0.981254
cuda,BlenderbotSmallForConditionalGeneration,64,2.262878
cuda,CamemBert,16,1.640467
cuda,DebertaForMaskedLM,4,5.096435
cuda,DebertaForQuestionAnswering,8,5.144250
cuda,DebertaV2ForMaskedLM,1,8.312112
cuda,DebertaV2ForQuestionAnswering,2,8.333924
cuda,DistilBertForMaskedLM,128,0.758921
cuda,DistilBertForQuestionAnswering,256,0.788496
cuda,DistillGPT2,16,0.924889
cuda,ElectraForCausalLM,32,1.678734
cuda,ElectraForQuestionAnswering,64,1.653460
cuda,GPT2ForSequenceClassification,4,1.682014
cuda,GoogleFnet,16,1.032572
cuda,LayoutLMForMaskedLM,16,1.900036
cuda,LayoutLMForSequenceClassification,16,1.869941
cuda,M2M100ForConditionalGeneration,16,3.605992
cuda,MBartForCausalLM,4,1.360995
cuda,MBartForConditionalGeneration,2,3.302959
cuda,MT5ForConditionalGeneration,16,3.507169
cuda,MegatronBertForCausalLM,4,3.347661
cuda,MegatronBertForQuestionAnswering,8,3.184800
cuda,MobileBertForMaskedLM,64,6.889931
cuda,MobileBertForQuestionAnswering,128,6.921292
cuda,OPTForCausalLM,2,1.424004
cuda,PLBartForCausalLM,8,0.807508
cuda,PLBartForConditionalGeneration,4,1.819964
cuda,PegasusForCausalLM,32,1.453471
cuda,PegasusForConditionalGeneration,32,3.273413
cuda,RobertaForCausalLM,16,1.648185
cuda,RobertaForQuestionAnswering,16,1.645210
cuda,Speech2Text2ForCausalLM,256,0.868653
cuda,T5ForConditionalGeneration,4,2.425643
cuda,T5Small,4,2.410150
cuda,TrOCRForCausalLM,32,1.350361
cuda,XGLMForCausalLM,8,2.776978
cuda,XLNetLMHeadModel,8,4.119173
cuda,YituTechConvBert,16,2.331128
