dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.019608,8.745979,3.226514,1.780801,7.262962,2.555722,1.292121,0.138508,6.141528,0.920514
cuda,AlbertForQuestionAnswering,4,9.943810,8.674856,3.172433,1.723894,7.466433,2.527622,1.296492,0.136472,6.316057,0.542666
cuda,BartForCausalLM,4,13.090671,11.819829,5.946959,1.702796,9.015610,3.024764,1.136688,0.223377,1.459744,4.856178
cuda,BartForConditionalGeneration,2,31.909989,28.437244,13.766191,4.874367,19.023411,7.936896,2.892331,0.834785,1.156510,10.338883
cuda,BertForMaskedLM,16,13.055341,11.582662,5.728835,2.205177,7.900030,2.622602,1.238979,0.246921,4.460963,1.481622
cuda,BertForQuestionAnswering,16,13.377427,11.852850,5.853414,2.249011,8.003597,2.664999,1.248814,0.247998,4.485716,1.031508
cuda,BlenderbotForCausalLM,4,23.407705,20.819195,9.785682,3.823448,14.636670,5.722168,2.437260,0.604157,4.341764,8.832296
cuda,BlenderbotSmallForCausalLM,64,7.961821,7.107957,3.261717,1.161090,5.854252,2.037751,0.857314,0.147758,3.807855,2.082803
cuda,BlenderbotSmallForConditionalGeneration,64,20.154556,18.024166,8.018753,2.847244,12.338718,5.267994,2.092314,0.494310,1.905878,7.307013
cuda,CamemBert,16,13.315412,11.817205,5.868549,1.787809,8.525403,2.925212,1.255601,0.250243,4.530426,0.375870
cuda,DebertaForMaskedLM,4,25.165427,19.766500,12.212945,2.709312,16.200634,4.417850,1.897738,0.320569,0.857153,6.894834
cuda,DebertaForQuestionAnswering,8,25.117482,19.708665,11.978099,2.725525,15.904653,4.185717,1.899945,0.318542,1.754242,6.848784
cuda,DebertaV2ForMaskedLM,1,35.268921,26.995062,13.829014,2.831758,18.489553,4.311163,2.693082,0.546883,1.454228,7.800571
cuda,DebertaV2ForQuestionAnswering,2,35.140785,26.585806,14.083765,3.591944,18.916123,5.712880,2.686586,0.547301,0.485599,8.740292
cuda,DistilBertForMaskedLM,128,6.729072,6.094187,2.900931,1.169425,4.734001,1.428976,0.668741,0.113296,3.047550,1.204411
cuda,DistilBertForQuestionAnswering,256,6.817566,6.164246,2.948419,1.174700,4.937552,1.467647,0.691954,0.108719,3.209548,0.592334
cuda,DistillGPT2,16,8.373339,7.555669,4.572137,1.233225,6.369783,1.440167,0.681561,0.098727,2.667827,3.073052
cuda,ElectraForCausalLM,32,15.284774,13.722933,7.691493,2.270471,11.128225,2.750155,1.283217,0.245777,2.585532,5.796376
