dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,27.081794,24.398910,21.504062,13.970689,1.899788,25.591177,3.468067,1.547386,0.154801,7.898885,13.855504
cuda,AlbertForQuestionAnswering,4,24.717137,22.223499,19.300100,11.625349,2.268838,21.542652,3.002136,1.533327,0.155609,3.842115,12.343149
cuda,AllenaiLongformerBase,4,85.820755,73.973280,70.604283,45.755194,8.520084,61.266618,23.354947,7.717520,0.448448,5.467171,25.080815
cuda,BartForCausalLM,4,29.690463,23.582807,20.445229,12.677083,1.889579,19.893382,3.896858,2.290250,0.213779,2.888839,9.295550
cuda,BartForConditionalGeneration,2,53.485270,41.556702,38.469042,17.566513,5.445089,26.020942,10.057004,4.822889,1.281493,0.420116,14.369323
cuda,BertForMaskedLM,16,29.042801,23.034061,19.782190,11.385602,2.214694,19.144922,3.933654,1.984384,0.308383,6.856198,10.160668
cuda,BertForQuestionAnswering,16,28.787145,22.800538,19.466358,11.084193,2.194123,17.841980,4.127505,1.985807,0.306538,6.529822,9.137084
cuda,BlenderbotForCausalLM,4,43.068816,31.804764,28.770195,13.184410,3.863179,23.465955,7.072957,4.645852,0.435006,9.027685,14.513856
cuda,BlenderbotSmallForCausalLM,64,22.154088,17.699392,14.285836,8.920923,1.293115,16.428955,2.735631,1.440438,0.145107,3.010758,8.938199
cuda,BlenderbotSmallForConditionalGeneration,64,35.788761,28.304560,25.533365,11.723145,3.443642,17.908875,6.189768,3.277452,0.670582,2.309217,10.204800
cuda,CamemBert,16,28.975653,23.181892,19.868690,11.305023,2.217868,17.449945,3.944594,1.981780,0.308050,5.524377,8.801582
cuda,DebertaForMaskedLM,4,33.580059,26.530469,23.138756,15.649181,1.996561,25.403469,4.140078,2.239527,0.293330,3.372381,12.272853
cuda,DebertaForQuestionAnswering,8,30.827414,23.967076,21.000180,13.305870,1.997085,22.792644,4.178701,2.447838,0.292093,4.066377,11.757128
cuda,DebertaV2ForMaskedLM,1,48.443788,33.572933,30.446168,16.119626,2.987739,26.159597,5.716063,3.714482,0.572626,1.343335,13.521986
cuda,DebertaV2ForQuestionAnswering,2,46.560474,31.757276,28.635882,14.023060,3.414198,23.501740,6.527338,3.969428,0.586465,13.696126
cuda,DistilBertForMaskedLM,128,17.754714,15.399479,12.341845,8.075070,1.250486,12.880083,2.160736,1.089022,0.124581,8.849828,6.151138
cuda,DistilBertForQuestionAnswering,256,17.602679,15.157276,11.786088,7.502842,1.246582,12.134268,2.204274,1.075891,0.117399,10.657428,5.973881
cuda,DistillGPT2,16,15.976362,13.648031,10.241972,6.427289,1.353786,10.897393,2.093037,1.012511,0.115405,2.501959,5.912878
cuda,ElectraForCausalLM,32,34.725416,28.837298,25.383023,16.686206,2.044280,31.286932,4.398482,2.089190,0.321323,14.111313,16.837037
cuda,ElectraForQuestionAnswering,64,29.038242,22.953301,19.556336,10.978989,2.259456,21.983231,3.880996,1.970288,0.311833,7.002764,13.452189
cuda,GPT2ForSequenceClassification,4,23.967315,19.475511,16.098169,8.499965,2.247883,12.713015,3.850538,1.827778,0.267962,2.432651,6.638982
cuda,LayoutLMForMaskedLM,16,30.403178,24.548405,21.506418,12.989857,2.269753,22.113027,4.275378,2.020177,0.310562,6.875988,11.585737
cuda,LayoutLMForSequenceClassification,16,30.273672,24.504000,21.302341,12.894637,2.200492,22.404367,3.892759,1.997252,0.307886,9.206254,11.898247
cuda,M2M100ForConditionalGeneration,16,58.786876,44.774405,41.599160,20.318118,5.154397,33.930544,9.169945,5.530465,0.687479,23.741748,19.455709
cuda,MBartForCausalLM,4,30.271531,24.008660,20.786030,12.897473,2.032554,20.614394,3.998296,2.155728,0.222400,3.049219,9.940377
cuda,MBartForConditionalGeneration,2,55.077305,43.238512,40.217176,19.577804,5.759906,29.407251,10.496481,4.973623,1.392405,0.376018,16.066657
cuda,MT5ForConditionalGeneration,16,45.584790,37.819126,34.765580,20.956187,4.053067,31.491758,6.132799,2.684834,0.406124,73.360293,14.933543
