dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.764200,17.910518,14.942669,8.076079,2.516397,13.027587,3.025255,1.568017,0.154378,7.016793,10.206370
cuda,AlbertForQuestionAnswering,4,20.214031,17.671073,14.746703,7.998494,2.446182,12.848605,2.934258,1.502562,0.146450,3.419533,9.922952
cuda,BartForCausalLM,4,26.572847,20.458297,17.066213,9.653709,2.125436,14.577210,4.146219,1.930525,0.289090,2.493738,10.201274
cuda,BartForConditionalGeneration,2,56.095210,43.307055,39.837336,20.621103,4.961546,25.226757,9.839250,4.772937,1.250715,0.443003,17.941915
cuda,BertForMaskedLM,16,25.755170,20.325871,17.467911,9.787510,2.462250,13.709566,3.810163,1.947003,0.293298,2.948274,9.493403
cuda,BertForQuestionAnswering,16,25.567958,20.188235,17.369295,9.799404,2.450140,14.141967,3.732696,1.925193,0.280042,2.566708,9.875617
cuda,BlenderbotForCausalLM,4,42.351155,31.021652,28.248118,13.593970,4.225432,21.060522,7.742211,4.216651,0.882967,8.377350,17.657345
cuda,BlenderbotSmallForCausalLM,64,18.032092,14.057006,10.822932,5.835042,1.402739,9.142268,2.235662,1.294970,0.165577,3.484025,6.986979
cuda,BlenderbotSmallForConditionalGeneration,64,38.950101,30.733567,27.021384,14.545540,3.585293,18.965908,6.525503,3.236533,0.636380,2.322443,13.089874
cuda,CamemBert,16,26.391306,20.734087,17.751411,10.039448,2.507571,13.351836,3.803989,1.967244,0.291370,1.648056,8.964237
cuda,DebertaForMaskedLM,4,33.982456,26.180639,23.139252,15.902898,2.175282,24.252149,4.292252,2.532356,0.288954,3.523313,13.802333
cuda,DebertaForQuestionAnswering,8,34.027674,26.436967,23.404491,15.998346,2.198242,24.855551,4.726149,2.290771,0.294066,4.197606,14.356508
cuda,DebertaV2ForMaskedLM,1,52.495746,37.043058,33.768402,19.593740,3.210003,26.650552,6.230728,3.973294,0.550065,1.443719,16.907482
cuda,DebertaV2ForQuestionAnswering,2,51.881423,36.191468,32.915699,17.900406,3.653184,24.921698,7.461545,4.461087,0.564173,17.599272
cuda,DistilBertForMaskedLM,128,19.236094,16.752445,13.001701,8.912359,1.361603,12.544452,2.175070,1.081475,0.119857,8.946676,6.663840
cuda,DistilBertForQuestionAnswering,256,19.257228,16.774548,12.963401,8.887096,1.379850,13.099024,2.326151,1.076037,0.114697,9.782025,7.259964
cuda,DistillGPT2,16,16.640358,14.109043,11.011876,7.552494,1.272137,11.367971,2.254982,0.996981,0.111298,4.442480,6.560016
cuda,ElectraForCausalLM,32,27.892159,22.601029,19.140846,10.830197,2.585454,20.308017,4.101350,2.405119,0.304460,9.481612,15.335135
cuda,ElectraForQuestionAnswering,64,27.073893,21.596966,18.035106,10.305195,2.464136,19.385245,3.820534,1.946693,0.292099,2.815634,14.681715
cuda,GPT2ForSequenceClassification,4,25.206061,20.087189,16.796488,9.951471,2.437454,12.866891,3.890775,1.846538,0.262640,2.319166,8.204409
cuda,LayoutLMForMaskedLM,16,28.865764,22.606775,18.902344,10.529503,2.813751,14.823470,3.949122,2.010603,0.299262,2.943428,10.434792
cuda,LayoutLMForSequenceClassification,16,28.075837,22.119805,18.634991,10.370767,2.518826,16.143852,4.647995,2.247966,0.293445,7.180680,11.534697
cuda,M2M100ForConditionalGeneration,16,54.818787,41.831069,38.767336,19.672189,5.764444,29.081548,10.879344,5.848780,1.425772,56.956680,23.570013
cuda,MBartForCausalLM,4,27.726984,21.915113,18.600591,11.282385,2.281446,16.157267,3.996483,2.039389,0.317224,2.366415,10.440886
cuda,MBartForConditionalGeneration,2,58.129885,45.760929,42.153503,22.965619,5.781247,29.028254,10.552961,4.996799,1.350520,0.389804,20.065874
cuda,MT5ForConditionalGeneration,16,39.584738,31.661727,28.707868,15.412414,4.220602,21.943852,6.643787,2.791058,0.494297,76.093921,15.925555
cuda,MegatronBertForCausalLM,4,44.936980,34.257185,31.206880,15.952906,4.554394,21.667142,8.402647,3.986408,0.890312,3.435475,16.977383
cuda,MegatronBertForQuestionAnswering,8,44.365874,33.752993,30.761739,16.007727,5.275600,22.103624,8.294717,3.890853,0.909055,2.945492,17.518296
cuda,MobileBertForMaskedLM,64,69.727144,52.760921,49.708688,22.653203,6.963449,35.728200,14.296137,7.629467,3.625124,40.113240,32.628324
cuda,MobileBertForQuestionAnswering,128,68.971798,52.151706,49.023695,22.036895,6.740898,36.505592,14.746702,7.612595,3.746524,34.411204,33.318774
cuda,OPTForCausalLM,2,25.039570,20.041805,16.926557,9.859282,2.044084,14.063592,4.128953,2.028083,0.284554,3.296350,9.350475
cuda,PLBartForCausalLM,8,17.038749,14.104682,11.101786,7.225741,1.331087,10.858191,2.032438,1.021402,0.116939,1.559629,6.555223
cuda,PLBartForConditionalGeneration,4,33.476693,27.029705,23.956727,14.031754,3.144996,18.577310,4.807777,2.566259,0.437209,2.648493,11.960214
cuda,PegasusForCausalLM,32,23.621742,17.947365,14.898403,7.598800,2.218666,12.249990,3.934274,2.019890,0.310274,3.162562,9.880953
cuda,PegasusForConditionalGeneration,32,44.634907,39.071975,36.086384,17.056645,6.207268,23.005317,10.325628,5.027982,1.393800,1.708664,19.926920
cuda,RobertaForCausalLM,16,26.441805,20.955836,17.952845,10.218142,2.497830,13.089177,3.907814,2.005708,0.292746,2.011533,8.506424
cuda,RobertaForQuestionAnswering,16,27.822966,22.123265,18.425345,10.217140,2.736000,12.624756,3.839192,1.966188,0.291640,1.292754,8.436261
cuda,Speech2Text2ForCausalLM,256,15.188869,12.299701,9.160057,5.635118,1.001137,9.552923,2.113310,1.001207,0.115705,3.619691,6.356627
cuda,T5ForConditionalGeneration,4,31.632696,25.542744,21.827353,11.860094,2.868659,15.940491,4.894315,2.025740,0.311550,8.645167,10.645645
cuda,T5Small,4,30.640249,25.030934,21.922064,12.153105,2.894321,16.217892,4.970916,2.037820,0.313393,8.721048,10.618087
cuda,TrOCRForCausalLM,32,26.705831,20.771729,17.555728,9.756927,2.076916,14.344745,3.833914,1.925113,0.288672,1.347494,9.740626
cuda,XGLMForCausalLM,8,46.422207,36.483402,33.461842,18.115645,4.849141,26.508031,8.635131,4.779173,0.936131,65.386659,19.958812
cuda,XLNetLMHeadModel,8,65.875169,55.331271,51.895508,28.407124,6.489166,32.484067,16.366303,4.861507,0.945544,11.327878,18.931108
cuda,YituTechConvBert,16,37.457033,29.742719,26.450336,14.611603,4.160922,21.149534,6.618903,3.033080,0.517044,15.257440,15.310126
