dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.953444,15.983383,13.033385,7.654952,1.806495,12.698015,3.149580,1.433037,0.144788,0.002476,6.698756,8.969542
cuda,AlbertForQuestionAnswering,4,17.887571,15.915174,12.956435,7.521738,1.787297,12.612742,3.182639,1.428864,0.141563,0.002590,3.214852,9.024881
cuda,BartForCausalLM,4,20.753113,17.624587,14.226964,8.370486,2.025240,12.748440,2.826774,1.550967,0.251854,1.338707,1.555882,10.029180
cuda,BartForConditionalGeneration,2,43.781333,36.204078,32.526689,17.230887,4.363346,21.966985,7.759096,3.836619,1.021609,0.715472,0.443973,16.023901
cuda,BertForMaskedLM,16,21.267647,17.721939,14.773396,8.485570,1.925646,12.792953,3.148928,1.591319,0.262362,0.002502,2.612609,8.702313
cuda,BertForQuestionAnswering,16,21.515641,17.965673,15.004476,8.821588,1.907866,13.120754,3.155369,1.589676,0.260285,0.002487,2.244959,8.855054
cuda,BlenderbotSmallForCausalLM,64,14.369492,12.207987,8.965499,5.075752,1.220342,8.457825,1.798468,1.063292,0.150945,2.748645,2.851253,9.121061
cuda,BlenderbotSmallForConditionalGeneration,64,29.565468,24.602593,21.601780,11.537139,2.852734,16.367435,5.122926,2.580744,0.551421,1.503939,2.338199,13.064501
cuda,CamemBert,16,21.235202,17.691110,14.763128,8.548462,1.900302,12.173668,3.357243,1.571567,0.262577,0.002565,1.262839,7.928545
cuda,DebertaForMaskedLM,4,30.256751,24.632853,21.235792,15.123545,1.866494,22.594220,3.166710,2.034885,0.259331,16.446458,3.182695,28.530806
cuda,DebertaForQuestionAnswering,8,28.970149,23.476894,20.494802,14.492307,1.830304,22.268687,3.117237,1.841955,0.258124,17.482180,3.131301,29.785363
cuda,DebertaV2ForMaskedLM,1,41.096458,30.429204,27.236713,16.468041,2.493544,21.386337,3.544771,2.433243,0.483470,36.871420,1.431172,49.209847
cuda,DebertaV2ForQuestionAnswering,2,39.629874,28.897321,25.707499,14.696722,2.866137,20.681627,4.784000,3.116875,0.508169,37.114385,50.959780
cuda,DistilBertForMaskedLM,128,16.434781,14.863267,11.113194,7.980460,1.017397,11.773139,1.776462,0.875854,0.112292,3.413733,8.535159,9.483780
cuda,DistilBertForQuestionAnswering,256,16.921732,15.344759,11.232281,8.082324,1.017659,12.608246,1.822868,0.886984,0.109091,3.520826,10.217102,10.334140
cuda,DistillGPT2,16,16.063102,14.311830,10.593603,7.497493,1.086765,11.357091,1.888112,0.876604,0.100182,0.988795,4.008413,7.136812
cuda,ElectraForCausalLM,32,23.669438,20.020630,16.286831,9.611380,1.961414,18.126463,3.569869,1.665969,0.265996,0.002621,8.241895,12.982070
cuda,ElectraForQuestionAnswering,64,23.300511,19.607748,15.814958,9.339182,1.928552,17.676797,3.175134,1.585816,0.266618,0.002466,2.696852,12.985619
cuda,GPT2ForSequenceClassification,4,21.364119,18.016689,14.925418,9.425823,2.212336,11.757585,3.071505,1.867340,0.230902,0.283057,1.545905,7.107804
cuda,GoogleFnet,16,15.503516,13.310607,9.587204,6.311930,1.591332,10.023834,1.706021,0.936817,0.101084,0.002592,6.347546,6.639874
cuda,LayoutLMForMaskedLM,16,23.320508,19.386652,15.948844,9.172623,1.941047,13.771487,3.424051,1.610342,0.268675,1.999331,2.609159,11.057071
cuda,LayoutLMForSequenceClassification,16,23.385501,19.480686,15.895902,9.226059,1.923890,15.206222,4.135508,1.824601,0.264406,6.315017,6.844154,16.745978
cuda,M2M100ForConditionalGeneration,16,43.134138,35.537236,32.430917,17.059810,4.846843,25.288604,8.623663,4.095338,1.085659,27.483885,50.313956,46.532857
cuda,MBartForCausalLM,4,23.029866,19.921488,16.512527,10.725850,2.083904,15.210124,3.017790,1.625842,0.245976,1.466982,1.411047,10.350332
cuda,MBartForConditionalGeneration,2,44.922912,37.498932,33.905991,18.971603,4.453817,23.890054,8.057803,3.935501,1.033670,0.747880,0.399841,16.246014
cuda,MT5ForConditionalGeneration,16,35.169145,28.921142,25.895499,14.460795,3.585637,20.179959,5.579907,2.271337,0.453290,39.251358,74.389740,53.248950
cuda,MegatronBertForCausalLM,4,36.254249,29.219330,26.117661,14.107882,4.042896,18.675721,6.615449,3.157868,0.699208,0.957185,3.059322,14.262150
cuda,MegatronBertForQuestionAnswering,8,36.030435,29.151234,26.099837,14.184143,3.777892,19.827441,6.537906,3.126942,0.688768,1.493385,2.067568,15.556717
cuda,MobileBertForMaskedLM,64,55.555201,40.153994,35.991705,15.884519,6.297338,27.702938,9.652965,5.592194,2.304232,19.061078,34.150570,45.436060
cuda,MobileBertForQuestionAnswering,128,55.502141,40.017781,35.846739,15.558897,5.911482,28.239233,9.825514,5.647084,2.384784,15.201678,29.085025,42.589670
cuda,OPTForCausalLM,2,20.786339,17.915464,14.430316,8.703516,1.798011,13.763318,3.617799,1.693221,0.250205,1.573096,1.873377,10.690752
cuda,PLBartForCausalLM,8,15.579644,13.845159,10.076635,6.888524,1.012142,10.984661,1.660175,0.839566,0.108665,1.062813,1.279493,7.418618
cuda,PLBartForConditionalGeneration,4,26.978131,23.057099,19.832473,11.701496,2.459388,16.851955,4.181937,2.080205,0.384124,1.663479,1.671106,12.404648
cuda,PegasusForCausalLM,32,22.446176,19.306507,16.051514,10.177088,2.041479,14.752827,2.884124,1.576080,0.242223,1.812812,2.558688,10.744107
cuda,PegasusForConditionalGeneration,32,41.048559,36.391206,33.362416,18.419635,4.409076,23.354064,7.905377,3.887362,0.995866,1.210559,2.452970,16.685967
cuda,RobertaForCausalLM,16,22.594865,19.024626,15.424149,9.085181,1.927894,12.157242,3.201108,1.595235,0.265812,0.002494,1.648043,7.458035
cuda,RobertaForQuestionAnswering,16,23.230063,19.598566,15.765905,9.269850,1.922033,11.942729,3.221670,1.582777,0.259906,0.002442,0.919139,7.324550
cuda,Speech2Text2ForCausalLM,256,12.302211,10.649535,7.403068,4.546825,0.875451,8.360147,1.382911,0.802891,0.105899,1.292948,3.659665,7.105068
cuda,T5ForConditionalGeneration,4,27.438220,23.071403,19.340814,10.849320,2.696320,14.249280,3.793781,1.673877,0.288817,2.886560,8.761554,12.113562
cuda,T5Small,4,27.560806,23.221578,19.405520,10.874849,2.648502,14.335832,3.747217,1.655338,0.290344,2.792401,8.572868,12.039538
cuda,TrOCRForCausalLM,32,20.133455,17.057178,13.966281,8.215668,1.748487,12.791846,3.075588,1.545899,0.256191,1.419865,1.151989,10.057132
cuda,XGLMForCausalLM,8,34.830389,28.939860,25.863971,13.718523,3.971571,20.062778,6.770153,3.298383,0.735756,32.313767,56.565563,47.764495
cuda,XLNetLMHeadModel,8,54.355312,47.297454,44.305237,25.259623,5.648978,29.129017,14.791119,3.838237,0.833958,11.285743,16.602398
cuda,YituTechConvBert,16,28.779083,23.952421,20.917582,11.601318,3.160633,18.256528,5.069705,2.363714,0.447497,0.002554,13.283358,13.260147
