dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,2.413522
cuda,AlbertForQuestionAnswering,4,2.421885
cuda,AllenaiLongformerBase,4,8.905906
cuda,BartForCausalLM,4,2.431849
cuda,BartForConditionalGeneration,2,6.595712
cuda,BertForMaskedLM,16,2.844486
cuda,BertForQuestionAnswering,16,2.858519
cuda,BlenderbotSmallForCausalLM,64,1.722651
cuda,BlenderbotSmallForConditionalGeneration,64,4.231954
cuda,CamemBert,16,2.797312
cuda,DebertaForMaskedLM,4,6.614389
cuda,DebertaForQuestionAnswering,8,6.744348
cuda,DebertaV2ForMaskedLM,1,11.693909
cuda,DebertaV2ForQuestionAnswering,2,11.640268
cuda,DistilBertForMaskedLM,128,1.418324
cuda,DistilBertForQuestionAnswering,256,1.359548
cuda,DistillGPT2,16,1.437520
cuda,ElectraForCausalLM,32,2.970510
cuda,ElectraForQuestionAnswering,64,2.881228
cuda,GPT2ForSequenceClassification,4,2.708547
cuda,LayoutLMForMaskedLM,16,3.257470
cuda,LayoutLMForSequenceClassification,16,3.157775
cuda,M2M100ForConditionalGeneration,16,6.241760
cuda,MBartForCausalLM,4,2.438426
cuda,MBartForConditionalGeneration,2,6.387492
cuda,MT5ForConditionalGeneration,16,5.279949
cuda,MegatronBertForCausalLM,4,5.781515
cuda,MegatronBertForQuestionAnswering,8,5.775754
cuda,MobileBertForMaskedLM,64,13.368324
cuda,MobileBertForQuestionAnswering,128,13.782234
cuda,OPTForCausalLM,2,2.507183
cuda,PLBartForCausalLM,8,1.383637
cuda,PLBartForConditionalGeneration,4,3.292694
cuda,PegasusForCausalLM,32,2.500671
cuda,PegasusForConditionalGeneration,32,6.239942
cuda,RobertaForCausalLM,16,2.905060
cuda,RobertaForQuestionAnswering,16,2.863961
cuda,Speech2Text2ForCausalLM,256,1.385897
cuda,T5ForConditionalGeneration,4,3.655069
cuda,T5Small,4,3.657605
cuda,TrOCRForCausalLM,32,2.496232
cuda,XGLMForCausalLM,8,5.052143
cuda,XLNetLMHeadModel,8,6.768821
cuda,YituTechConvBert,16,4.311756
