dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.981519,13.017164,5.201361,1.908879,9.953867,3.553214,1.270931,0.158638,1.475738,6.749492
cuda,AlbertForQuestionAnswering,4,14.974994,13.038909,5.237082,2.090583,9.759981,3.296542,1.256263,0.153244,1.057367,6.703156
cuda,AllenaiLongformerBase,4,64.652520,55.366298,32.778016,6.419227,41.247411,18.296556,6.216993,0.452099,3.241562,15.234158
cuda,BartForCausalLM,4,19.835245,16.382383,7.813544,2.124478,11.238707,4.135518,2.193534,0.345753,2.330012,5.660466
cuda,BartForConditionalGeneration,2,49.728823,40.852117,17.797803,6.491263,23.807719,10.925666,4.643542,1.447770,1.213855,12.795774
cuda,BertForMaskedLM,16,19.922152,16.071575,7.105033,2.480137,9.934147,4.124573,1.849620,0.347961,2.186191,5.424908
cuda,BertForQuestionAnswering,16,20.003269,16.131526,7.189708,2.475559,10.025825,4.128807,1.852828,0.346177,1.801765,5.428075
cuda,BlenderbotForCausalLM,4,35.537659,27.988957,11.209292,4.582206,17.753324,8.405517,3.651274,1.037853,11.350550,3.599020
cuda,BlenderbotSmallForCausalLM,64,13.372906,10.702629,4.696953,1.751161,7.042402,2.526224,1.267046,0.204981,4.178038,2.462700
cuda,BlenderbotSmallForConditionalGeneration,64,34.710788,28.145130,12.580327,3.939981,16.854383,7.860146,3.144790,0.754091,1.804182,8.422829
cuda,CamemBert,16,19.924369,16.068228,7.070770,2.490986,9.899937,4.152007,1.864613,0.353002,1.047134,5.437743
cuda,DebertaForMaskedLM,4,33.979450,27.177876,16.128489,3.239906,20.280447,5.942885,2.874443,0.393597,2.629368,7.634441
cuda,DebertaForQuestionAnswering,8,34.486237,27.599664,16.611266,3.261786,20.527743,6.290609,2.896586,0.393384,3.138261,7.429676
