dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.649428,20.489547,17.946843,10.322449,1.896478,19.723401,3.539047,1.330656,0.157062,1.789734,11.416317
cuda,AlbertForQuestionAnswering,4,24.710187,22.510500,19.375519,11.613176,1.864036,20.564253,3.659265,1.352979,0.155257,1.423758,10.938804
cuda,AllenaiLongformerBase,4,79.801244,69.942364,66.824929,44.321281,6.405649,56.628250,17.616745,5.985838,0.470839,3.217603,19.123700
cuda,BartForCausalLM,4,24.742985,20.822893,18.103852,9.596546,2.191230,15.047912,4.081727,2.249057,0.345655,2.358995,7.778709
cuda,BartForConditionalGeneration,2,58.127659,46.264252,43.641782,20.101890,7.405331,26.144644,10.792131,4.735874,1.456708,0.460481,13.794776
cuda,BertForMaskedLM,16,28.017006,23.277166,20.547107,11.209299,2.275513,18.470891,4.453029,1.946784,0.344447,6.021922,9.684799
cuda,BertForQuestionAnswering,16,28.440998,23.335389,20.598869,11.520821,2.496291,17.216206,4.179617,1.932191,0.336684,5.648220,8.339020
cuda,BlenderbotForCausalLM,4,40.422947,31.301692,28.931870,12.127498,4.719124,20.060459,8.767305,3.786519,1.025182,13.245411,3.894806
cuda,BlenderbotSmallForCausalLM,64,16.560938,13.654151,11.133101,5.214446,1.653465,9.543504,2.496278,1.279477,0.205365,6.076497,2.471861
cuda,BlenderbotSmallForConditionalGeneration,64,38.892868,31.432621,28.718184,13.791248,4.034023,19.533277,7.112022,3.208855,0.751926,1.241060,10.010833
cuda,CamemBert,16,28.827614,23.905804,21.235203,11.741658,2.652669,17.381133,4.528331,1.964148,0.345001,4.956733,8.440269
cuda,DebertaForMaskedLM,4,31.479538,25.650618,23.015126,14.659189,2.148031,23.875550,4.478354,2.284902,0.323695,2.044137,11.577152
cuda,DebertaForQuestionAnswering,8,32.437329,26.308379,23.546248,15.316981,2.106751,24.798555,4.347142,2.342453,0.317291,2.670828,11.798596
cuda,DebertaV2ForMaskedLM,1,49.132273,35.674336,33.036807,17.280122,3.473254,25.899028,6.901127,3.523248,0.623624,1.896875,12.484571
cuda,DebertaV2ForQuestionAnswering,2,48.806122,35.190368,32.319494,15.880412,4.579751,24.723285,7.266690,3.812663,0.640268,13.820322
cuda,DistilBertForMaskedLM,128,16.521165,14.566717,11.969521,7.237941,1.185797,11.508173,2.486062,1.053737,0.145659,3.964599,5.530669
cuda,DistilBertForQuestionAnswering,256,16.499384,14.551139,12.060189,7.316420,1.174080,11.604152,2.556621,1.051109,0.139806,2.979712,5.534233
cuda,DistillGPT2,16,15.383495,13.598567,10.881751,6.852282,1.251906,10.542196,2.390079,0.972168,0.132825,1.873815,5.007217
cuda,ElectraForCausalLM,32,32.182561,26.896410,24.166262,15.023271,2.551518,25.040545,4.346626,2.010312,0.352355,8.202946,12.721426
cuda,ElectraForQuestionAnswering,64,29.136635,23.984736,20.954504,11.804621,2.519111,20.022331,4.238464,1.947249,0.349154,6.247882,10.884893
cuda,GPT2ForSequenceClassification,4,22.699558,19.331146,16.602502,8.847113,2.648824,12.551067,3.840731,1.749995,0.301656,1.436530,6.480215
cuda,LayoutLMForMaskedLM,16,29.699947,24.851020,22.284059,12.661904,2.311477,20.061094,4.544961,1.993427,0.342278,5.945271,9.869828
cuda,LayoutLMForSequenceClassification,16,30.198003,24.972369,22.369356,12.743448,2.294599,20.750688,4.510781,1.978338,0.342438,8.082712,10.454729
cuda,M2M100ForConditionalGeneration,16,57.815580,45.975027,43.217135,20.932325,5.656426,32.605690,10.427103,4.812993,1.013854,12.235738,17.874561
cuda,MBartForCausalLM,4,24.983694,21.093406,18.648331,10.140344,2.345433,15.567876,4.638326,1.975488,0.370224,2.134256,8.112813
cuda,MBartForConditionalGeneration,2,56.664177,44.370955,41.803587,19.443566,6.467708,27.295455,11.798306,4.874546,1.526068,0.502243,15.097620
cuda,MT5ForConditionalGeneration,16,43.664840,37.079710,34.157617,19.544522,3.997370,28.645508,7.215940,2.786935,0.451442,33.826922,13.360074
cuda,MegatronBertForCausalLM,4,48.618138,38.302283,35.839247,18.051583,5.337159,26.085425,9.190863,3.891318,1.005822,11.603417,14.264814
cuda,MegatronBertForQuestionAnswering,8,48.859363,38.484460,36.031347,17.488720,5.328733,26.375253,9.105285,3.910295,1.032365,9.867727,14.509405
cuda,MobileBertForMaskedLM,64,62.192594,49.247500,46.745667,17.264150,6.455551,36.099977,14.016894,6.428662,4.173645,23.590541,25.742697
cuda,MobileBertForQuestionAnswering,128,64.127121,50.740536,48.235276,17.261508,6.442891,34.973026,13.876711,6.392542,4.302637,16.287858,24.609516
cuda,OPTForCausalLM,2,23.904539,20.222655,17.615042,9.485496,2.233734,14.596011,4.786363,1.990975,0.329289,2.905792,7.660844
cuda,PLBartForCausalLM,8,16.067924,14.050289,11.619700,7.035943,1.165838,11.471493,2.135728,1.204748,0.142511,1.493179,5.673233
cuda,PLBartForConditionalGeneration,4,31.349723,25.951803,23.280835,11.722479,3.191361,17.799187,5.529995,2.523380,0.501670,2.503919,9.453040
cuda,PegasusForCausalLM,32,25.562374,21.608097,19.153058,10.465526,2.222684,17.108845,4.394509,1.934534,0.375866,2.438291,9.009144
cuda,PegasusForConditionalGeneration,32,42.791318,38.428043,35.930301,15.959023,5.010356,26.065237,9.003685,4.489371,0.976605,0.653876,15.881170
