dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.7777,7.7167,33.2617
cuda,AlbertForQuestionAnswering,2,0.7801,7.4778,32.3386
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.7661,6.9757,20.1563
cuda,BartForConditionalGeneration,1,0.9684,24.8501,28.3767
cuda,BertForMaskedLM,64,0.7320,7.5217,22.7803
cuda,BertForQuestionAnswering,64,0.7409,7.2104,14.9586
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.7457,4.5949,21.4273
cuda,BlenderbotSmallForConditionalGeneration,32,0.9619,15.7257,15.6735
cuda,CamemBert,1,1.7036,6.7276,7.1562
cuda,DebertaForMaskedLM,4,0.9301,47.9657,15.3978
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1552,4.0821,6.6632
cuda,DistilBertForQuestionAnswering,32,1.0589,4.1188,5.9561
cuda,DistillGPT2,1,1.4564,3.4687,5.6839
cuda,ElectraForCausalLM,1,2.0180,6.8247,1.4292
cuda,ElectraForQuestionAnswering,64,0.7342,7.6888,19.7070
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7347,7.9320,27.4547
cuda,LayoutLMForSequenceClassification,16,0.7394,8.4449,19.6896
cuda,M2M100ForConditionalGeneration,2,1.6086,27.0334,26.3187
cuda,MBartForCausalLM,16,0.8368,6.6326,18.0514
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,2.0186,41.4480,16.7875
cuda,MegatronBertForCausalLM,2,1.9288,14.8234,17.7987
cuda,MegatronBertForQuestionAnswering,8,1.6417,14.9224,19.5882
cuda,MobileBertForMaskedLM,16,1.9881,44.6203,6.2416
cuda,MobileBertForQuestionAnswering,32,1.8120,44.4977,6.1089
cuda,OPTForCausalLM,4,1.6508,8.6537,8.1222
cuda,PLBartForCausalLM,16,0.8950,3.2762,8.9277
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.1792,7.3055,14.1856
cuda,PegasusForConditionalGeneration,4,1.5595,25.5993,22.5539
cuda,RobertaForCausalLM,4,1.8657,7.0232,6.7723
cuda,RobertaForQuestionAnswering,64,0.7453,7.4366,14.9571
cuda,Speech2Text2ForCausalLM,64,0.9302,4.1985,5.2202
cuda,T5ForConditionalGeneration,4,0.8109,26.5717,25.8267
cuda,T5Small,1,1.3426,26.3039,8.7411
cuda,TrOCRForCausalLM,8,1.1780,6.4476,14.0935
cuda,XGLMForCausalLM,1,1.5481,15.4128,29.8981
cuda,XLNetLMHeadModel,4,0.8039,30.1184,31.6542
cuda,YituTechConvBert,1,2.2269,11.7193,6.8716
