dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.099191,3.335721,2.106820,7.849615,2.534570,1.046844,0.143714,6.708921,0.822271
cuda,AlbertForQuestionAnswering,4,2.092055,3.301611,2.057015,7.679696,2.507383,1.039896,0.140100,6.523811,0.435570
cuda,BartForCausalLM,4,2.190950,5.947817,2.192778,8.921050,3.334327,1.264366,0.250775,1.702154,5.266140
cuda,BartForConditionalGeneration,2,6.069853,13.054952,5.696705,19.575153,8.910565,3.338096,1.031315,1.133709,12.479580
cuda,BertForMaskedLM,64,2.733871,4.954303,2.541839,7.476992,3.015130,1.727135,0.282313,5.452610,1.469545
cuda,BertForQuestionAnswering,128,2.713327,4.953504,2.495443,7.155173,2.987839,1.393317,0.278494,5.090904,0.790555
cuda,BigBird,1,10.876256,6.706774,1.502735,9.946221,2.860078,1.213287,0.211078,4.851722,0.429162
cuda,BlenderbotSmallForCausalLM,64,1.481282,3.657919,1.571381,6.355876,2.487588,0.950210,0.158641,4.337532,2.584632
cuda,BlenderbotSmallForConditionalGeneration,64,3.928932,8.164929,3.817084,12.302332,5.374062,2.345427,0.578151,1.914795,8.130040
cuda,CamemBert,1,2.723670,4.735496,2.234539,6.733874,2.762499,1.276601,0.277876,4.627510,0.655566
cuda,DebertaForMaskedLM,4,7.087275,13.849356,3.423074,17.587440,5.035559,2.251901,0.334123,0.949550,7.383471
cuda,DebertaForQuestionAnswering,8,6.939296,14.306849,3.365639,18.052487,4.978043,2.446390,0.334399,1.807574,7.330916
cuda,DistilBertForMaskedLM,64,1.107284,2.949419,1.517352,4.593554,1.605011,0.740410,0.118817,3.217984,1.475767
cuda,DistilBertForQuestionAnswering,64,1.129635,3.048450,1.456973,4.605734,1.591738,0.740022,0.118580,3.070330,1.057203
cuda,DistillGPT2,1,1.197274,2.891816,0.888883,4.982198,1.474190,0.859664,0.104305,3.025096,3.527447
cuda,ElectraForCausalLM,32,2.805174,6.796127,2.615197,10.454194,3.484962,1.841173,0.285926,2.578478,6.383946
cuda,ElectraForQuestionAnswering,64,2.789865,4.985764,2.534359,7.456017,3.039338,1.760703,0.286008,5.393222,1.319760
cuda,GPT2ForSequenceClassification,4,2.525049,4.682179,2.025545,7.628687,3.264257,1.331767,0.243164,5.068264,1.380473
cuda,LayoutLMForMaskedLM,16,3.136226,5.070492,2.383457,7.852855,3.699457,1.424601,0.286234,5.274275,1.403490
cuda,LayoutLMForSequenceClassification,16,3.105608,5.105007,2.560647,8.905712,4.071069,1.673947,0.283225,6.759428,6.013614
cuda,M2M100ForConditionalGeneration,8,6.075324,12.416694,4.315658,21.288227,8.948345,3.343157,0.802102,16.982071,13.438015
cuda,MBartForCausalLM,32,2.171367,6.471460,2.361228,9.941518,3.601052,1.412056,0.283362,1.645896,5.933128
cuda,MBartForConditionalGeneration,16,5.992803,11.910206,5.993127,19.679468,9.406302,3.611368,1.168344,0.572638,14.031432
cuda,MT5ForConditionalGeneration,8,4.995067,7.515922,3.797871,13.314501,5.952921,2.001740,0.452613,9.773292,3.552519
cuda,MegatronBertForCausalLM,16,5.413302,8.882865,5.010544,13.878190,6.978685,2.834589,0.817673,10.697453,1.218489
cuda,MegatronBertForQuestionAnswering,16,5.401911,8.803106,4.906466,13.790429,6.871598,2.810988,0.824132,10.565307,0.714057
cuda,MobileBertForMaskedLM,32,13.313720,9.937534,5.838488,23.026955,11.575173,5.912159,2.609563,19.290341,2.144308
cuda,MobileBertForQuestionAnswering,64,13.037490,9.548709,5.757858,21.430113,11.162642,4.816923,2.516691,19.102089,1.289184
cuda,OPTForCausalLM,32,2.312107,5.624938,1.838296,9.096188,3.739006,1.483541,0.258992,1.998353,5.402642
cuda,PLBartForCausalLM,32,1.161418,4.457354,1.491844,6.454183,1.607215,0.740169,0.113182,1.950006,3.706813
cuda,PLBartForConditionalGeneration,16,3.248488,7.282632,3.431568,11.353488,3.982759,1.846119,0.384637,2.545640,7.641071
cuda,PegasusForCausalLM,32,2.523032,6.613433,2.620512,10.217940,3.271734,1.435732,0.283643,1.718728,6.330189
cuda,PegasusForConditionalGeneration,16,6.288103,12.039698,7.063219,19.041161,7.839035,3.658368,0.839662,1.038225,14.327475
cuda,RobertaForCausalLM,64,2.830324,5.892708,2.647461,8.231896,3.545289,1.466985,0.287070,0.700524,5.401167
cuda,RobertaForQuestionAnswering,128,2.842401,5.125860,2.869333,6.913960,3.036000,1.418926,0.282980,4.769232
cuda,Speech2Text2ForCausalLM,128,1.226965,5.070890,0.919264,7.688195,1.647611,0.721167,0.119260,1.845466,3.583037
cuda,T5ForConditionalGeneration,4,3.430922,7.039715,2.680231,10.599512,3.914319,1.467688,0.294727,5.647511,6.365199
cuda,T5Small,1,3.554783,7.046699,2.391786,10.098444,3.557903,1.362279,0.285706,8.061119,5.575168
cuda,TrOCRForCausalLM,32,2.225716,6.046208,2.538731,9.062664,3.224334,1.372321,0.266719,1.700224,5.654748
cuda,XGLMForCausalLM,8,5.021059,11.449889,4.912000,18.527777,7.769433,2.832297,0.748932,31.194961,12.215371
cuda,YituTechConvBert,1,4.069294,8.283633,3.508451,12.969119,5.097343,1.913392,0.452998,9.500180,8.641063
