dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.102950,3.339604,1.865471,8.049935,2.825063,1.052209,0.149128,1.290682,7.955976,0.805212
cuda,AlbertForQuestionAnswering,4,2.267774,3.383001,1.830188,8.040096,2.820868,1.053471,0.141883,0.884877,7.462200,0.411596
cuda,BartForCausalLM,4,2.233050,5.957981,2.227388,8.956110,3.402245,1.289684,0.252589,1.552844,1.742018,6.883908
cuda,BartForConditionalGeneration,2,6.396400,13.029985,5.108619,19.297506,8.758589,3.329777,1.012343,0.999001,1.216146,12.654602
cuda,BertForMaskedLM,64,2.904878,5.040524,2.607671,7.744194,3.562301,1.419365,0.286478,1.887585,7.317751,1.487950
cuda,BertForQuestionAnswering,128,2.843722,5.012736,2.496066,7.539150,3.329751,1.395778,0.280392,1.091906,6.225873,0.781751
cuda,BigBird,1,10.978784,6.719543,1.586468,9.736215,2.484613,1.257992,0.214067,9.181390,13.918806,0.440554
cuda,BlenderbotSmallForCausalLM,64,1.485757,3.753109,1.562376,6.217910,2.271703,0.963234,0.159673,2.989898,7.088629,2.655063
cuda,BlenderbotSmallForConditionalGeneration,64,4.118315,8.398710,3.479233,12.973390,5.902437,2.378896,0.574302,1.989493,1.911619,10.225113
cuda,CamemBert,1,2.734736,4.741746,2.272308,7.098407,2.770216,1.639206,0.277914,0.930712,5.671708,0.632319
cuda,DebertaForMaskedLM,4,7.277061,14.104795,3.649285,17.279637,4.595201,2.180681,0.340558,20.218437,0.938763,27.301674
cuda,DebertaForQuestionAnswering,8,7.095215,14.181425,3.538190,17.448617,4.502670,2.154120,0.333909,22.014164,1.807503,29.079046
cuda,DistilBertForMaskedLM,64,1.184308,3.148421,1.339333,4.809051,1.645994,0.762784,0.122182,1.735228,4.793849,1.434470
cuda,DistilBertForQuestionAnswering,64,1.147181,3.103652,1.255881,4.664553,1.605195,0.752966,0.117723,1.361783,4.238883,1.072253
