dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.501476,10.935139,3.986868,2.478925,8.187222,2.741883,1.124133,0.147692,6.765937,0.820205
cuda,AlbertForQuestionAnswering,4,12.460614,10.889482,3.951367,2.416742,8.093842,2.683906,1.112341,0.143470,6.645686,0.434031
cuda,AllenaiLongformerBase,4,55.269797,47.676861,29.718626,7.467008,35.950678,16.502461,4.605042,0.418876,0.664987,14.019017
cuda,BartForCausalLM,4,15.298979,13.760049,6.390476,1.968957,9.880784,3.197194,1.722418,0.286865,2.327634,5.550195
cuda,BartForConditionalGeneration,2,37.191798,32.920704,14.134187,5.853810,20.281719,8.899853,3.672676,1.107923,1.226613,12.518145
cuda,BertForMaskedLM,16,14.533484,12.565908,5.161354,2.002190,7.986959,3.522027,1.476177,0.294100,4.923255,1.432354
cuda,BertForQuestionAnswering,16,14.549407,12.565552,5.194144,2.009234,7.870687,3.509393,1.490476,0.288925,4.782313,1.002413
cuda,BlenderbotForCausalLM,4,26.151100,22.970238,8.816256,4.540920,14.974691,6.686896,2.926323,0.836173,10.882098,3.876843
cuda,BlenderbotSmallForCausalLM,64,9.598326,8.559739,3.579364,1.523133,5.982555,2.026121,0.994267,0.170915,3.989541,2.536616
cuda,BlenderbotSmallForConditionalGeneration,64,24.193562,21.353116,8.963462,3.571992,13.170600,5.818701,2.465023,0.593494,1.875728,7.936863
cuda,CamemBert,16,14.768287,12.776291,5.228363,2.042851,7.957767,3.532923,1.475197,0.294683,4.867435,0.336807
cuda,DebertaForMaskedLM,4,28.808201,23.369682,13.787439,2.987281,17.958498,4.931803,2.575006,0.351263,0.932324,7.383093
cuda,DebertaForQuestionAnswering,8,29.302336,23.702266,14.324012,2.945317,18.507692,5.497363,2.231938,0.351326,1.804842,7.354765
cuda,DebertaV2ForMaskedLM,1,44.805758,34.169756,17.208998,4.183628,21.346073,5.798213,3.085618,0.612600,1.491901,8.682033
cuda,DebertaV2ForQuestionAnswering,2,44.472027,33.561433,16.485111,4.243014,22.191366,6.944654,3.853303,0.621550,0.572721,10.315089
cuda,DistilBertForMaskedLM,128,8.382968,7.552708,3.348804,1.264130,5.211295,1.857731,0.810028,0.125666,3.178546,1.142971
cuda,DistilBertForQuestionAnswering,256,8.386002,7.540773,3.343924,1.256535,5.367944,1.882904,0.818361,0.121697,3.332440,0.553516
cuda,DistillGPT2,16,8.728650,7.790097,4.216462,1.192278,6.452544,1.838187,1.014492,0.113226,2.337593,3.474330
cuda,ElectraForCausalLM,32,17.246876,15.111884,7.151557,2.350939,10.623490,3.435760,1.568333,0.296087,2.531530,5.925372
cuda,ElectraForQuestionAnswering,64,14.859683,12.795252,5.230626,2.040754,7.956815,3.555330,1.495491,0.293611,4.863622,1.266010
cuda,GPT2ForSequenceClassification,4,14.252355,12.215788,5.500330,2.488643,8.050020,3.230065,1.396886,0.285216,5.126441,1.238230
cuda,LayoutLMForMaskedLM,16,15.144781,12.915237,5.275556,2.111303,8.141020,3.666240,1.527642,0.302760,5.073419,1.432133
cuda,LayoutLMForSequenceClassification,16,14.993138,12.780808,5.210736,2.062932,9.321735,4.249628,1.726232,0.295259,6.269862,5.900283
cuda,M2M100ForConditionalGeneration,16,36.525697,32.238547,13.814542,4.871649,22.735151,8.925347,3.801734,0.869797,12.214993,14.384747
cuda,MBartForCausalLM,4,15.806062,14.263012,6.812159,2.092705,10.554709,3.639611,1.533969,0.309074,2.249196,5.929775
cuda,MBartForConditionalGeneration,2,36.849111,32.623862,13.598186,6.582069,20.770988,9.631776,3.880316,1.262031,0.566639,14.003511
cuda,MT5ForConditionalGeneration,16,25.490768,21.782972,9.211822,3.574629,15.769421,6.487315,2.207061,0.483610,20.039047,10.715312
cuda,MegatronBertForCausalLM,4,28.186331,24.407571,9.743499,4.742204,14.721246,7.427124,3.032197,0.852470,9.912779,0.401186
cuda,MegatronBertForQuestionAnswering,8,27.847823,24.116064,9.627660,4.674750,14.528025,7.240093,2.985212,0.841679,9.762348,0.488906
cuda,MobileBertForMaskedLM,64,47.166837,38.994599,11.566685,7.607383,25.715566,13.851767,5.640331,3.255821,22.516096,1.689737
cuda,MobileBertForQuestionAnswering,128,47.087543,38.992411,11.411544,7.399626,25.544161,13.720436,5.573354,3.340612,22.382872,0.989614
cuda,OPTForCausalLM,2,15.413665,13.656258,6.488594,2.049443,9.940914,3.925963,1.591834,0.279232,2.871529,5.594229
cuda,PLBartForCausalLM,8,9.439242,8.614324,4.724498,1.071868,7.270229,2.047659,0.794564,0.121535,1.524528,3.664985
cuda,PLBartForConditionalGeneration,4,19.849729,17.625998,7.904781,2.939642,12.096385,4.653446,1.973048,0.416786,2.524069,7.255815
cuda,PegasusForCausalLM,32,15.555052,13.939394,6.530724,2.038232,10.665223,3.607599,1.537301,0.306713,2.424176,6.269551
