dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1623
cuda,AlbertForQuestionAnswering,2,1.1631
cuda,AllenaiLongformerBase,1,1.1715
cuda,BartForCausalLM,2,1.0009
cuda,BartForConditionalGeneration,1,1.0598
cuda,BertForMaskedLM,64,1.0543
cuda,BertForQuestionAnswering,64,1.0697
cuda,BigBird,1,0.9793
cuda,BlenderbotSmallForCausalLM,64,1.0151
cuda,BlenderbotSmallForConditionalGeneration,32,1.0550
cuda,CamemBert,1,1.0835
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1064
cuda,DistilBertForQuestionAnswering,32,1.0421
cuda,DistillGPT2,1,1.2693
cuda,ElectraForCausalLM,1,1.0754
cuda,ElectraForQuestionAnswering,64,1.2698
cuda,GPT2ForSequenceClassification,4,1.5597
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1495
cuda,LayoutLMForMaskedLM,16,1.1451
cuda,LayoutLMForSequenceClassification,16,1.1839
cuda,M2M100ForConditionalGeneration,2,1.0826
cuda,MBartForCausalLM,16,1.0308
cuda,MBartForConditionalGeneration,8,1.0854
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1447
cuda,MegatronBertForQuestionAnswering,8,1.1437
cuda,MobileBertForMaskedLM,16,1.0729
cuda,MobileBertForQuestionAnswering,32,1.0804
cuda,OPTForCausalLM,4,1.1663
cuda,PLBartForCausalLM,16,1.0637
cuda,PLBartForConditionalGeneration,8,1.0335
cuda,PegasusForCausalLM,8,1.0729
cuda,PegasusForConditionalGeneration,4,1.0865
cuda,RobertaForCausalLM,4,1.0944
cuda,RobertaForQuestionAnswering,64,1.0719
cuda,Speech2Text2ForCausalLM,64,1.0845
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0642
cuda,XGLMForCausalLM,1,1.0772
cuda,XLNetLMHeadModel,4,1.1384
cuda,YituTechConvBert,1,1.0815
