dev,name,batch_size,speedup
cuda,BERT_pytorch,16,0.7834
cuda,Background_Matting,4,1.0203
cuda,LearningToPaint,96,0.9570
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9929
cuda,attention_is_all_you_need_pytorch,256,0.9905
cuda,dcgan,32,0.8874
cuda,demucs,4,0.9991
cuda,densenet121,4,0.8405
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,0.7832
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,0.9980
cuda,hf_Bart,4,0.8160
cuda,hf_Bert,4,0.8348
cuda,hf_BigBird,2,0.7920
cuda,hf_DistilBert,8,0.9466
cuda,hf_GPT2,4,0.9657
cuda,hf_Longformer,2,1.0331
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.9895
cuda,maml,0,0.0000
cuda,maml_omniglot,1,0.8385
cuda,mnasnet1_0,32,0.9729
cuda,mobilenet_v2,96,1.0520
cuda,mobilenet_v2_quantized_qat,96,1.0100
cuda,mobilenet_v3_large,32,0.9406
cuda,moco,32,0.9975
cuda,nvidia_deeprecommender,256,0.9554
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9450
cuda,pytorch_stargan,16,1.1076
cuda,pytorch_struct,200,0.6855
cuda,pytorch_unet,1,0.9969
cuda,resnet18,16,0.9326
cuda,resnet50,32,0.9923
cuda,resnet50_quantized_qat,32,0.9581
cuda,resnext50_32x4d,8,0.8976
cuda,shufflenet_v2_x1_0,128,0.9593
cuda,soft_actor_critic,256,0.7371
cuda,speech_transformer,32,1.0229
cuda,squeezenet1_1,32,0.8984
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.8069
cuda,timm_efficientnet,32,0.7808
cuda,timm_nfnet,128,1.0097
cuda,timm_regnet,32,0.9250
cuda,timm_resnest,32,0.9947
cuda,timm_vision_transformer,8,0.7902
cuda,timm_vovnet,32,0.9963
cuda,tts_angular,64,0.9513
cuda,vgg16,64,0.9988
cuda,vision_maskrcnn,4,0.8593
cuda,yolov3,16,0.9634
