dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1609
cuda,AlbertForQuestionAnswering,2,1.1625
cuda,AllenaiLongformerBase,1,1.1704
cuda,BartForCausalLM,4,1.0047
cuda,BartForConditionalGeneration,2,0.9989
cuda,BertForMaskedLM,64,1.0542
cuda,BertForQuestionAnswering,64,1.0715
cuda,BigBird,1,0.9778
cuda,BlenderbotSmallForCausalLM,64,1.0152
cuda,BlenderbotSmallForConditionalGeneration,64,1.0199
cuda,CamemBert,1,1.1077
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1029
cuda,DistilBertForQuestionAnswering,32,1.0386
cuda,DistillGPT2,1,1.2742
cuda,ElectraForCausalLM,1,1.0749
cuda,ElectraForQuestionAnswering,64,1.2694
cuda,GPT2ForSequenceClassification,4,1.5590
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1329
cuda,LayoutLMForMaskedLM,16,1.1453
cuda,LayoutLMForSequenceClassification,16,1.1849
cuda,M2M100ForConditionalGeneration,2,1.0940
cuda,MBartForCausalLM,16,1.0295
cuda,MBartForConditionalGeneration,8,1.1129
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1344
cuda,MegatronBertForQuestionAnswering,8,1.1615
cuda,MobileBertForMaskedLM,16,1.0609
cuda,MobileBertForQuestionAnswering,32,1.0805
cuda,OPTForCausalLM,4,1.1589
cuda,PLBartForCausalLM,16,1.0651
cuda,PLBartForConditionalGeneration,8,1.0389
cuda,PegasusForCausalLM,8,1.0869
cuda,PegasusForConditionalGeneration,4,1.0912
cuda,RobertaForCausalLM,4,1.0841
cuda,RobertaForQuestionAnswering,64,1.0723
cuda,Speech2Text2ForCausalLM,64,1.0948
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.0676
cuda,XGLMForCausalLM,2,1.0784
cuda,XLNetLMHeadModel,4,1.1419
cuda,YituTechConvBert,1,1.0828
