dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.1966
cuda,AlbertForQuestionAnswering,4,1.2026
cuda,AllenaiLongformerBase,1,1.0455
cuda,BartForCausalLM,8,1.0038
cuda,BartForConditionalGeneration,2,1.0001
cuda,BertForMaskedLM,64,0.9663
cuda,BertForQuestionAnswering,64,1.0118
cuda,BigBird,1,0.8587
cuda,BlenderbotSmallForCausalLM,64,0.9260
cuda,BlenderbotSmallForConditionalGeneration,64,0.9432
cuda,CamemBert,1,1.4121
cuda,DebertaForMaskedLM,16,1.0928
cuda,DebertaForQuestionAnswering,16,1.2025
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,0.9854
cuda,DistilBertForMaskedLM,32,0.9644
cuda,DistilBertForQuestionAnswering,32,1.0306
cuda,DistillGPT2,1,1.5403
cuda,ElectraForCausalLM,32,1.0056
cuda,ElectraForQuestionAnswering,64,1.2044
cuda,GPT2ForSequenceClassification,4,1.3008
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1921
cuda,LayoutLMForMaskedLM,16,1.0589
cuda,LayoutLMForSequenceClassification,16,1.1252
cuda,M2M100ForConditionalGeneration,4,0.9570
cuda,MBartForCausalLM,16,0.9707
cuda,MBartForConditionalGeneration,8,1.0004
cuda,MT5ForConditionalGeneration,4,1.3506
cuda,MegatronBertForCausalLM,8,1.0663
cuda,MegatronBertForQuestionAnswering,8,1.0934
cuda,MobileBertForMaskedLM,16,1.1328
cuda,MobileBertForQuestionAnswering,32,1.1728
cuda,OPTForCausalLM,16,1.0076
cuda,PLBartForCausalLM,16,0.9681
cuda,PLBartForConditionalGeneration,8,1.0006
cuda,PegasusForCausalLM,16,0.9562
cuda,PegasusForConditionalGeneration,8,0.9711
cuda,RobertaForCausalLM,64,0.9695
cuda,RobertaForQuestionAnswering,64,1.0117
cuda,Speech2Text2ForCausalLM,64,1.1617
cuda,T5ForConditionalGeneration,4,0.9749
cuda,T5Small,1,1.4783
cuda,TrOCRForCausalLM,16,0.9796
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.0893
cuda,YituTechConvBert,1,1.3778
