dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.782642,3.350924,1.964455,7.332222,2.886898,1.000399,0.134465,6.021164,0.925164
cuda,AlbertForQuestionAnswering,4,1.723979,3.287607,1.893398,7.487972,2.900811,0.995746,0.131420,6.167029,0.544460
cuda,BartForCausalLM,4,1.803562,5.360161,2.130603,8.002253,2.619547,1.072945,0.198325,1.342658,4.857482
cuda,BartForConditionalGeneration,2,4.905516,12.803030,6.026626,18.228554,7.598966,2.794444,0.758088,1.132760,11.656664
cuda,BertForMaskedLM,16,2.321693,5.620782,2.235475,7.676571,2.456069,1.186989,0.237287,4.560403,1.464128
cuda,BertForQuestionAnswering,16,2.356151,5.629899,2.382521,7.693965,2.457452,1.184596,0.234976,4.530866,1.032499
cuda,BlenderbotForCausalLM,4,3.733108,9.438635,4.269482,14.064110,5.627448,2.301457,0.534887,3.963779,9.294796
cuda,BlenderbotSmallForCausalLM,64,1.217275,3.068105,1.425537,5.598579,1.924180,0.813123,0.135512,4.011029,2.280469
cuda,BlenderbotSmallForConditionalGeneration,64,3.328221,7.556382,3.704402,11.779494,5.070899,2.010292,0.451555,1.894983,8.070169
cuda,CamemBert,16,2.321594,5.788260,2.491999,7.819942,2.444639,1.182909,0.235725,4.608044,0.370252
cuda,DebertaForMaskedLM,4,6.518406,15.332136,2.517655,18.917928,4.128607,2.021443,0.304541,0.852802,6.298350
cuda,DebertaForQuestionAnswering,8,6.772937,15.308870,2.514506,18.775919,4.433217,1.988481,0.305792,1.772646,6.176379
cuda,DebertaV2ForMaskedLM,1,10.178587,19.075549,2.897066,23.004240,4.551104,2.474128,0.524539,1.462848,7.142665
cuda,DebertaV2ForQuestionAnswering,2,10.883644,18.245517,3.636619,22.215454,5.966872,2.546320,0.535459,0.493571,7.919614
cuda,DistilBertForMaskedLM,128,0.936042,3.070575,1.027451,4.828016,1.333646,0.623447,0.104193,2.827638,1.176417
cuda,DistilBertForQuestionAnswering,256,0.937200,2.776236,1.203283,4.627559,1.352458,0.643577,0.103753,3.099088,0.582513
cuda,DistillGPT2,16,1.114166,4.345064,1.027962,6.081648,1.356019,0.653555,0.092266,2.649203,2.804905
cuda,ElectraForCausalLM,32,2.371879,7.746173,2.416658,10.838003,2.595874,1.257510,0.235116,2.599526,5.599602
cuda,ElectraForQuestionAnswering,64,2.345702,5.651218,2.408417,7.710218,2.461905,1.202552,0.238290,4.553052,1.304661
cuda,GPT2ForSequenceClassification,4,2.471236,4.439525,2.468063,6.297282,2.400661,1.158428,0.203860,4.404572,1.005939
cuda,GoogleFnet,16,1.410496,9.535426,1.308227,12.488327,1.501364,0.633591,0.102091,1.765180,4.319091
cuda,LayoutLMForMaskedLM,16,2.712361,5.785102,2.073934,8.428652,3.072941,1.224030,0.240371,4.803009,1.474370
cuda,LayoutLMForSequenceClassification,16,2.699716,5.818233,1.985482,9.986549,3.536689,1.432608,0.231986,6.237901,6.571521
cuda,M2M100ForConditionalGeneration,16,4.912058,12.264206,5.753032,18.571053,6.606545,3.027808,0.635671,8.840660,12.263898
cuda,MBartForCausalLM,4,1.797965,6.838612,2.436246,9.204059,2.425329,1.111080,0.202715,1.255292,4.883876
cuda,MBartForConditionalGeneration,2,4.963534,12.034622,6.165985,17.271723,7.554161,2.859261,0.784936,0.480303,11.615850
cuda,MT5ForConditionalGeneration,16,4.856627,8.446150,4.716476,12.608885,4.868037,1.802791,0.413826,19.939663,9.053529
cuda,MegatronBertForCausalLM,4,4.740353,7.550623,4.967505,11.568290,5.371412,2.948129,0.602598,9.152757,0.415125
cuda,MegatronBertForQuestionAnswering,8,4.700050,7.310829,4.819830,11.045646,5.123234,2.796178,0.606668,8.721913,0.566226
cuda,MobileBertForMaskedLM,64,10.667701,6.872979,6.530396,16.110824,8.009231,3.667633,1.744517,17.021747,1.676591
cuda,MobileBertForQuestionAnswering,128,10.865501,6.942703,7.068876,17.832473,8.695408,4.189522,2.144905,19.185646,1.039103
cuda,OPTForCausalLM,2,1.898270,5.826478,2.194264,8.572115,3.131549,1.280591,0.218587,1.592554,5.021327
cuda,PLBartForCausalLM,8,0.993240,4.102906,1.269930,6.373973,1.419920,0.655743,0.100693,1.116513,3.585228
cuda,PLBartForConditionalGeneration,4,2.714859,6.961575,3.090886,10.675236,3.934927,1.660255,0.332309,1.514127,6.914948
cuda,PegasusForCausalLM,32,2.048006,5.920612,2.106971,9.272898,2.680219,1.183750,0.213871,1.509303,5.541095
cuda,PegasusForConditionalGeneration,32,4.704866,10.859762,5.926328,15.610452,6.137989,2.953491,0.631971,0.679751,10.886050
cuda,RobertaForCausalLM,16,2.373050,5.912688,2.449344,7.862264,2.523484,1.212169,0.234979,0.756708,4.483187
cuda,RobertaForQuestionAnswering,16,2.355261,5.732612,2.247050,7.723039,2.450837,1.196248,0.232282,4.504697
cuda,Speech2Text2ForCausalLM,256,1.238405,4.814680,0.897464,7.794034,1.451692,0.598825,0.093779,1.060438,3.918483
cuda,T5ForConditionalGeneration,4,3.252085,6.677279,3.185298,11.817505,3.446906,1.333228,0.264941,5.441218,8.439696
cuda,T5Small,4,3.301347,6.706263,3.148708,11.813217,3.419659,1.315863,0.261074,5.443956,8.371831
cuda,TrOCRForCausalLM,32,1.764799,5.510683,1.874859,8.689784,2.904054,1.158960,0.211297,1.012762,5.134408
cuda,XGLMForCausalLM,8,4.142570,11.442153,5.266177,17.125690,7.100045,2.409633,0.610890,21.772625,11.129583
cuda,XLNetLMHeadModel,8,6.070200,88.214863,7.134511,91.429935,75.489903,2.756483,0.720977,7.932125,10.622073
cuda,YituTechConvBert,16,3.522547,8.390341,3.516139,13.702434,4.512722,1.832280,0.401135,8.103177,8.963235
