dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2289,313.0213,105.1084,0.7324
cuda,AlbertForQuestionAnswering,4,1.2340,309.5410,100.7892,0.7394
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.0010,123.2783,74.3734,0.9998
cuda,BartForConditionalGeneration,2,0.4504,332.7408,189.3734,0.9759
cuda,BertForMaskedLM,16,1.0628,126.2171,77.8993,0.9928
cuda,BertForQuestionAnswering,16,1.1153,99.1254,72.5790,1.1121
cuda,BlenderbotForCausalLM,4,0.9481,98.1411,158.1716,0.8218
cuda,BlenderbotSmallForCausalLM,64,0.9197,70.4926,53.3847,0.9020
cuda,BlenderbotSmallForConditionalGeneration,64,0.9523,125.1373,134.1156,1.0067
cuda,CamemBert,16,1.0605,127.8714,81.1047,0.9870
cuda,DebertaForMaskedLM,4,0.6299,94.0231,69.8121,0.9719
cuda,DebertaForQuestionAnswering,8,0.8466,96.4460,67.9248,1.1342
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,2,0.6032,175.0754,93.8597,0.9842
cuda,DistilBertForMaskedLM,128,0.8017,152.2372,41.1367,0.8827
cuda,DistilBertForQuestionAnswering,256,0.7879,183.0107,41.6712,1.1897
cuda,DistillGPT2,16,0.9156,131.7182,30.7090,1.0550
cuda,ElectraForCausalLM,32,1.0161,104.2258,79.3800,0.8440
cuda,ElectraForQuestionAnswering,64,1.1940,104.6607,78.7575,1.1607
cuda,GPT2ForSequenceClassification,4,0.6999,146.0742,63.0998,1.1724
cuda,GoogleFnet,16,1.5418,65.9133,41.8280,1.4614
cuda,LayoutLMForMaskedLM,16,1.0611,128.9557,80.3772,0.9929
cuda,LayoutLMForSequenceClassification,16,1.1141,101.6018,77.9885,1.1087
cuda,M2M100ForConditionalGeneration,16,1.0071,116.1006,161.3360,1.0287
cuda,MBartForCausalLM,4,0.9986,123.4109,84.3352,1.0011
cuda,MBartForConditionalGeneration,2,1.0198,147.0163,219.8693,0.9681
cuda,MT5ForConditionalGeneration,16,1.0375,86.4600,107.7633,0.9365
cuda,MegatronBertForCausalLM,4,0.9794,103.9287,161.6268,0.9999
cuda,MegatronBertForQuestionAnswering,8,1.0962,157.3952,160.6297,1.0616
cuda,MobileBertForMaskedLM,0,0.0000
cuda,MobileBertForQuestionAnswering,0,0.0000
cuda,OPTForCausalLM,2,0.8859,190.8707,69.4147,1.0746
cuda,PLBartForCausalLM,8,0.9592,125.2171,44.7799,1.0988
cuda,PLBartForConditionalGeneration,4,0.9533,127.5960,101.7054,1.2740
cuda,PegasusForCausalLM,32,0.9529,89.6153,79.1181,0.9964
cuda,PegasusForConditionalGeneration,32,0.9799,179.4667,182.6172,1.1128
cuda,RobertaForCausalLM,16,1.0572,134.8083,81.8097,0.9926
cuda,RobertaForQuestionAnswering,16,1.1159,99.3309,75.1226,1.1121
cuda,Speech2Text2ForCausalLM,256,0.9404,68.2324,37.9018,0.9068
cuda,T5ForConditionalGeneration,4,1.1018,94.5763,71.9151,0.9821
cuda,T5Small,4,1.0997,94.8750,69.7368,0.9821
cuda,TrOCRForCausalLM,32,0.9656,172.7871,75.5946,0.9998
cuda,XGLMForCausalLM,8,0.3107,256.4246,158.5939,0.9742
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,16,1.0034,154.5105,104.7827,0.9891
