dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,13.663394,11.773810,4.318926,2.103067,9.068800,3.274265,1.156241,0.150974,6.940357,0.822906
cuda,AlbertForQuestionAnswering,4,13.934453,12.044606,4.511351,2.082080,9.074762,3.288235,1.152313,0.146172,6.731825,0.433695
cuda,AllenaiLongformerBase,4,60.175480,51.079651,30.518929,7.894466,37.163167,16.636926,5.748707,0.447454,0.670588,14.874641
cuda,BartForCausalLM,4,19.299370,15.876740,7.600358,2.371723,10.725335,3.814153,1.683636,0.314063,2.292142,5.606114
cuda,BartForConditionalGeneration,2,48.797879,40.323323,18.857181,8.575620,22.657517,9.876073,4.261067,1.196731,1.190000,12.666222
cuda,BertForMaskedLM,16,19.044977,15.486993,6.450613,2.539240,9.221327,3.945960,1.704058,0.316356,5.422393,1.420372
cuda,BertForQuestionAnswering,16,18.934766,15.471395,6.432317,2.529424,9.201701,3.950800,1.696257,0.311374,5.411948,1.011163
cuda,BlenderbotForCausalLM,4,34.751936,27.890241,10.893370,5.637884,16.380892,7.794145,3.363289,0.899212,11.346696,3.997536
cuda,BlenderbotSmallForCausalLM,64,12.717302,10.283805,4.609300,1.757407,6.602674,2.317014,1.142210,0.191939,3.998499,2.484029
cuda,BlenderbotSmallForConditionalGeneration,64,32.087465,25.937417,11.767223,4.461697,15.254466,6.839765,2.887882,0.659179,1.823288,8.138497
cuda,CamemBert,16,19.098207,15.580694,6.764743,2.547786,9.213884,4.002276,1.705716,0.308619,5.460322,0.338791
cuda,DebertaForMaskedLM,4,32.734281,25.796600,15.658537,3.447248,19.580640,6.078079,2.711321,0.379713,0.952590,7.613341
cuda,DebertaForQuestionAnswering,8,32.377459,25.503792,15.450028,3.369168,19.206230,5.890974,2.421870,0.378983,1.831221,7.365156
cuda,DebertaV2ForMaskedLM,1,50.644693,37.355748,19.118618,4.832931,22.754431,6.755479,3.577325,0.673485,1.486887,8.869006
cuda,DebertaV2ForQuestionAnswering,2,51.192760,37.467965,19.152622,5.538397,23.425430,8.127908,4.163048,0.689373,0.572400,10.216176
cuda,DistilBertForMaskedLM,128,10.132710,8.587247,4.020655,1.306065,6.018940,2.273164,0.916227,0.137625,3.363600,1.147352
cuda,DistilBertForQuestionAnswering,256,10.028715,8.480279,3.912817,1.292370,6.072138,2.066755,0.912727,0.130225,3.510397,0.555736
cuda,DistillGPT2,16,9.981465,8.502925,4.467023,1.364733,6.734648,2.177617,0.871774,0.118261,1.879304,3.684804
cuda,ElectraForCausalLM,32,20.889984,17.341780,8.144296,2.588231,13.774909,4.135422,1.773621,0.314274,2.969839,8.336714
cuda,ElectraForQuestionAnswering,64,19.782052,15.752189,6.462498,2.837136,10.981068,3.737773,1.709645,0.310340,7.469877,1.737955
cuda,GPT2ForSequenceClassification,4,16.321275,13.270540,5.730762,2.846475,8.471516,3.515491,1.577844,0.269330,5.944785,1.392458
cuda,LayoutLMForMaskedLM,16,21.024553,16.900286,8.007227,2.865096,10.606961,3.844429,1.742471,0.315449,1.828002,5.578960
cuda,LayoutLMForSequenceClassification,16,21.272466,17.136757,8.282429,2.637081,12.760834,4.858611,1.989820,0.312362,6.106977,7.230263
cuda,M2M100ForConditionalGeneration,16,46.457333,37.274485,16.610179,7.118789,23.882091,9.729850,4.342642,0.901018,11.635396,14.676708
cuda,MBartForCausalLM,4,20.049411,16.614666,8.366663,2.542527,11.744129,4.133576,2.019836,0.332827,2.181421,6.029823
cuda,MBartForConditionalGeneration,2,48.909687,39.345330,16.602587,8.042971,22.099856,10.420338,4.441788,1.319285,0.594137,13.832668
cuda,MT5ForConditionalGeneration,16,30.262105,25.117089,11.064706,4.618304,16.380630,7.257494,2.420400,0.502068,19.801974,10.503317
cuda,MegatronBertForCausalLM,4,37.166376,29.966392,12.614478,6.386613,17.506793,8.878702,3.447142,0.883563,11.512161,0.397672
cuda,MegatronBertForQuestionAnswering,8,36.517110,29.550572,12.476260,6.331688,17.402277,8.799706,3.428699,0.872107,11.487578,0.676752
cuda,MobileBertForMaskedLM,64,49.489586,40.886318,11.469247,8.313851,27.002915,13.990381,6.708251,3.304433,24.214679,1.687755
cuda,MobileBertForQuestionAnswering,128,49.372272,40.782363,11.360343,8.207761,26.663239,14.764908,5.620536,3.286825,23.880120,1.014110
cuda,OPTForCausalLM,2,19.306735,16.162822,7.873181,2.673764,10.752524,4.344460,1.826988,0.312058,2.839957,5.664433
cuda,PLBartForCausalLM,8,11.558170,9.883026,5.444015,1.247825,7.536764,2.018774,0.890207,0.134777,1.682462,3.397280
cuda,PLBartForConditionalGeneration,4,25.130906,20.925579,9.828648,3.513620,13.032356,5.132131,2.267103,0.446819,2.714288,7.271549
cuda,PegasusForCausalLM,32,19.396536,16.117112,7.752388,2.435641,11.496600,3.746268,2.085843,0.333240,2.437646,6.292621
cuda,PegasusForConditionalGeneration,32,37.655627,32.899232,12.011061,5.696170,19.764170,7.937353,3.774027,0.864962,0.647902,13.698920
cuda,RobertaForCausalLM,16,19.653344,16.185829,7.159800,2.587075,9.734506,4.038066,1.744554,0.310273,0.703007,5.275338
cuda,RobertaForQuestionAnswering,16,18.712865,15.255875,6.272563,2.526249,8.631998,3.928499,1.685066,0.309486,4.998830
cuda,Speech2Text2ForCausalLM,256,11.829719,9.921116,5.927102,1.102613,8.330005,1.929787,0.884292,0.134812,1.344292,3.561313
cuda,T5ForConditionalGeneration,4,21.240343,17.669592,8.232533,3.012836,12.208516,4.784308,1.747522,0.322045,6.292444,7.405691
cuda,T5Small,4,22.067382,18.323081,8.321089,3.033816,12.259663,4.793082,1.752119,0.322538,6.311800,7.383227
cuda,TrOCRForCausalLM,32,18.990814,15.601328,7.420646,2.336910,10.578801,3.590770,1.682501,0.314142,1.335054,5.603223
cuda,XGLMForCausalLM,8,38.204272,31.775969,14.361471,7.200579,19.710140,8.454115,3.590870,0.910763,32.198714,12.791808
cuda,XLNetLMHeadModel,8,50.377569,42.978091,19.727234,9.044032,24.668206,13.402123,3.896290,0.851150,8.012239,14.315410
cuda,YituTechConvBert,16,29.034065,24.032184,10.502660,4.653719,15.956235,6.352251,2.564477,0.521002,7.795968,10.287300
