dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.220245,22.946394,20.057505,12.587699,2.244019,23.525463,3.059773,1.824623,0.159654,7.611235,13.337777
cuda,AlbertForQuestionAnswering,4,23.651029,21.419646,18.556677,11.206473,2.391127,20.837573,2.997153,1.546948,0.156481,3.706996,12.179482
cuda,BartForCausalLM,4,26.051294,22.478142,19.422896,11.515095,1.806848,18.755385,3.673079,2.096527,0.217298,2.727358,9.233612
cuda,BartForConditionalGeneration,2,48.225750,39.800709,36.819620,16.591434,4.636785,25.279403,9.803135,4.836410,1.381626,0.452020,14.511655
cuda,BertForMaskedLM,16,26.915179,22.314975,19.298641,10.928714,2.247596,19.169804,3.869274,2.008716,0.315959,6.737566,10.674226
cuda,BertForQuestionAnswering,16,26.247712,22.039031,19.021034,10.676848,2.201203,17.127884,3.810153,1.959393,0.308745,6.388098,8.836616
cuda,BlenderbotForCausalLM,4,37.151564,30.346662,27.385495,12.043043,3.707227,22.308505,7.138189,4.433779,0.446237,8.602475,14.338223
cuda,BlenderbotSmallForCausalLM,64,19.355936,16.716557,13.795797,8.311851,1.258003,15.500277,2.536875,1.623878,0.151131,3.010468,8.573388
cuda,BlenderbotSmallForConditionalGeneration,64,33.884223,28.286462,25.294716,11.761163,3.322887,18.781201,6.518213,3.254193,0.715264,2.256501,10.645831
cuda,CamemBert,16,26.835877,22.299062,19.256935,10.932675,2.237808,17.033916,3.838067,1.974329,0.313903,5.441939,8.526494
cuda,DebertaForMaskedLM,4,30.234425,24.506136,21.402063,14.226061,2.153692,23.537548,4.262318,2.484106,0.293766,3.178633,11.731315
cuda,DebertaForQuestionAnswering,8,30.106295,24.616006,21.491158,14.003956,1.921046,24.042407,4.330955,2.463566,0.292668,3.929742,12.226107
cuda,DebertaV2ForMaskedLM,1,46.398823,34.184638,31.002544,15.657507,3.086324,25.516082,5.814010,3.656955,0.579274,1.389853,13.450591
cuda,DebertaV2ForQuestionAnswering,2,43.366204,31.675754,28.466712,14.012249,3.125172,24.079036,7.380278,4.299180,0.588801,13.693548
cuda,DistilBertForMaskedLM,128,17.093318,15.356380,11.931973,7.652585,1.256871,12.178886,2.191548,1.088677,0.131801,8.548502,5.881472
cuda,DistilBertForQuestionAnswering,256,17.362772,15.632905,12.104279,7.578703,1.248249,12.415066,2.243405,1.083641,0.127194,9.418960,6.181869
cuda,DistillGPT2,16,15.409977,13.704792,10.219409,6.183709,1.194458,10.673415,2.387039,1.019824,0.121577,2.386139,5.781918
cuda,ElectraForCausalLM,32,33.855382,29.364269,25.708769,16.723840,2.025889,31.309244,4.180688,2.430226,0.327587,13.625513,17.068183
cuda,ElectraForQuestionAnswering,64,27.796275,23.022539,19.559717,10.612533,2.270077,20.948946,3.906837,2.003147,0.319288,6.686319,12.798693
cuda,GPT2ForSequenceClassification,4,23.550364,20.248224,16.593363,8.645951,2.268898,13.081756,4.054295,1.898189,0.288626,2.242791,6.882789
cuda,LayoutLMForMaskedLM,16,28.481440,23.954005,20.688067,12.132601,2.269863,20.635154,3.949336,2.052747,0.317256,6.697252,10.968395
cuda,LayoutLMForSequenceClassification,16,27.715693,23.669537,20.640439,12.196937,2.233576,21.409943,3.880666,2.024161,0.313824,9.039885,11.633886
cuda,M2M100ForConditionalGeneration,16,53.902500,43.368834,40.271502,19.518549,4.793092,34.007050,9.767355,5.395055,0.710912,23.871547,19.751380
cuda,MBartForCausalLM,4,25.939920,22.191817,19.102066,11.549374,1.942754,19.948165,3.944187,2.123685,0.224790,2.849050,10.527701
cuda,MBartForConditionalGeneration,2,49.731954,41.321145,38.315123,17.749243,5.704911,27.746084,10.464190,4.997524,1.490820,0.399050,16.167828
cuda,MT5ForConditionalGeneration,16,44.966058,38.620183,35.499861,21.094931,3.704770,32.349221,6.961022,2.744466,0.416996,70.969761,15.303844
cuda,MegatronBertForCausalLM,4,44.000490,34.806185,31.973936,15.505385,4.218630,26.345654,8.657973,4.056382,0.979973,12.359922,15.441725
cuda,MegatronBertForQuestionAnswering,8,43.239975,34.788810,31.853297,15.364985,4.100885,25.661628,8.392217,3.972047,0.978922,10.854036,15.144615
cuda,MobileBertForMaskedLM,64,71.509458,55.021642,51.526316,20.017211,5.660856,41.449696,15.078938,7.736735,4.261423,44.666409,28.820673
cuda,MobileBertForQuestionAnswering,128,72.419372,55.883449,52.431940,21.058536,6.189020,43.762895,15.118157,7.775620,4.338387,37.474364,30.203040
cuda,OPTForCausalLM,2,23.552535,19.987843,16.984205,8.800830,1.975711,16.344121,4.196859,2.249557,0.226811,2.670702,9.702801
cuda,PLBartForCausalLM,8,19.685522,17.533332,14.569558,10.375175,1.043238,16.140672,2.254298,1.137592,0.112450,1.908545,6.909342
cuda,PLBartForConditionalGeneration,4,36.218057,30.538469,27.546976,16.730957,2.697757,25.042383,5.116306,2.717386,0.305811,3.871611,11.250683
cuda,PegasusForCausalLM,32,24.177832,20.748244,17.989966,10.308298,1.933866,17.934177,3.947602,2.345643,0.226430,3.455045,9.745648
cuda,PegasusForConditionalGeneration,32,45.644457,40.911233,37.964997,18.015800,5.113561,28.525701,9.251270,4.998998,0.986682,1.947056,16.744170
cuda,RobertaForCausalLM,16,28.597114,24.036717,21.146780,12.799683,2.246027,18.283310,3.951679,2.026195,0.313330,5.776591,7.918322
cuda,RobertaForQuestionAnswering,16,26.290187,21.798766,18.944918,10.692613,2.195103,15.521279,3.813945,1.962292,0.308316,5.092395,7.206298
cuda,Speech2Text2ForCausalLM,256,18.242867,15.907489,13.002893,9.115699,0.874405,15.471724,1.803085,1.084248,0.116510,3.798133,7.325125
cuda,T5ForConditionalGeneration,4,32.632208,28.387320,25.498023,16.052023,2.887479,23.316106,4.049299,2.272443,0.278905,11.600861,10.611191
cuda,T5Small,4,34.723278,29.971495,26.829870,16.731618,2.873699,24.128220,4.322951,2.014935,0.280875,10.887096,10.505414
cuda,TrOCRForCausalLM,32,26.398202,22.765733,19.831601,11.958244,1.788475,19.501714,3.721288,2.304140,0.218920,1.793765,9.518607
cuda,XGLMForCausalLM,8,39.733409,33.231836,30.395622,14.069402,4.616472,24.786542,8.192913,4.517573,0.465763,5.318691,15.724508
cuda,XLNetLMHeadModel,8,59.821424,51.956012,49.064676,26.853724,6.448735,34.901318,17.813709,6.429561,0.521035,3.903906,15.057321
cuda,YituTechConvBert,16,36.828876,30.570336,27.434427,14.973236,4.058504,26.380814,6.191381,3.171599,0.550992,19.359781,15.751244
