dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0012
cuda,AlbertForQuestionAnswering,2,1.0031
cuda,AllenaiLongformerBase,1,1.0424
cuda,BartForCausalLM,4,0.9634
cuda,BartForConditionalGeneration,2,0.9995
cuda,BertForMaskedLM,64,0.9633
cuda,BertForQuestionAnswering,64,0.9887
cuda,BigBird,1,0.8140
cuda,BlenderbotSmallForCausalLM,64,0.9087
cuda,BlenderbotSmallForConditionalGeneration,64,0.9473
cuda,CamemBert,1,0.7921
cuda,DebertaForMaskedLM,4,0.7666
cuda,DebertaForQuestionAnswering,4,0.6716
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.9372
cuda,DistilBertForQuestionAnswering,32,0.9438
cuda,DistillGPT2,1,0.8171
cuda,ElectraForCausalLM,1,0.7851
cuda,ElectraForQuestionAnswering,64,0.9900
cuda,GPT2ForSequenceClassification,4,0.9774
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,0.7393
cuda,LayoutLMForMaskedLM,16,0.9710
cuda,LayoutLMForSequenceClassification,16,0.9889
cuda,M2M100ForConditionalGeneration,2,0.7350
cuda,MBartForCausalLM,16,0.9372
cuda,MBartForConditionalGeneration,8,1.0330
cuda,MT5ForConditionalGeneration,2,0.8166
cuda,MegatronBertForCausalLM,2,0.7757
cuda,MegatronBertForQuestionAnswering,8,0.7864
cuda,MobileBertForMaskedLM,16,0.7406
cuda,MobileBertForQuestionAnswering,32,0.7479
cuda,OPTForCausalLM,4,0.7791
cuda,PLBartForCausalLM,16,0.9108
cuda,PLBartForConditionalGeneration,8,1.0329
cuda,PegasusForCausalLM,8,0.8089
cuda,PegasusForConditionalGeneration,4,0.7532
cuda,RobertaForCausalLM,4,0.7830
cuda,RobertaForQuestionAnswering,64,0.9880
cuda,Speech2Text2ForCausalLM,64,0.8928
cuda,T5ForConditionalGeneration,4,0.9630
cuda,T5Small,1,0.8712
cuda,TrOCRForCausalLM,8,0.8595
cuda,XGLMForCausalLM,2,0.7338
cuda,XLNetLMHeadModel,4,0.9715
cuda,YituTechConvBert,1,0.7753
