dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.736138,3.311366,1.624916,7.524023,3.103144,1.047641,0.135625,5.911219,0.908091
cuda,AlbertForQuestionAnswering,4,1.715905,3.280823,1.592479,7.484586,3.043214,1.024935,0.131351,5.870661,0.540706
cuda,BartForCausalLM,4,1.732598,6.240615,1.939681,8.963515,3.291497,1.171455,0.222843,1.423053,4.746393
cuda,BartForConditionalGeneration,2,4.920413,13.631857,4.961652,18.382090,7.608574,2.856970,0.835147,1.131290,9.924463
cuda,BertForMaskedLM,16,2.339289,6.474814,1.925259,8.871316,3.463112,1.305012,0.251672,4.411503,1.459560
cuda,BertForQuestionAnswering,16,2.327083,6.400036,1.888082,8.724032,3.381654,1.286844,0.242967,4.299895,1.036420
cuda,BlenderbotForCausalLM,4,3.650480,10.759651,4.605226,15.071394,5.960491,2.443544,0.608156,3.937569,9.080318
cuda,BlenderbotSmallForCausalLM,64,1.221054,3.425462,1.547357,5.588465,2.008658,0.903178,0.144596,3.769802,2.058002
cuda,BlenderbotSmallForConditionalGeneration,64,3.192728,8.393487,3.141324,12.138755,5.132574,2.055997,0.477524,1.978894,7.028192
cuda,CamemBert,16,2.329263,6.554229,1.960389,8.899030,3.497309,1.304310,0.251018,4.392825,0.378560
cuda,DebertaForMaskedLM,4,6.626720,15.033872,2.894582,18.058630,4.331814,2.044529,0.305772,0.830985,6.120857
cuda,DebertaForQuestionAnswering,8,6.009789,16.077174,2.549019,19.597639,4.975207,2.453047,0.307891,1.771166,6.270452
cuda,DebertaV2ForMaskedLM,1,9.384932,20.063566,3.227986,23.399797,5.828988,2.582888,0.531226,1.552815,6.886448
cuda,DebertaV2ForQuestionAnswering,2,9.777078,18.935391,3.732216,23.215426,6.524077,3.290677,0.541813,0.509085,8.335801
cuda,DistilBertForMaskedLM,128,0.904610,3.454825,1.028621,5.104425,1.844594,0.730253,0.115508,2.723701,1.159992
cuda,DistilBertForQuestionAnswering,256,0.923189,3.349297,0.978906,5.232113,1.809733,0.715709,0.110891,2.907504,0.571467
cuda,DistillGPT2,16,1.046802,4.741650,0.920019,6.660464,1.544595,0.710393,0.096187,2.686076,2.881845
cuda,ElectraForCausalLM,32,2.440493,8.691176,1.947760,12.404582,3.609972,1.332014,0.248476,2.579062,5.754252
cuda,ElectraForQuestionAnswering,64,2.432381,6.555671,1.924057,8.984765,3.504939,1.309376,0.253174,4.442823,1.331033
cuda,GPT2ForSequenceClassification,4,2.141270,4.408448,2.320121,6.602440,2.610767,1.224335,0.215953,4.598016,1.016176
cuda,GoogleFnet,16,1.399311,9.647537,1.333190,12.802181,1.556983,0.662164,0.105616,1.754695,4.550722
cuda,LayoutLMForMaskedLM,16,2.709503,6.648926,2.010390,9.291618,3.812693,1.323867,0.257479,4.751699,1.468834
cuda,LayoutLMForSequenceClassification,16,2.792696,6.483119,1.938949,10.489029,4.163410,1.490134,0.246850,6.033289,6.713249
cuda,M2M100ForConditionalGeneration,16,5.146346,12.179081,3.793994,20.500101,7.923187,3.798203,0.699178,10.055421,12.320584
cuda,MBartForCausalLM,4,1.788808,7.962572,2.041036,10.815526,3.285299,1.723604,0.224448,1.326930,4.983249
cuda,MBartForConditionalGeneration,2,4.856313,12.657551,4.379675,17.792340,8.097143,2.887751,0.846019,0.493658,10.234275
cuda,MT5ForConditionalGeneration,16,4.834743,8.539980,3.115585,13.261692,5.290059,1.839427,0.477188,19.969852,7.997216
cuda,MegatronBertForCausalLM,4,4.696431,9.266972,4.302848,12.489468,6.306750,2.520925,0.653102,7.697343,0.414979
cuda,MegatronBertForQuestionAnswering,8,4.761312,8.927429,4.115950,11.995701,6.473541,2.368680,0.649409,7.355649,0.605467
cuda,MobileBertForMaskedLM,64,11.009851,6.665932,5.263158,17.324779,8.850945,3.722575,1.978008,16.221925,1.740135
cuda,MobileBertForQuestionAnswering,128,10.993413,6.651056,5.663767,18.571120,9.237554,4.225706,2.346849,17.884092,1.041429
cuda,OPTForCausalLM,2,1.787640,4.865883,2.117218,7.579561,3.023657,1.319626,0.235513,4.907923,1.109760
cuda,PLBartForCausalLM,8,0.954822,4.536975,1.053132,6.623832,1.829750,0.722174,0.107199,1.180723,3.184690
cuda,PLBartForConditionalGeneration,4,2.646343,7.593865,2.572633,11.315928,4.664687,1.722207,0.358637,1.614747,6.645494
cuda,PegasusForCausalLM,32,2.046314,6.689370,1.942310,9.890749,3.020858,1.590614,0.236888,1.590351,5.229532
cuda,PegasusForConditionalGeneration,32,4.730151,11.921161,4.308062,16.492053,6.536791,3.711649,0.654465,0.687440,9.607155
cuda,Reformer,16,2.039102,8.143223,0.888937,9.078993,1.245088,0.539004,0.046249,1.691964,1.865687
cuda,RobertaForCausalLM,16,2.427064,6.630945,1.949611,8.850282,3.521186,1.320528,0.252965,0.751126,4.256053
cuda,RobertaForQuestionAnswering,16,2.516248,6.420617,1.904144,8.665356,3.420777,1.280660,0.244199,4.235448
cuda,Speech2Text2ForCausalLM,256,1.159181,4.620197,0.930920,7.400503,1.302173,0.614047,0.099141,1.106788,3.752608
cuda,T5ForConditionalGeneration,4,3.368321,6.745371,1.856258,12.116880,3.714963,1.389056,0.289572,6.142912,7.855303
cuda,T5Small,4,3.411731,6.711701,1.855855,12.003093,3.688769,1.377497,0.290294,5.677417,7.791320
cuda,TrOCRForCausalLM,32,1.736530,6.218446,1.948060,9.192955,3.399051,1.276017,0.235653,1.057438,5.006351
cuda,XGLMForCausalLM,8,4.025172,16.412056,5.047344,20.897601,7.652563,2.564217,0.649546,26.923559,9.719998
cuda,XLNetLMHeadModel,8,6.464978,80.770834,4.852318,86.860556,8.531283,64.519438,0.864284,8.029997,11.894172
cuda,YituTechConvBert,16,3.372395,9.390245,2.930650,14.787379,5.702851,1.981735,0.440776,8.436808,8.459454
