dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.922621,17.333479,14.698859,7.663387,2.082820,12.816034,3.251685,1.543958,0.153363,0.002492,6.947139,9.963381
cuda,AlbertForQuestionAnswering,4,19.902636,17.354650,14.712918,7.887407,2.062088,13.044256,3.213712,1.522471,0.149646,0.002518,3.498185,10.118272
cuda,AllenaiLongformerBase,4,80.860512,69.743854,66.479969,44.360824,8.645867,55.627323,21.371670,7.844366,0.446610,17.030620,4.962256,44.413591
cuda,BartForCausalLM,4,29.391961,23.082967,20.200119,13.112958,2.086872,18.245991,3.382272,2.140551,0.210818,4.411980,2.818453,14.790098
cuda,BartForConditionalGeneration,2,55.596182,43.268404,40.032951,20.807066,5.393346,26.131051,10.027462,5.529366,1.271926,0.569106,0.440538,18.967409
cuda,BertForMaskedLM,16,26.075379,20.725878,17.934424,9.944722,2.218314,13.888875,4.105894,1.978683,0.290417,0.002653,2.972784,9.329655
cuda,BertForQuestionAnswering,16,26.718818,21.455559,18.149466,9.976950,2.198431,14.317101,4.195176,1.964127,0.285811,0.002815,2.633505,9.777700
cuda,BlenderbotSmallForCausalLM,64,22.402418,18.020898,14.636802,9.831138,1.406226,16.258160,2.366864,1.439370,0.142019,4.083159,3.033316,14.054042
cuda,BlenderbotSmallForConditionalGeneration,64,37.670869,29.860741,26.823259,14.358403,3.613863,18.676933,6.500988,3.247120,0.638601,2.051164,2.329149,15.124889
cuda,CamemBert,16,26.689584,21.394627,18.197165,10.025536,2.218201,13.296246,4.062618,1.951053,0.291873,0.002604,1.653989,8.707527
cuda,DebertaForMaskedLM,4,34.379354,26.975004,23.701702,16.679617,2.239858,24.398549,3.971595,2.311003,0.296309,15.854596,3.013454,29.172997
cuda,DebertaForQuestionAnswering,8,32.710093,25.397177,22.547430,15.541755,2.217805,23.109385,3.945770,2.301621,0.294014,17.406090,3.978518,30.485787
cuda,DebertaV2ForMaskedLM,1,49.825266,34.794097,31.657729,18.301128,3.178583,24.536519,5.285416,3.515929,0.568268,38.218138,1.485774,54.200878
cuda,DebertaV2ForQuestionAnswering,2,49.471319,33.815146,30.677719,16.552668,3.632812,22.634906,6.387119,4.085502,0.603972,38.317104,54.881790
cuda,DistilBertForMaskedLM,128,18.547854,16.055784,12.669821,8.503763,1.351799,11.778575,1.959129,1.082795,0.119620,3.547683,8.993954,9.852353
cuda,DistilBertForQuestionAnswering,256,18.414302,15.949916,12.527063,8.402202,1.344805,11.918593,1.982142,1.078136,0.114380,3.550949,10.167073,10.074790
cuda,DistillGPT2,16,16.480292,14.048502,10.974590,7.495052,1.435640,10.927788,1.859088,0.997312,0.115245,0.999929,4.433207,7.338014
cuda,ElectraForCausalLM,32,36.501489,28.479019,25.218126,17.015254,2.257201,29.612168,4.362178,2.085043,0.308267,2.235013,9.431184,20.650688
cuda,ElectraForQuestionAnswering,64,27.017242,21.734329,18.462972,10.293245,2.208318,18.931537,4.105110,1.968843,0.299522,0.002626,3.046285,14.071995
cuda,GPT2ForSequenceClassification,4,24.998564,20.189101,16.903755,9.749933,2.401623,12.493614,3.811311,1.831877,0.261715,0.362401,2.367972,8.416289
cuda,LayoutLMForMaskedLM,16,27.360157,21.747844,18.539834,10.231549,2.249641,14.618971,4.141412,1.994869,0.296101,2.017690,2.961386,11.885621
cuda,LayoutLMForSequenceClassification,16,27.088825,21.559984,18.352752,10.107069,2.228076,16.048052,4.947937,2.249960,0.296301,6.140782,7.020438,17.537040
cuda,M2M100ForConditionalGeneration,16,56.830977,45.237306,42.127810,23.901569,5.838468,32.993295,9.015497,5.337095,0.669254,17.708337,23.858697,40.717711
cuda,MBartForCausalLM,4,29.150204,22.812695,20.026954,12.900169,2.235247,18.225161,3.438032,2.184247,0.222254,4.513938,2.788561,15.307187
cuda,MBartForConditionalGeneration,2,56.963761,44.583254,41.835642,22.511986,6.250900,28.687042,10.766539,5.075651,1.355037,0.573012,0.383812,20.843305
cuda,MT5ForConditionalGeneration,16,39.154947,31.257682,28.515873,15.260013,4.526273,21.070946,6.261181,2.705421,0.483203,39.683511,76.628484,55.236388
cuda,MegatronBertForCausalLM,4,44.020382,33.742792,31.028949,16.049455,4.610616,21.489012,8.420407,4.022799,0.886904,1.085610,3.485078,17.684973
cuda,MegatronBertForQuestionAnswering,8,43.709070,33.539450,30.953491,15.662852,4.575461,22.034840,8.340934,3.973246,0.910331,1.505116,2.831555,18.890141
cuda,MobileBertForMaskedLM,64,70.411085,52.933084,50.004175,22.470782,7.054692,35.177828,14.588027,7.706101,3.657172,22.408987,40.042135,54.055321
cuda,MobileBertForQuestionAnswering,128,70.266721,52.714475,49.863481,22.212823,7.002483,35.534698,14.359090,7.777809,3.752142,17.206307,33.322981,49.445927
cuda,OPTForCausalLM,2,25.115729,19.891248,17.097985,10.284755,2.217724,15.574404,3.664372,2.275790,0.217078,4.837266,2.655705,15.497973
cuda,PLBartForCausalLM,8,21.402294,17.899243,15.166547,11.406266,1.188905,16.131751,1.943449,1.150035,0.109019,2.443602,1.897237,10.022755
cuda,PLBartForConditionalGeneration,4,40.043902,30.936001,28.120652,18.410341,2.864202,24.532920,4.674330,2.726027,0.287643,4.230253,3.925864,17.438371
cuda,PegasusForCausalLM,32,27.941015,21.972896,19.186985,12.160432,2.210684,17.637986,3.439969,2.176928,0.222040,5.394614,3.498717,16.312155
cuda,PegasusForConditionalGeneration,32,49.155299,43.773958,40.996219,21.723805,5.542370,29.018066,9.650272,5.078965,0.960963,2.665336,1.947664,23.515899
cuda,RobertaForCausalLM,16,25.300004,20.140266,17.553036,9.759058,2.218303,12.814638,4.177552,2.018008,0.293835,0.002688,2.013776,8.417510
cuda,RobertaForQuestionAnswering,16,25.386086,20.145163,17.538814,9.686270,2.255331,12.374775,4.159327,1.998902,0.293710,0.002589,1.337453,8.126786
cuda,Speech2Text2ForCausalLM,256,19.633016,16.279463,13.654610,10.153850,1.027387,14.874906,1.843976,1.113200,0.113081,2.807605,4.072545,10.099113
cuda,T5ForConditionalGeneration,4,28.911249,23.391248,20.738696,11.583263,2.775273,15.586271,4.673497,1.967203,0.303230,3.100924,9.293722,13.404373
cuda,T5Small,4,28.974583,23.433960,20.818499,11.611883,2.789324,15.666115,4.721901,1.940870,0.302982,3.192160,9.477619,13.572330
cuda,TrOCRForCausalLM,32,29.456324,23.195986,20.397584,13.381948,2.035745,18.383476,3.374140,2.137123,0.212296,3.471140,1.812581,13.677461
cuda,XGLMForCausalLM,8,44.581344,34.712570,31.917780,17.375939,4.847983,25.027588,7.394387,4.528555,0.438730,9.102736,4.991843,28.352070
cuda,XLNetLMHeadModel,8,62.111183,51.428577,48.640614,27.095641,6.690638,30.782531,15.715894,4.416020,0.957520,11.664983,18.223161
cuda,YituTechConvBert,16,41.236877,29.863229,27.020005,15.022146,3.850889,24.661477,6.491688,3.016155,0.531285,1.137298,14.546369,19.361142
