dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.875936,18.289523,15.193657,8.146182,2.055783,13.522785,3.226879,1.544919,0.153144,7.000692,10.402252
cuda,AlbertForQuestionAnswering,4,20.750643,18.176456,15.096993,8.232443,2.041340,13.472405,3.234244,1.543197,0.150416,3.310044,10.375710
cuda,AllenaiLongformerBase,4,83.548446,72.459801,69.051495,45.905124,8.920067,57.967726,23.059228,8.034828,0.442376,5.025111,28.832539
cuda,BartForCausalLM,4,29.701114,23.447182,20.201591,12.900300,2.057478,18.449139,3.925795,2.113462,0.208694,2.911771,10.724357
cuda,BartForConditionalGeneration,2,55.649759,43.165605,40.057840,20.841696,5.934730,25.631846,10.102201,4.898056,1.257600,0.449279,18.412830
cuda,BertForMaskedLM,16,26.551082,21.017093,17.844375,10.032818,2.480944,14.118916,3.828787,1.972287,0.291984,2.948364,9.712003
cuda,BertForQuestionAnswering,16,27.076900,21.583074,18.179384,10.367137,2.511222,14.589706,3.815871,1.974844,0.294812,2.644839,9.860306
cuda,BlenderbotForCausalLM,4,44.396949,32.243910,29.462065,15.072943,4.222863,22.074997,7.454647,4.437576,0.430035,8.957130,17.513958
cuda,BlenderbotSmallForCausalLM,64,23.565879,19.195607,15.536288,10.547306,1.414235,17.540384,2.757260,1.452500,0.143099,3.263507,10.533504
cuda,BlenderbotSmallForConditionalGeneration,64,38.440412,30.787297,27.120752,14.595385,4.004888,19.221430,6.166578,3.695184,0.643486,2.316178,13.744384
cuda,CamemBert,16,25.319913,19.820104,17.260973,9.544546,2.480940,12.619964,3.798879,1.955251,0.287243,1.662547,8.699563
cuda,DebertaForMaskedLM,4,35.743179,27.961095,24.413939,17.469822,2.154621,25.991917,4.191114,2.259638,0.292856,3.106774,14.178189
cuda,DebertaForQuestionAnswering,8,32.093207,24.611218,21.960170,15.127425,2.362604,22.868307,4.418815,2.237922,0.294942,4.131495,13.306982
cuda,DebertaV2ForMaskedLM,1,49.684622,33.953511,31.108992,17.525168,3.403052,23.629870,5.820460,3.470734,0.566643,1.448620,15.894339
cuda,DebertaV2ForQuestionAnswering,2,48.188872,32.768941,29.905631,16.218227,3.519017,23.124804,7.144123,4.308942,0.591174,16.847273
cuda,DistilBertForMaskedLM,128,17.215726,14.782040,12.123634,8.184816,1.345419,11.355284,2.155044,1.074588,0.118905,8.998810,6.147928
cuda,DistilBertForQuestionAnswering,256,18.594183,16.145845,12.552658,8.604133,1.559562,12.425303,1.993507,1.070729,0.112583,9.817252,7.005609
cuda,DistillGPT2,16,17.616627,15.149281,11.288916,7.800018,1.441617,11.837014,2.098427,0.997369,0.111334,4.453449,6.949222
cuda,ElectraForCausalLM,32,36.684419,28.527016,25.110723,17.307497,2.265246,30.400188,4.383859,2.076981,0.307053,9.486639,18.842094
cuda,ElectraForQuestionAnswering,64,27.441520,21.853397,18.196480,10.366525,2.488100,18.841583,3.879234,1.976893,0.291811,2.883881,14.120207
cuda,GPT2ForSequenceClassification,4,25.432137,20.343392,16.847635,10.042290,2.414621,12.950178,3.858222,1.849874,0.266161,2.208886,8.171256
cuda,LayoutLMForMaskedLM,16,26.045811,20.177180,17.596902,9.732405,2.565983,13.443922,3.899395,1.991662,0.296658,2.989387,9.470080
cuda,LayoutLMForSequenceClassification,16,26.168537,20.412798,17.824918,10.081054,2.505265,15.868710,4.663922,2.239330,0.291759,7.441557,11.434000
cuda,M2M100ForConditionalGeneration,16,57.409137,45.055066,42.257683,23.467924,5.297924,33.526276,10.338196,5.382461,0.669788,24.011803,23.725220
cuda,MBartForCausalLM,4,29.799694,23.556128,20.529357,13.374250,2.194621,19.373383,4.006417,2.145377,0.217876,2.895369,11.367438
cuda,MBartForConditionalGeneration,2,58.346780,45.407044,42.124430,22.920096,5.779248,28.958029,10.544801,5.071418,1.399097,0.388447,20.147789
cuda,MT5ForConditionalGeneration,16,39.439832,31.100702,28.447385,15.236826,4.864086,20.731333,5.937674,2.696385,0.487557,76.607565,15.599079
cuda,MegatronBertForCausalLM,4,44.244441,33.353745,30.760520,15.823245,4.591734,21.141813,8.368011,3.995706,0.889401,3.460687,16.940436
cuda,MegatronBertForQuestionAnswering,8,44.187707,33.347793,30.746179,15.544334,4.535159,21.823631,8.374311,3.941884,0.895971,2.947217,17.556048
cuda,MobileBertForMaskedLM,64,69.028691,51.861438,49.083920,21.963919,6.953072,35.110403,14.397482,7.699828,3.717217,40.731348,32.732912
cuda,MobileBertForQuestionAnswering,128,69.609792,52.314650,49.509467,22.151392,7.001447,35.573573,14.257086,7.678439,3.790320,33.518793,33.102751
cuda,OPTForCausalLM,2,27.007450,21.571865,18.115478,10.928653,2.192682,17.279784,4.264969,2.269658,0.215911,2.580724,11.654920
cuda,PLBartForCausalLM,8,21.732021,18.138392,15.316014,11.289311,1.188950,16.049441,2.349416,1.154904,0.109557,1.902166,7.640169
cuda,PLBartForConditionalGeneration,4,40.528638,31.027862,28.245643,18.274303,3.065756,24.484305,4.497496,2.954523,0.286097,3.686572,13.496243
cuda,PegasusForCausalLM,32,27.698169,21.542221,18.719325,11.570143,2.169146,17.388776,3.777434,2.349759,0.214954,3.447450,11.184045
cuda,PegasusForConditionalGeneration,32,48.653580,43.449791,40.707957,21.445161,5.290267,29.563078,9.777517,5.634441,0.966699,1.956924,21.808476
cuda,RobertaForCausalLM,16,25.677664,20.247532,17.641358,9.935681,2.483134,12.641784,3.881475,2.008430,0.289141,2.011607,8.306417
cuda,RobertaForQuestionAnswering,16,25.530512,20.046508,17.440799,9.699032,2.482395,12.044845,3.776295,1.940174,0.284703,1.318443,7.958541
cuda,Speech2Text2ForCausalLM,256,19.787437,16.486496,13.854713,10.390665,0.984566,15.766901,2.351643,1.093117,0.111691,3.992801,7.875594
cuda,T5ForConditionalGeneration,4,29.225491,23.319346,20.666733,11.366284,3.152068,15.325716,4.390836,1.941297,0.297994,9.752008,10.650678
cuda,T5Small,4,29.481802,23.520876,20.862522,11.548336,2.794549,15.712732,4.788185,1.971579,0.298553,9.140237,10.513865
cuda,TrOCRForCausalLM,32,30.080775,23.778035,20.967189,13.546116,2.247875,18.854716,3.836367,2.139107,0.216628,1.813161,10.720111
cuda,XGLMForCausalLM,8,46.000866,36.139797,33.326599,17.938183,5.056369,26.165240,8.462620,4.730402,0.434212,5.206363,20.051899
