dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.955961,20.588614,16.961121,3.285903,7.886550,5.186260,2.254125,0.164521,64.075788,58.363499
cuda,AlbertForQuestionAnswering,2,0.959660,22.575940,18.954016,3.234220,7.880871,5.197003,2.303659,0.165152,22.261792,14.499426
cuda,AllenaiLongformerBase,1,3.836741,89.373504,77.706014,11.277086,24.239265,15.546771,7.782467,0.305289,106.308420,64.312147
cuda,BartForCausalLM,2,0.898077,18.085479,14.219063,3.095531,7.557014,4.600769,2.531782,0.223481,39.956597,36.469749
cuda,BartForConditionalGeneration,1,2.517710,30.988832,20.906165,5.407655,26.965395,10.245639,4.395905,0.536360,11.678199
cuda,BertForMaskedLM,64,1.118324,22.066359,18.154762,3.039948,7.966508,5.171337,2.357966,0.231686,48.683948,41.617545
cuda,BertForQuestionAnswering,64,1.121838,17.789857,13.927764,3.003276,7.884910,5.116120,2.334840,0.238157,18.886762,15.931995
cuda,BlenderbotSmallForCausalLM,64,0.630113,15.755568,13.288207,2.097216,5.126270,3.141677,1.639882,0.156708,33.410388,27.548304
cuda,BlenderbotSmallForConditionalGeneration,32,1.591106,27.536897,20.920897,5.312403,12.705196,8.135531,3.917059,0.392901,59.237337,56.471280
cuda,CamemBert,1,1.116204,16.437068,12.534263,2.382061,6.544372,4.208495,1.924167,0.216090,45.273227,41.751285
cuda,DebertaForMaskedLM,4,2.885454,46.749921,42.472966,4.919374,13.249540,8.047951,4.592942,0.357813,73.541239,49.407418
cuda,DebertaForQuestionAnswering,4,2.844659,45.016769,40.784529,4.814632,13.068658,7.942163,4.552409,0.356147,46.519666,23.786731
cuda,DistilBertForMaskedLM,16,0.467005,12.909149,10.808994,1.754235,4.349334,2.739337,1.306942,0.121725,19.503088,14.841478
cuda,DistilBertForQuestionAnswering,32,0.460851,22.931780,20.895995,1.710677,4.278698,2.688684,1.284803,0.119754,39.786402,24.923048
cuda,DistillGPT2,1,0.602983,14.512449,12.819789,1.028223,3.193308,1.941698,1.007716,0.097603,30.713549,22.151610
cuda,ElectraForCausalLM,1,1.135726,16.453471,12.504422,2.414829,6.929245,4.276216,2.223702,0.222250,53.404538,50.325638
cuda,ElectraForQuestionAnswering,64,1.143414,38.847286,34.878435,3.085758,8.020821,5.191834,2.379161,0.238340,90.654529,66.965587
cuda,GPT2ForSequenceClassification,4,1.199967,20.404140,17.192987,2.779035,7.066719,4.455041,2.222070,0.196850,35.042490,27.767088
cuda,GoogleFnet,1,0.725267,18.184295,16.596429,1.318478,4.401809,2.716504,1.390755,0.147173,31.314528,20.501483
cuda,LayoutLMForMaskedLM,16,1.257238,18.235934,14.148611,3.124267,8.057231,5.249017,2.382677,0.232605,21.470679,18.593870
cuda,LayoutLMForSequenceClassification,16,1.239107,11.599444,7.604137,2.959813,8.295957,5.420320,2.448299,0.230086,12.748590,16.483878
cuda,M2M100ForConditionalGeneration,2,2.349249,28.895591,20.381815,7.043930,17.672543,11.043726,5.733044,0.591978,45.607300,50.134049
cuda,MBartForCausalLM,16,0.900997,14.453954,10.598619,3.264202,7.745032,4.962074,2.375050,0.224562,26.699318,27.189858
