dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.2859
cuda,AlbertForQuestionAnswering,2,1.2880
cuda,AllenaiLongformerBase,1,2.0847
cuda,BartForCausalLM,2,1.0990
cuda,BartForConditionalGeneration,1,0.8665
cuda,BertForMaskedLM,64,1.0497
cuda,BertForQuestionAnswering,64,1.1104
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9990
cuda,BlenderbotSmallForConditionalGeneration,32,1.1888
cuda,CamemBert,1,2.0683
cuda,DebertaForMaskedLM,4,1.1160
cuda,DebertaForQuestionAnswering,4,1.2961
cuda,DistilBertForMaskedLM,16,1.1250
cuda,DistilBertForQuestionAnswering,32,1.1729
cuda,DistillGPT2,1,1.8052
cuda,ElectraForCausalLM,1,4.4518
cuda,ElectraForQuestionAnswering,64,1.3963
cuda,GPT2ForSequenceClassification,4,1.7348
cuda,GoogleFnet,1,1.9502
cuda,LayoutLMForMaskedLM,16,1.1522
cuda,LayoutLMForSequenceClassification,16,1.2373
cuda,M2M100ForConditionalGeneration,2,2.2645
cuda,MBartForCausalLM,16,1.0147
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,4.6403
cuda,MegatronBertForCausalLM,2,2.6207
cuda,MegatronBertForQuestionAnswering,8,1.4239
cuda,MobileBertForMaskedLM,16,2.8748
cuda,MobileBertForQuestionAnswering,32,2.1602
cuda,OPTForCausalLM,4,2.6863
cuda,PLBartForCausalLM,16,1.1047
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.1533
cuda,PegasusForConditionalGeneration,4,2.0165
cuda,RobertaForCausalLM,4,2.2524
cuda,RobertaForQuestionAnswering,64,1.1029
cuda,Speech2Text2ForCausalLM,64,1.1648
cuda,T5ForConditionalGeneration,4,1.1563
cuda,T5Small,1,1.1625
cuda,TrOCRForCausalLM,8,1.1923
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,4,1.0877
cuda,YituTechConvBert,1,2.7419
