dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.832271,12.915243,5.238158,2.166001,9.842558,3.363665,1.290629,0.158632,1.463565,6.858527
cuda,AlbertForQuestionAnswering,4,14.734511,12.844305,5.150277,2.053431,9.651930,3.277763,1.242897,0.152111,1.054907,6.648477
cuda,AllenaiLongformerBase,4,64.358559,55.319825,32.719368,6.436563,41.249717,18.523101,5.926645,0.457911,3.271739,15.308470
cuda,BartForCausalLM,4,19.373105,16.068569,7.619073,2.118728,10.793420,4.074915,1.824319,0.348501,2.349504,5.591863
cuda,BartForConditionalGeneration,2,49.492011,40.011804,17.801905,6.439330,23.817904,10.812863,4.618295,1.427317,1.210010,12.743815
cuda,BertForMaskedLM,16,20.663861,16.517657,7.150027,2.475489,9.995909,4.136833,1.854390,0.346446,2.173863,5.438763
cuda,BertForQuestionAnswering,16,20.217573,16.289725,7.280515,2.477817,10.095323,4.096539,1.852081,0.346437,1.748900,5.410222
cuda,BlenderbotForCausalLM,4,35.679585,28.000974,11.253767,4.615390,17.818574,8.786093,3.659327,1.018319,11.726356,3.743340
cuda,BlenderbotSmallForCausalLM,64,13.098708,10.622756,4.644186,1.677118,6.997335,2.513038,1.252217,0.218150,4.108871,2.415509
cuda,BlenderbotSmallForConditionalGeneration,64,32.681633,26.422201,11.807840,3.859750,15.910913,7.076876,3.119570,0.730278,1.823798,8.153468
cuda,CamemBert,16,20.274978,16.652987,7.576379,2.266763,10.339888,4.436648,1.865555,0.349488,1.025807,5.476578
cuda,DebertaForMaskedLM,4,34.351161,27.509870,17.058834,3.048399,21.614832,6.407681,3.091287,0.395838,2.603621,7.851080
cuda,DebertaForQuestionAnswering,8,34.465105,27.654410,17.214385,3.012016,21.578032,6.390061,3.114910,0.399276,3.115385,7.616488
cuda,DebertaV2ForMaskedLM,1,52.323971,38.361129,19.919368,4.239618,24.311712,8.004498,3.937882,0.693972,1.689263,9.038693
cuda,DebertaV2ForQuestionAnswering,2,52.932264,39.115393,20.526661,4.776431,25.599553,9.599680,4.631955,0.701549,0.570879,10.523274
cuda,DistilBertForMaskedLM,128,11.950986,10.343283,5.551482,1.180083,7.795854,2.572894,1.020216,0.145965,3.996309,3.487048
cuda,DistilBertForQuestionAnswering,256,12.142939,10.451246,5.569838,1.163374,7.893165,2.612621,1.043032,0.141009,3.000787,3.552131
cuda,DistillGPT2,16,10.593843,8.885601,4.742079,1.244001,6.767204,2.189110,0.936056,0.131847,2.719153,3.322512
cuda,ElectraForCausalLM,32,22.259909,18.569397,9.030872,2.253426,15.255361,4.575403,1.912165,0.345770,4.054165,8.600941
cuda,ElectraForQuestionAnswering,64,20.345757,16.388930,7.293687,2.496904,12.287126,4.193385,1.884743,0.350239,2.449066,7.607214
cuda,GPT2ForSequenceClassification,4,17.827837,14.679931,6.876197,2.695309,9.814719,3.903122,1.732145,0.302641,2.336429,5.742733
cuda,LayoutLMForMaskedLM,16,22.217226,17.885330,8.536984,2.620070,11.536705,4.304060,1.925407,0.359372,2.608755,5.741487
cuda,LayoutLMForSequenceClassification,16,21.726901,17.595579,8.505839,2.568280,13.017912,5.006257,2.169650,0.347087,7.031801,7.198134
cuda,M2M100ForConditionalGeneration,16,47.444091,38.572443,17.014957,6.266312,24.809331,9.683257,4.619035,0.998954,11.596454,14.347837
cuda,MBartForCausalLM,4,20.455503,17.101358,8.361585,2.279134,12.042803,4.694303,1.913266,0.369867,2.297797,6.074929
cuda,MBartForConditionalGeneration,2,49.165575,39.120116,16.755816,6.777550,23.766453,11.383617,4.737665,1.595210,0.636591,14.083563
cuda,MT5ForConditionalGeneration,16,31.995682,26.789477,12.071101,3.984187,17.720397,7.800225,3.442812,0.579054,23.779639,10.212675
cuda,MegatronBertForCausalLM,4,38.208028,31.106283,13.366826,5.509747,19.512961,9.751120,3.748086,1.049032,1.834874,11.889384
cuda,MegatronBertForQuestionAnswering,8,38.123630,31.058183,13.415904,5.478684,19.434920,9.606514,3.728938,1.055697,1.637412,11.726665
cuda,MobileBertForMaskedLM,64,52.237741,43.518936,12.849509,6.888125,29.898957,15.313490,6.310375,4.142421,4.250376,24.317996
cuda,MobileBertForQuestionAnswering,128,52.037375,43.357504,12.773972,6.841132,29.719407,15.216178,6.234547,4.212686,2.832097,24.167440
cuda,OPTForCausalLM,2,19.541536,16.437385,8.099743,2.204121,11.217092,4.889462,1.947715,0.332936,3.101583,5.620858
cuda,PLBartForCausalLM,8,11.981405,10.261211,5.637323,1.143803,8.060522,2.395854,0.986978,0.142317,1.532405,3.625516
cuda,PLBartForConditionalGeneration,4,26.261451,21.502141,9.676687,3.147516,13.692691,5.555446,2.450250,0.506461,2.561631,7.316640
cuda,PegasusForCausalLM,32,19.753542,16.402675,8.077584,2.179648,11.998633,4.069828,1.902511,0.373319,2.473663,6.411342
cuda,PegasusForConditionalGeneration,32,38.017477,33.602156,13.124989,4.918449,22.085452,9.137851,4.167015,0.987590,0.653425,14.317828
cuda,RobertaForCausalLM,16,20.239819,16.348328,7.323098,2.515862,9.984384,4.256811,1.907460,0.353090,1.433057,5.294835
cuda,RobertaForQuestionAnswering,16,20.123422,16.275435,7.248598,2.463217,9.775264,4.110859,1.853468,0.339423,0.750622,5.106972
cuda,Speech2Text2ForCausalLM,256,12.344029,10.405257,6.263121,0.986941,8.730937,2.108432,1.120204,0.143356,1.342873,3.512524
cuda,T5ForConditionalGeneration,4,22.750695,19.146775,9.356241,2.894237,13.206799,5.300161,2.360805,0.357972,7.992311,6.883787
cuda,T5Small,4,22.748530,19.125574,9.334288,2.901668,13.123359,5.258626,2.354053,0.358038,8.088190,6.825691
cuda,TrOCRForCausalLM,32,19.489596,16.201904,7.718346,2.071553,10.964314,4.074179,1.832911,0.342917,1.332545,5.615597
cuda,XGLMForCausalLM,8,39.242817,32.709807,14.798662,6.342688,21.406559,9.156344,3.870877,1.087171,32.410174,13.198785
cuda,XLNetLMHeadModel,8,51.598332,43.304018,19.220362,7.127828,24.996842,13.983739,4.178203,1.049525,11.222675,13.228436
cuda,YituTechConvBert,16,30.385333,25.259686,10.871640,4.011006,16.921083,6.746721,2.819665,0.586267,10.306513,10.241623
