dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.1646
cuda,AlbertForQuestionAnswering,2,1.1651
cuda,AllenaiLongformerBase,1,1.1706
cuda,BartForCausalLM,2,1.0004
cuda,BartForConditionalGeneration,1,1.0587
cuda,BertForMaskedLM,64,1.0551
cuda,BertForQuestionAnswering,64,1.0717
cuda,BigBird,1,0.9812
cuda,BlenderbotSmallForCausalLM,64,1.0152
cuda,BlenderbotSmallForConditionalGeneration,32,1.0493
cuda,CamemBert,1,1.1035
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.1061
cuda,DistilBertForQuestionAnswering,32,1.0432
cuda,DistillGPT2,1,1.2673
cuda,ElectraForCausalLM,1,1.0959
cuda,ElectraForQuestionAnswering,64,1.2694
cuda,GPT2ForSequenceClassification,4,1.5597
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1435
cuda,LayoutLMForMaskedLM,16,1.1453
cuda,LayoutLMForSequenceClassification,16,1.1859
cuda,M2M100ForConditionalGeneration,2,1.0845
cuda,MBartForCausalLM,16,1.0280
cuda,MBartForConditionalGeneration,8,1.0903
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,2,1.1478
cuda,MegatronBertForQuestionAnswering,8,1.1420
cuda,MobileBertForMaskedLM,16,1.0667
cuda,MobileBertForQuestionAnswering,32,1.0656
cuda,OPTForCausalLM,4,1.1688
cuda,PLBartForCausalLM,16,1.0683
cuda,PLBartForConditionalGeneration,8,1.0373
cuda,PegasusForCausalLM,8,1.0720
cuda,PegasusForConditionalGeneration,4,1.0866
cuda,RobertaForCausalLM,4,1.0839
cuda,RobertaForQuestionAnswering,64,1.0711
cuda,Speech2Text2ForCausalLM,64,1.0832
cuda,T5ForConditionalGeneration,0,0.0000
cuda,T5Small,0,0.0000
cuda,TrOCRForCausalLM,8,1.1002
cuda,XGLMForCausalLM,1,1.0966
cuda,XLNetLMHeadModel,4,1.1346
cuda,YituTechConvBert,1,1.0813
