dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.984630,23.243704,20.452892,12.925118,2.112061,24.233294,3.069608,1.822587,0.152500,3.259317,7.864761,16.841873
cuda,AlbertForQuestionAnswering,4,24.221204,21.647120,18.813581,11.227718,2.089922,20.640921,3.275466,1.570976,0.150209,0.955387,3.868630,12.619305
cuda,AllenaiLongformerBase,4,82.739042,71.282041,68.082849,43.758738,8.525816,58.770703,21.480297,7.743303,0.429136,16.803877,5.467405,41.075617
cuda,BartForCausalLM,4,28.652066,22.449829,19.557981,11.972421,1.906706,18.944259,3.330843,2.130996,0.209451,4.498978,2.857545,13.583058
cuda,BartForConditionalGeneration,2,52.447639,40.784712,37.841142,17.263476,4.891639,25.707165,9.958770,4.808538,1.254414,0.822157,0.428274,14.631489
cuda,BertForMaskedLM,16,28.250898,22.387065,19.466884,10.971743,1.999671,19.294115,4.191359,2.011597,0.303469,0.551305,6.836492,11.061928
cuda,BertForQuestionAnswering,16,29.828225,23.893127,20.337872,11.361793,1.991451,18.280015,4.124020,1.985326,0.298633,0.212296,6.501578,9.312311
cuda,BlenderbotSmallForCausalLM,64,20.455752,16.220336,13.230818,8.129607,1.305929,15.463209,2.350393,1.446959,0.150567,4.108257,3.004971,12.886272
cuda,BlenderbotSmallForConditionalGeneration,64,36.261522,28.615808,25.741069,12.042250,3.313501,18.822306,6.482503,3.255023,0.644933,1.600651,2.324627,12.009534
cuda,CamemBert,16,28.328048,22.498917,19.573845,11.139847,2.003921,17.373235,4.150490,1.999115,0.300087,0.562982,5.521486,8.989665
cuda,DebertaForMaskedLM,4,32.948375,25.842426,22.712956,15.078242,2.070293,24.538410,3.926410,2.277804,0.289274,15.578916,3.538230,27.408087
cuda,DebertaForQuestionAnswering,8,34.438149,27.577269,24.264623,16.910075,2.050011,27.541533,3.890595,2.258091,0.286149,17.292387,4.224615,30.267646
cuda,DebertaV2ForMaskedLM,1,48.346869,33.653605,30.662392,16.341913,2.903147,25.979739,5.224082,3.511393,0.560857,36.485345,1.345439,49.602667
cuda,DebertaV2ForQuestionAnswering,2,46.279344,31.678868,28.676917,14.401065,3.362258,24.581269,6.361684,4.086967,0.582892,36.655800,50.778593
cuda,DistilBertForMaskedLM,128,16.951601,14.583660,11.657947,7.447086,1.239903,11.786460,1.949775,1.089340,0.119662,3.562856,9.031609,9.240474
cuda,DistilBertForQuestionAnswering,256,17.315508,14.956867,12.024295,7.756184,1.240650,12.479881,1.976598,1.079650,0.114064,3.772557,10.791030,9.832669
cuda,DistillGPT2,16,15.465854,13.087752,10.117321,6.332798,1.353220,10.493764,1.876649,1.014896,0.111770,1.019702,2.502657,6.624182
cuda,ElectraForCausalLM,32,33.743595,27.895016,24.963483,16.503775,2.045750,30.707733,4.407000,2.111989,0.306581,2.230358,13.909443,18.671651
cuda,ElectraForQuestionAnswering,64,28.336448,22.448536,19.561419,11.031410,1.997343,21.819370,4.181636,1.992157,0.309221,0.208333,6.842402,13.180827
cuda,GPT2ForSequenceClassification,4,23.067215,18.524413,15.652429,8.300441,2.228459,12.638909,3.781111,1.830748,0.261196,0.346737,2.401107,7.091982
cuda,LayoutLMForMaskedLM,16,30.045704,24.310532,21.423512,12.658424,2.025660,20.826396,4.010147,2.270973,0.308656,2.609166,6.863580,13.001860
cuda,LayoutLMForSequenceClassification,16,31.799281,25.934155,22.392776,13.218728,2.020149,23.087574,3.982359,2.287930,0.306343,4.592257,8.671204,16.676619
cuda,M2M100ForConditionalGeneration,16,56.879446,43.246799,40.190378,20.090068,5.009354,34.402687,9.366982,5.452409,0.699517,18.492793,23.632894,38.306356
cuda,MBartForCausalLM,4,30.168069,23.751967,20.502100,12.831079,2.043838,20.362647,3.422097,2.185797,0.218185,4.671650,2.869518,14.453574
cuda,MBartForConditionalGeneration,2,55.165008,43.427696,40.360179,19.612450,5.312534,29.834867,10.601384,5.062341,1.384104,0.526116,0.374866,16.541871
cuda,MT5ForConditionalGeneration,16,45.429672,37.636531,34.633766,20.215565,3.819915,30.717722,5.721843,2.766775,0.401389,37.618326,70.970255,52.289055
cuda,MegatronBertForCausalLM,4,48.339863,36.459766,33.458517,16.776340,4.580540,27.114746,8.604746,4.087096,0.946330,1.658114,12.513750,16.961000
cuda,MegatronBertForQuestionAnswering,8,48.295889,36.521011,33.446695,16.869756,4.493313,26.681988,8.423200,4.029285,0.948139,1.980428,11.034779,16.666569
cuda,MobileBertForMaskedLM,64,74.062862,54.183044,51.154927,20.538386,5.773827,41.525036,14.984219,8.260112,4.018647,23.197792,45.497199,50.651554
cuda,MobileBertForQuestionAnswering,128,79.415379,58.548873,54.696933,22.148430,5.844211,45.303709,15.154886,8.429504,4.112965,17.874893,37.808021,47.569894
