dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.781177,23.052672,20.237287,12.569156,1.903483,24.143000,3.481496,1.575313,0.150714,7.848991,13.634738
cuda,AlbertForQuestionAnswering,4,24.516798,21.982599,19.113769,11.529277,2.250077,21.341402,2.996688,1.526155,0.147910,3.774318,12.218638
cuda,AllenaiLongformerBase,4,86.275531,73.996296,70.436541,45.649288,8.740415,61.432615,22.755004,7.671257,0.428857,5.424348,25.227948
cuda,BartForCausalLM,4,29.933147,23.747298,20.624123,12.736843,1.895181,20.897141,3.528054,2.485006,0.209033,2.870887,10.245019
cuda,BartForConditionalGeneration,2,52.570429,40.724595,37.723812,17.299881,5.341845,25.836384,9.979819,4.797486,1.259321,0.420470,14.344291
cuda,BertForMaskedLM,16,28.946476,22.929195,19.903635,11.594179,2.185366,19.122684,3.878699,2.222810,0.302152,6.867736,9.900877
cuda,BertForQuestionAnswering,16,28.672709,22.701491,19.629135,11.297218,2.169913,17.819853,4.103050,1.970571,0.298331,6.506398,8.877379
cuda,BlenderbotForCausalLM,4,42.362279,31.195788,28.348247,12.501236,4.266534,22.690119,6.695041,4.184239,0.417950,8.884844,14.829838
cuda,BlenderbotSmallForCausalLM,64,21.705950,17.291875,14.065717,8.755232,1.293523,17.123878,2.538508,1.638654,0.141425,3.038168,9.792456
cuda,BlenderbotSmallForConditionalGeneration,64,37.084279,29.147497,25.624559,12.156778,3.286594,19.140046,6.477075,3.211015,0.642044,2.291221,10.576241
cuda,CamemBert,16,28.635106,22.514835,19.484557,11.039578,2.230518,17.481583,3.838631,1.969240,0.303428,5.547935,8.857398
cuda,DebertaForMaskedLM,4,34.675246,27.706042,24.140905,16.643814,2.007078,26.800278,3.904331,2.908819,0.282448,3.268666,12.437270
cuda,DebertaForQuestionAnswering,8,33.128458,26.179687,23.061596,15.465260,1.996011,26.029248,4.363477,2.223910,0.289508,3.994994,12.834899
cuda,DebertaV2ForMaskedLM,1,49.601062,35.051405,31.916983,16.855042,3.048854,27.739758,5.993403,3.439085,0.554979,1.347723,14.447763
cuda,DebertaV2ForQuestionAnswering,2,47.324953,32.270273,29.147777,14.992339,3.396436,25.894023,7.323575,3.984863,0.564071,14.808472
cuda,DistilBertForMaskedLM,128,17.297450,14.927181,11.938395,7.688244,1.249927,12.208344,2.134863,1.073179,0.118629,8.758734,5.865129
cuda,DistilBertForQuestionAnswering,256,18.150998,15.768317,12.066339,7.818277,1.254867,12.690958,2.218301,1.076977,0.116064,10.083489,6.225301
cuda,DistillGPT2,16,16.571697,14.184954,10.593652,6.783719,1.350806,11.380442,2.072569,1.008064,0.110017,2.501539,6.038475
cuda,ElectraForCausalLM,32,36.009831,30.066917,26.335739,17.665629,2.260980,32.774338,4.152812,2.340966,0.312746,13.770576,17.564205
cuda,ElectraForQuestionAnswering,64,29.317024,23.501931,19.785047,11.247455,2.191764,22.203141,3.656165,2.289376,0.306674,6.990286,13.579360
cuda,GPT2ForSequenceClassification,4,24.159483,19.577710,16.031008,8.602509,2.242788,12.913844,3.857977,1.840292,0.257332,2.284086,6.734242
cuda,LayoutLMForMaskedLM,16,31.599916,25.604227,21.968100,13.326815,2.250925,21.890774,4.253985,2.048693,0.305194,6.785838,11.009583
cuda,LayoutLMForSequenceClassification,16,31.115680,25.179899,21.520851,13.060209,2.215214,22.922841,3.934535,2.021814,0.305001,9.204093,12.267356
cuda,M2M100ForConditionalGeneration,16,59.026151,44.560740,41.440478,20.490623,5.182327,34.567327,9.558986,5.652883,0.676164,23.945652,19.740942
cuda,MBartForCausalLM,4,29.731216,23.483952,20.413226,12.473539,2.243714,20.380062,3.779284,2.157618,0.216426,2.839986,10.343090
cuda,MBartForConditionalGeneration,2,55.449946,43.397075,40.377674,19.640039,5.833461,29.401425,10.593505,5.054560,1.360321,0.375456,16.082926
