dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,1.690243
cuda,AlbertForQuestionAnswering,2,1.686569
cuda,AllenaiLongformerBase,1,1.711917
cuda,BartForCausalLM,2,1.672269
cuda,BartForConditionalGeneration,1,4.110142
cuda,BertForMaskedLM,64,2.020331
cuda,BertForQuestionAnswering,64,1.924731
cuda,BigBird,1,28.837307
cuda,BlenderbotSmallForCausalLM,64,1.316138
cuda,BlenderbotSmallForConditionalGeneration,32,2.775974
cuda,CamemBert,1,1.833460
cuda,DistilBertForMaskedLM,16,0.917925
cuda,DistilBertForQuestionAnswering,32,0.927263
cuda,DistillGPT2,1,1.094630
cuda,ElectraForCausalLM,1,1.847342
cuda,ElectraForQuestionAnswering,64,1.980065
cuda,GPT2ForSequenceClassification,4,2.151618
cuda,GoogleFnet,1,1.264891
cuda,LayoutLMForMaskedLM,16,2.139435
cuda,LayoutLMForSequenceClassification,16,2.093597
cuda,M2M100ForConditionalGeneration,2,3.926490
cuda,MBartForCausalLM,16,1.655196
cuda,MBartForConditionalGeneration,8,4.151908
cuda,MegatronBertForCausalLM,2,3.949555
cuda,MegatronBertForQuestionAnswering,8,3.749490
cuda,MobileBertForMaskedLM,16,8.794400
cuda,MobileBertForQuestionAnswering,32,8.689379
cuda,OPTForCausalLM,4,1.752313
cuda,PLBartForCausalLM,16,0.985812
cuda,PLBartForConditionalGeneration,8,2.214075
cuda,PegasusForCausalLM,8,1.702170
cuda,PegasusForConditionalGeneration,4,3.806169
cuda,RobertaForCausalLM,4,1.875962
cuda,RobertaForQuestionAnswering,64,1.952991
cuda,Speech2Text2ForCausalLM,64,1.030454
cuda,TrOCRForCausalLM,8,1.616121
cuda,XGLMForCausalLM,1,3.217294
cuda,XLNetLMHeadModel,4,4.191105
cuda,YituTechConvBert,1,2.673276
