dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.8056,7.7520,0.6166
cuda,AlbertForQuestionAnswering,2,0.8057,7.6285,0.6253
cuda,AllenaiLongformerBase,1,0.6096,17.5185,0.9413
cuda,BartForCausalLM,2,0.9692,10.1048,0.8648
cuda,BartForConditionalGeneration,1,0.8136,29.1254,0.8426
cuda,BertForMaskedLM,64,0.9601,8.8680,0.8944
cuda,BertForQuestionAnswering,64,0.9747,8.8730,0.9265
cuda,BigBird,1,0.7960,16.2833,0.9422
cuda,BlenderbotSmallForCausalLM,64,0.9311,6.2497,0.8135
cuda,BlenderbotSmallForConditionalGeneration,32,0.8949,16.2412,0.8954
cuda,CamemBert,1,0.8282,9.0233,0.7488
cuda,DebertaForMaskedLM,4,0.7306,12.3256,0.9804
cuda,DebertaForQuestionAnswering,4,0.7197,12.2631,1.0770
cuda,DistilBertForMaskedLM,16,0.8346,4.3184,0.8564
cuda,DistilBertForQuestionAnswering,32,0.8377,4.2935,0.8879
cuda,DistillGPT2,1,0.8807,3.9266,0.7166
cuda,ElectraForCausalLM,1,0.8293,9.0821,0.8857
cuda,ElectraForQuestionAnswering,64,0.9861,9.0342,0.9536
cuda,GPT2ForSequenceClassification,4,0.9788,8.0782,0.9128
cuda,LayoutLMForMaskedLM,16,0.9736,9.3481,0.9210
cuda,LayoutLMForSequenceClassification,16,0.9820,9.4264,0.9291
cuda,M2M100ForConditionalGeneration,2,0.7941,27.9064,1.0000
cuda,MBartForCausalLM,16,0.9199,10.4544,0.8187
cuda,MBartForConditionalGeneration,8,0.8304,29.5334,0.7841
cuda,MT5ForConditionalGeneration,2,0.8536,16.7525,0.8141
cuda,MegatronBertForCausalLM,2,0.8246,20.7742,0.7979
cuda,MegatronBertForQuestionAnswering,8,0.8367,20.2056,0.7852
cuda,MobileBertForMaskedLM,16,0.7988,82.2099,0.8918
cuda,MobileBertForQuestionAnswering,32,0.7984,83.4078,0.9787
cuda,OPTForCausalLM,4,0.8049,8.7481,0.7238
cuda,PLBartForCausalLM,16,0.9397,4.6693,0.8530
cuda,PLBartForConditionalGeneration,8,0.8091,11.8393,0.8047
cuda,PegasusForCausalLM,8,0.7895,10.2039,0.9331
cuda,PegasusForConditionalGeneration,4,0.8082,27.2286,0.9097
cuda,RobertaForCausalLM,4,0.8050,9.3339,0.7289
cuda,RobertaForQuestionAnswering,64,0.9753,9.0926,0.9265
cuda,Speech2Text2ForCausalLM,64,0.8000,4.8346,0.8459
cuda,T5ForConditionalGeneration,4,0.9388,11.0280,0.9584
cuda,T5Small,1,0.8765,10.9515,0.9050
cuda,TrOCRForCausalLM,8,0.8158,10.0627,0.7618
cuda,XGLMForCausalLM,1,0.7836,19.6941,0.9999
cuda,XLNetLMHeadModel,4,0.9115,29.1587,0.8639
cuda,YituTechConvBert,1,0.8261,14.3746,0.7381
