dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,12.389407,10.771234,4.605861,1.680437,9.022260,3.328648,1.150957,0.147377,1.056682,1.085622,7.236503
cuda,BartForCausalLM,4,18.405530,15.012043,6.958167,1.980999,10.105109,3.617344,1.544873,0.277219,1.374868,1.485133,6.609119
cuda,BartForConditionalGeneration,2,46.814194,38.220154,17.346827,6.118368,21.856550,9.578448,3.911898,1.029853,0.828097,1.223691,11.733054
cuda,BertForMaskedLM,16,19.589281,15.900556,6.603352,2.293174,9.373856,3.826288,1.621224,0.291005,1.929796,2.072356,7.105640
cuda,BertForQuestionAnswering,16,20.254243,16.483919,6.729911,2.335683,9.396393,3.822407,1.610946,0.291302,1.541832,1.668470,6.656162
cuda,BlenderbotSmallForCausalLM,64,12.210497,10.010188,4.369745,1.471729,6.440510,2.201797,1.062021,0.170946,2.396705,6.010792,2.078239
cuda,BlenderbotSmallForConditionalGeneration,64,30.731752,25.083293,11.027237,3.312817,14.876917,6.669358,2.644760,0.578473,2.051463,1.851328,9.396898
cuda,CamemBert,16,19.654131,16.006805,6.709826,2.313551,9.389329,3.832105,1.626929,0.291441,0.828642,0.974347,5.934394
cuda,DebertaForMaskedLM,4,32.989482,25.377653,14.348292,2.827676,17.979461,4.723748,2.263584,0.363735,15.027113,2.387979,21.748306
cuda,DebertaForQuestionAnswering,8,33.802588,26.102323,14.920970,2.833034,18.880228,4.779730,2.289258,0.366989,16.840628,2.705200,23.899172
cuda,DebertaV2ForMaskedLM,1,47.266644,34.060864,17.522339,3.954620,20.439837,5.494026,2.908539,0.631422,33.833993,1.706728,41.145564
cuda,DistilBertForMaskedLM,128,11.245849,9.689492,5.087351,1.095354,6.967093,2.105124,0.877245,0.132612,1.532611,3.731266,4.569088
cuda,DistilBertForQuestionAnswering,256,11.529041,9.934605,5.149938,1.106769,7.186482,2.130139,0.880231,0.127711,0.897766,2.906741,4.098330
cuda,DistillGPT2,16,13.255976,11.517412,6.315686,1.175753,8.182555,1.904867,1.049961,0.113597,1.612532,2.934462,4.705398
cuda,ElectraForCausalLM,32,21.592140,17.811598,8.371769,2.107633,14.427510,3.993481,1.674717,0.289126,3.619116,3.797677,11.897838
cuda,ElectraForQuestionAnswering,64,19.868050,16.126848,6.696991,2.295135,11.592949,3.850235,1.609227,0.290606,2.378357,2.332211,9.685122
cuda,GPT2ForSequenceClassification,4,21.497283,17.962222,8.306091,2.337737,10.734693,3.618001,1.795825,0.253536,1.316108,2.437808,6.180197
cuda,GoogleFnet,16,13.120483,11.177475,6.879795,1.203995,10.663989,1.905446,0.835453,0.129065,3.915784,1.785861,8.982879
cuda,LayoutLMForMaskedLM,16,21.843405,17.836734,8.077642,2.175337,10.932678,3.911589,1.662862,0.296561,1.984320,2.474672,7.322342
cuda,LayoutLMForSequenceClassification,16,21.874201,17.863111,8.109337,2.399882,12.710772,4.728607,1.916329,0.295453,7.062370,7.579545,14.178346
cuda,M2M100ForConditionalGeneration,16,47.031999,38.280471,15.889673,5.074795,21.974969,8.770475,3.958793,0.782295,3.802004,8.677635,15.502527
cuda,MBartForCausalLM,4,20.400119,17.081566,8.647999,2.075903,11.776712,3.768014,1.606187,0.281068,1.389535,1.324638,6.705123
cuda,MBartForConditionalGeneration,2,47.022939,38.282695,17.023202,6.468700,21.605989,9.888613,3.993747,1.140961,1.033790,0.521431,12.385948
cuda,MT5ForConditionalGeneration,16,34.988857,28.932588,10.954623,3.423143,15.423569,6.615991,2.499538,0.544597,3.982875,22.425375,12.336372
cuda,MegatronBertForCausalLM,4,37.994975,30.647146,12.082824,4.422690,16.693920,8.306534,3.205499,0.723912,1.083485,1.664715,10.338615
cuda,MegatronBertForQuestionAnswering,8,38.333372,30.783043,12.156701,4.449566,16.927232,8.352155,3.197194,0.737180,1.600237,1.566758,11.047318
cuda,MobileBertForMaskedLM,64,39.626576,32.064315,8.509932,5.609695,21.123377,10.158830,4.668354,2.521394,3.070824,3.895530,21.630609
cuda,MobileBertForQuestionAnswering,128,39.860322,32.163143,8.509522,5.606296,21.509507,10.197382,4.717237,2.644938,2.712934,2.470926,21.656294
cuda,OPTForCausalLM,2,18.779722,15.647309,7.328558,2.036194,10.354728,3.921803,1.956541,0.282320,1.461807,1.821533,6.629868
cuda,PLBartForCausalLM,8,11.747119,9.960585,5.018574,1.079078,7.198162,1.838447,0.868772,0.133756,1.083782,1.230302,4.399545
cuda,PLBartForConditionalGeneration,4,25.611854,21.166430,8.868360,2.996682,12.709841,5.009286,2.149340,0.420896,1.647357,1.708557,8.633385
cuda,PegasusForCausalLM,32,18.977616,15.608094,7.490476,2.003380,11.012249,3.700154,1.599233,0.283884,1.690528,1.566342,7.325310
cuda,PegasusForConditionalGeneration,32,35.144216,30.886016,11.629382,3.950720,17.928709,7.923851,3.340800,0.726672,2.016575,0.660028,12.493145
cuda,RobertaForCausalLM,16,19.865256,16.202520,6.773159,2.325337,9.268436,3.911867,1.651445,0.289591,0.806285,1.332237,5.739857
cuda,RobertaForQuestionAnswering,16,19.786820,16.125820,6.716452,2.329562,9.081128,3.813942,1.618653,0.292008,0.556129,0.635868,5.363630
cuda,Speech2Text2ForCausalLM,256,11.743644,9.971841,5.796357,0.940366,8.488738,1.686352,0.984507,0.124452,1.328487,1.086260,5.015592
cuda,T5ForConditionalGeneration,4,25.667744,21.408937,8.439296,2.282906,11.832627,4.748393,1.824885,0.338919,2.349248,6.973578,8.154534
cuda,T5Small,4,25.588372,21.365674,8.467357,2.255996,11.829759,4.664490,1.792064,0.336874,2.531135,7.094985,8.279711
cuda,XGLMForCausalLM,8,40.063952,33.271635,14.852268,4.932010,20.471126,9.080099,3.371619,0.817411,4.033530,22.214045,14.812551
cuda,XLNetLMHeadModel,8,55.627952,47.402090,19.548526,7.711277,24.125069,13.460463,3.803365,0.949291,10.285699,12.895200
cuda,YituTechConvBert,16,30.541951,24.901712,10.150767,4.483989,15.009691,6.071027,2.392580,0.492967,6.259218,9.220262,15.775040
