dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.9961,386.9013,6.3261,0.8831
cuda,AlbertForQuestionAnswering,4,0.9983,384.0830,6.1622,0.8985
cuda,AllenaiLongformerBase,4,0.5917,421.2993,33.7463,0.7151
cuda,BartForCausalLM,4,0.9427,131.3223,9.2445,0.8538
cuda,BartForConditionalGeneration,2,0.9695,155.9590,23.3760,0.7990
cuda,BertForMaskedLM,16,0.9445,142.7732,9.9723,0.9147
cuda,BertForQuestionAnswering,16,0.9592,116.1596,10.0773,0.9007
cuda,BlenderbotForCausalLM,4,0.8805,114.2722,18.1047,0.8034
cuda,BlenderbotSmallForCausalLM,64,0.8819,74.1485,6.3621,0.8232
cuda,BlenderbotSmallForConditionalGeneration,64,0.9058,134.2036,15.5322,0.8766
cuda,CamemBert,16,0.9450,144.1886,10.3251,0.9129
cuda,DebertaForMaskedLM,4,0.7326,83.5737,17.4231,0.8876
cuda,DebertaForQuestionAnswering,8,0.9175,89.7405,17.1405,0.9658
cuda,DebertaV2ForMaskedLM,1,0.6634,151.5800,26.6974,0.7717
cuda,DebertaV2ForQuestionAnswering,2,0.7035,154.4721,26.8618,0.7627
cuda,DistilBertForMaskedLM,128,0.9351,131.4176,4.9172,0.8692
cuda,DistilBertForQuestionAnswering,256,0.9843,147.3914,5.1150,0.9419
cuda,DistillGPT2,16,0.9416,128.0637,5.6494,0.8664
cuda,ElectraForCausalLM,32,0.9071,118.3662,10.1803,0.8791
cuda,ElectraForQuestionAnswering,64,0.9654,132.2183,10.1889,0.9488
cuda,GPT2ForSequenceClassification,4,0.9542,107.4793,10.7825,0.8717
cuda,GoogleFnet,16,0.9822,103.7433,5.1770,0.9733
cuda,LayoutLMForMaskedLM,16,0.9463,145.0675,10.6924,0.9142
cuda,LayoutLMForSequenceClassification,16,0.9600,118.5066,10.7568,0.8998
cuda,M2M100ForConditionalGeneration,16,0.9737,120.9784,24.3618,0.8042
cuda,MBartForCausalLM,4,0.9431,131.2353,9.4858,0.8540
cuda,MBartForConditionalGeneration,2,0.9709,155.6678,23.5122,0.7988
cuda,MT5ForConditionalGeneration,16,0.8763,108.4821,19.0922,0.8047
cuda,MegatronBertForCausalLM,4,0.9678,106.4545,19.8455,0.8012
cuda,MegatronBertForQuestionAnswering,8,0.9583,180.9927,20.0789,0.8544
cuda,MobileBertForMaskedLM,64,0.9045,169.2114,26.1680,0.8258
cuda,MobileBertForQuestionAnswering,128,0.9031,170.6021,26.2945,0.9908
cuda,OPTForCausalLM,2,0.9030,185.6953,9.4562,0.8965
cuda,PLBartForCausalLM,8,0.9362,126.7245,5.2814,0.8711
cuda,PLBartForConditionalGeneration,4,0.9287,132.0371,12.7726,0.9012
cuda,PegasusForCausalLM,32,0.9111,95.1578,9.6833,0.8172
cuda,PegasusForConditionalGeneration,32,0.9801,176.3096,17.2702,0.9484
cuda,RobertaForCausalLM,16,0.9483,150.9335,10.0599,0.9145
cuda,RobertaForQuestionAnswering,16,0.9592,116.4353,10.0268,0.9007
cuda,Speech2Text2ForCausalLM,256,0.9032,71.5629,4.9443,0.8387
cuda,T5ForConditionalGeneration,4,0.8133,128.9396,13.5920,0.9389
cuda,T5Small,4,0.8147,129.0614,13.7731,0.9389
cuda,TrOCRForCausalLM,32,0.9386,179.2376,9.2606,0.8386
cuda,XGLMForCausalLM,8,0.8472,96.6359,19.7119,0.7589
cuda,XLNetLMHeadModel,8,0.9554,394.1604,28.3234,0.9118
cuda,YituTechConvBert,16,0.9408,166.3396,16.8688,0.9073
