dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.2946,25.9804,0.6027
cuda,AlbertForQuestionAnswering,2,1.2984,13.5269,0.6126
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.1031,35.3830,0.8303
cuda,BartForConditionalGeneration,1,1.2136,67.5538,0.7708
cuda,BertForMaskedLM,64,1.0401,33.8181,0.8321
cuda,BertForQuestionAnswering,64,1.0848,19.6696,0.9145
cuda,BigBird,1,0.9264,41.2604,0.8094
cuda,BlenderbotSmallForCausalLM,64,1.0074,25.2554,0.7277
cuda,BlenderbotSmallForConditionalGeneration,32,1.1788,57.8907,0.7612
cuda,CamemBert,1,2.3157,23.2155,0.7369
cuda,DebertaForMaskedLM,4,1.0172,114.4864,0.4265
cuda,DebertaForQuestionAnswering,4,1.2101,88.8963,0.3569
cuda,DistilBertForMaskedLM,16,1.1705,19.8353,0.8055
cuda,DistilBertForQuestionAnswering,32,1.1902,29.8607,0.8394
cuda,DistillGPT2,1,2.0187,32.3166,0.7995
cuda,ElectraForCausalLM,1,4.3915,23.8850,0.6123
cuda,ElectraForQuestionAnswering,0,0.0000
cuda,GPT2ForSequenceClassification,4,1.6681,31.1574,1.0318
cuda,GoogleFnet,1,1.8800,22.0528,0.6953
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,16,1.2537,48.3532,0.9339
cuda,M2M100ForConditionalGeneration,2,2.5740,119.0233,0.6650
cuda,MBartForCausalLM,16,1.0533,35.9271,0.8005
cuda,MBartForConditionalGeneration,8,1.5376,79.0141,0.7270
cuda,MT5ForConditionalGeneration,2,4.4840,117.5993,0.6173
cuda,MegatronBertForCausalLM,2,3.2084,74.7402,0.6453
cuda,MegatronBertForQuestionAnswering,8,1.6259,73.1354,0.6997
cuda,MobileBertForMaskedLM,16,3.2333,226.1281,0.5861
cuda,MobileBertForQuestionAnswering,32,2.3971,210.0548,0.4668
cuda,OPTForCausalLM,4,2.6966,37.4361,0.7140
cuda,PLBartForCausalLM,16,1.1104,24.6455,0.8028
cuda,PLBartForConditionalGeneration,8,1.7702,61.7720,0.7547
cuda,PegasusForCausalLM,8,1.2186,49.6853,0.7011
cuda,PegasusForConditionalGeneration,4,2.1425,96.3872,0.6420
cuda,RobertaForCausalLM,4,2.6492,60.8187,0.7099
cuda,RobertaForQuestionAnswering,64,1.0979,19.8574,0.9145
cuda,Speech2Text2ForCausalLM,64,1.1966,25.3043,0.7768
cuda,T5ForConditionalGeneration,4,1.3658,83.5581,0.7754
cuda,T5Small,1,1.3478,54.4336,0.8445
cuda,TrOCRForCausalLM,8,1.2471,28.7673,0.7284
cuda,XGLMForCausalLM,1,2.5599,75.2061,0.7728
cuda,XLNetLMHeadModel,4,1.4376,168.5909,0.9717
cuda,YituTechConvBert,1,3.2027,118.1859,0.7299
