dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.0004,1.1524,0.9999
cuda,AlbertForQuestionAnswering,2,0.9998,1.1578,1.0000
cuda,AllenaiLongformerBase,1,0.9557,11.4785,0.9988
cuda,BartForCausalLM,2,0.9997,9.8172,1.0000
cuda,BartForConditionalGeneration,1,1.0137,25.2529,1.0000
cuda,BertForMaskedLM,64,0.9991,4.9368,1.0000
cuda,BertForQuestionAnswering,64,0.9988,4.8418,1.0000
cuda,BigBird,1,0.9933,10.6780,1.0001
cuda,BlenderbotSmallForCausalLM,64,1.0005,4.7343,1.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.0102,11.6976,1.0000
cuda,CamemBert,1,1.0471,5.0862,0.9980
cuda,DebertaForMaskedLM,4,0.9318,6.8642,1.0000
cuda,DebertaForQuestionAnswering,4,0.9303,7.0345,0.9845
cuda,DistilBertForMaskedLM,16,1.0297,1.7089,0.9998
cuda,DistilBertForQuestionAnswering,32,1.0332,1.8143,1.0000
cuda,DistillGPT2,1,1.0311,1.4044,1.0003
cuda,ElectraForCausalLM,1,1.0448,5.0001,1.0000
cuda,ElectraForQuestionAnswering,64,0.9989,4.8569,1.0000
cuda,GPT2ForSequenceClassification,4,0.9985,3.6012,0.9342
cuda,GoogleFnet,1,1.0009,1.9979,1.0003
cuda,LayoutLMForMaskedLM,16,0.9990,5.2695,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9986,5.1653,1.0000
cuda,M2M100ForConditionalGeneration,2,1.1179,25.1002,0.9806
cuda,MBartForCausalLM,16,1.0086,9.8206,1.0000
cuda,MBartForConditionalGeneration,8,1.0162,25.8688,1.0000
cuda,MT5ForConditionalGeneration,2,1.0271,6.3952,0.6173
cuda,MegatronBertForCausalLM,2,1.0479,16.2334,0.7066
cuda,MegatronBertForQuestionAnswering,8,1.0387,16.3790,0.9230
cuda,MobileBertForMaskedLM,16,1.0148,134.8354,0.9997
cuda,MobileBertForQuestionAnswering,32,1.0197,132.5123,1.0000
cuda,OPTForCausalLM,4,1.0194,4.6506,0.9979
cuda,PLBartForCausalLM,16,1.0091,3.0909,0.9997
cuda,PLBartForConditionalGeneration,8,1.0179,7.1668,0.9997
cuda,PegasusForCausalLM,8,1.0095,9.7482,1.0000
cuda,PegasusForConditionalGeneration,4,1.0126,25.5593,0.9721
cuda,RobertaForCausalLM,4,1.0485,5.0084,0.9058
cuda,RobertaForQuestionAnswering,64,0.9989,4.8437,1.0000
cuda,Speech2Text2ForCausalLM,64,1.0097,3.0596,1.0000
cuda,T5ForConditionalGeneration,4,1.0002,3.7122,1.0000
cuda,T5Small,1,1.0184,3.6863,1.0000
cuda,TrOCRForCausalLM,8,1.0112,9.6458,1.0000
cuda,XGLMForCausalLM,1,1.0153,14.9082,0.9999
cuda,XLNetLMHeadModel,4,1.0003,17.7142,1.0001
cuda,YituTechConvBert,1,1.0280,8.8705,0.9858
