dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,23.488816,21.528485,18.543545,12.680688,1.640503,23.562501,3.205692,1.450778,0.145968,7.706738,12.663149
cuda,AlbertForQuestionAnswering,4,22.280226,20.326114,17.332305,11.434115,1.608789,20.591402,3.180151,1.447435,0.146012,3.655846,10.907297
cuda,AllenaiLongformerBase,4,82.704820,72.853002,69.573628,45.616285,8.285783,60.493181,22.412628,7.742965,0.419648,4.452722,23.863307
cuda,BartForCausalLM,4,24.472476,21.072409,17.662967,11.625003,2.070114,18.989790,2.885686,1.743147,0.194601,1.807601,9.604976
cuda,BartForConditionalGeneration,2,40.817552,33.574040,30.446959,14.535369,4.411547,22.074790,7.707493,3.834968,1.050173,0.412652,12.677824
cuda,BertForMaskedLM,16,24.174685,20.097753,16.992372,10.346470,1.721916,17.976623,3.249296,1.830732,0.268005,6.393115,9.517054
cuda,BertForQuestionAnswering,16,24.134195,20.068260,16.946038,10.011799,1.720494,16.416848,3.213517,1.634545,0.265569,6.058740,8.289681
cuda,BlenderbotForCausalLM,4,31.925238,25.766378,22.920476,10.991185,3.262825,19.680686,5.569120,3.947478,0.377282,9.647411,12.284190
cuda,BlenderbotSmallForCausalLM,64,17.912898,15.422374,12.233591,8.244901,1.310895,16.001831,2.279092,1.184105,0.133417,2.420153,9.185252
cuda,BlenderbotSmallForConditionalGeneration,64,28.689190,23.820707,20.540742,10.100990,2.936305,16.835609,5.138576,2.596276,0.560524,2.300964,9.931443
cuda,CamemBert,16,23.872316,19.860806,16.794089,10.228282,1.715831,16.238505,3.443835,1.618577,0.263412,5.034915,7.889010
cuda,DebertaForMaskedLM,4,31.918546,26.318339,22.499127,16.026864,1.673475,25.796952,3.348596,2.005884,0.256283,3.464683,11.696706
cuda,DebertaForQuestionAnswering,8,28.744007,22.912605,19.891324,13.882316,1.651770,23.662835,3.512105,1.778785,0.253163,3.106856,11.681585
cuda,DebertaV2ForMaskedLM,1,39.942834,28.886615,25.680400,15.035269,2.382580,22.823483,3.773489,2.333447,0.493217,1.281269,10.813490
cuda,DebertaV2ForQuestionAnswering,2,37.301213,26.643624,23.481873,12.566533,2.730064,21.100629,4.652756,2.890413,0.509073,11.718582
cuda,DistilBertForMaskedLM,128,14.904837,13.357638,10.289876,6.935634,0.961449,11.210530,1.626233,1.067714,0.112556,8.434753,5.323176
cuda,DistilBertForQuestionAnswering,256,15.730819,13.942628,10.754226,7.361011,0.958979,12.047217,1.835449,0.884336,0.108953,10.476831,5.731086
cuda,DistillGPT2,16,15.296054,13.366734,9.810306,6.619004,1.024359,10.933813,1.939033,0.902796,0.101554,2.143332,5.419260
cuda,ElectraForCausalLM,32,31.800950,27.593020,23.593902,16.558389,1.764269,31.095928,3.627369,1.942898,0.267180,12.117904,16.472577
cuda,ElectraForQuestionAnswering,64,25.487465,21.391752,17.396340,10.746591,2.081419,21.514656,3.295404,1.857247,0.268254,6.360744,13.018125
cuda,GPT2ForSequenceClassification,4,20.951946,17.421674,14.293719,8.330083,2.107777,11.622519,3.094945,1.612450,0.231620,1.488991,5.789306
cuda,GoogleFnet,16,18.722167,16.618878,13.389709,9.889740,1.104417,18.268023,1.910720,0.923852,0.112431,2.075710,9.595206
cuda,LayoutLMForMaskedLM,16,26.664113,22.657204,19.230301,12.348261,1.763531,21.156532,3.276257,1.884887,0.265296,6.357989,10.744612
cuda,LayoutLMForSequenceClassification,16,26.856065,22.770284,18.976337,12.395241,1.751394,22.377892,3.492617,1.654337,0.263899,8.607211,11.899599
cuda,M2M100ForConditionalGeneration,16,48.387454,38.831580,35.528704,19.881259,4.524651,32.345400,8.068725,4.346494,0.570580,21.308056,17.410096
cuda,MBartForCausalLM,4,25.002679,21.532971,18.006559,11.736248,1.740073,19.244126,3.181038,1.778783,0.191942,1.814858,9.422679
cuda,MBartForConditionalGeneration,2,43.760759,36.314964,33.176125,17.120721,4.953362,24.834028,8.414370,4.081362,1.042368,0.384457,13.076365
cuda,MT5ForConditionalGeneration,16,41.865883,35.771102,32.502925,19.556507,3.227730,29.662930,4.751191,2.273110,0.377759,72.528690,13.642208
cuda,MegatronBertForCausalLM,4,39.653872,30.744100,27.691117,14.962972,3.761218,23.184489,6.974497,3.251288,0.702186,11.877790,12.304175
cuda,MegatronBertForQuestionAnswering,8,39.790956,30.855223,27.737571,14.957908,3.721392,23.579085,6.847419,3.206956,0.686321,9.887392,12.665282
cuda,MobileBertForMaskedLM,64,57.685091,40.386918,36.515410,15.032012,5.083925,32.553023,9.542639,5.638701,2.383121,40.757962,23.167511
cuda,MobileBertForQuestionAnswering,128,57.844928,40.324654,37.199018,15.541601,5.115934,33.636081,9.569284,5.701699,2.439635,34.509578,23.775370
cuda,OPTForCausalLM,2,21.466965,18.121257,14.849639,9.005029,1.688548,16.086697,3.393390,1.869701,0.196873,1.610656,8.934682
cuda,PLBartForCausalLM,8,19.955894,17.943793,14.637386,11.241221,0.942395,17.405747,1.730782,0.939508,0.102990,1.534837,7.202146
cuda,PLBartForConditionalGeneration,4,32.685513,27.583458,24.353933,15.737937,2.490144,24.273608,3.944934,2.197671,0.273069,2.115587,11.246684
cuda,PegasusForCausalLM,32,22.734140,19.280978,16.044425,10.269659,1.686804,17.863578,3.309494,1.751505,0.191596,2.300184,9.453573
cuda,PegasusForConditionalGeneration,32,40.138972,36.049177,32.850289,17.148548,4.339858,25.847944,7.693067,3.992728,0.704932,1.863705,13.435093
cuda,RobertaForCausalLM,16,26.706588,22.605469,19.448121,12.727332,1.746337,18.404658,3.557361,1.670562,0.265746,5.412906,7.586000
cuda,RobertaForQuestionAnswering,16,24.166275,19.871940,16.782892,10.171964,1.698985,14.912953,3.197784,1.607130,0.261400,4.705589,6.604996
cuda,Speech2Text2ForCausalLM,256,18.004478,15.941293,12.878416,9.767906,0.810712,15.706545,1.668240,0.902272,0.105483,3.354179,6.838468
cuda,T5ForConditionalGeneration,4,32.281918,28.044822,24.941202,16.499830,2.154772,23.701834,3.908427,1.674272,0.250969,11.149333,9.575480
cuda,T5Small,4,32.063724,27.882428,24.762881,16.415102,2.407674,23.328471,3.861106,1.676010,0.252271,10.704452,9.535563
cuda,TrOCRForCausalLM,32,25.271919,21.934159,18.736836,12.825435,1.614316,19.904484,2.890067,1.889753,0.193878,1.554930,8.867157
cuda,XGLMForCausalLM,8,36.829188,30.860314,27.857047,14.319556,3.789186,24.470691,6.579376,3.750767,0.408982,5.274442,14.301575
cuda,XLNetLMHeadModel,8,54.564332,46.673700,43.533645,23.844279,5.882063,31.851965,16.527308,5.593739,0.471414,3.959146,14.428569
cuda,YituTechConvBert,16,32.335751,26.390095,23.310940,13.500278,3.264034,25.684957,5.011879,2.550966,0.457391,16.982480,15.694540
