dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,22.128264,19.602917,16.950878,8.613547,2.097009,14.042341,3.228085,1.594308,0.153316,3.421099,7.293109,13.845716
cuda,AlbertForQuestionAnswering,4,22.052523,19.564543,16.751225,8.358713,2.078478,13.916793,3.200712,1.571136,0.146615,1.437047,3.499776,11.824701
cuda,BartForCausalLM,4,27.052801,21.602850,18.773949,9.997715,2.107673,15.020681,3.782645,1.998785,0.287423,2.417361,2.554293,12.564149
cuda,BartForConditionalGeneration,2,57.231025,45.117900,41.854167,21.287293,5.438572,26.192242,10.000538,4.971428,1.244531,0.642208,0.441172,18.645077
cuda,BertForMaskedLM,16,26.775106,21.433231,19.215888,10.126512,2.248638,14.190687,4.108600,2.046016,0.290359,2.043666,2.983786,11.538364
cuda,BertForQuestionAnswering,16,27.284780,22.154868,19.389461,10.269866,2.215436,14.873871,4.104930,2.013427,0.290964,1.719420,2.632540,11.701306
cuda,BlenderbotSmallForCausalLM,64,19.211820,15.549167,12.621970,6.332873,1.442201,9.833169,2.532261,1.376020,0.168573,3.472806,3.617918,10.461037
cuda,BlenderbotSmallForConditionalGeneration,64,39.241834,31.499932,29.286688,14.476356,3.724066,18.348892,6.579920,3.374296,0.652041,1.645834,2.332777,14.547618
cuda,CamemBert,16,27.804390,22.575415,19.718470,10.559452,2.260605,14.201263,4.089447,2.028574,0.286748,0.756580,1.647315,9.836595
cuda,DebertaForMaskedLM,4,35.491592,28.519170,26.482526,18.383265,2.319449,24.075573,4.106209,2.421108,0.292875,16.687081,4.111027,29.006215
cuda,DebertaForQuestionAnswering,8,40.824706,33.824119,30.873934,22.883386,2.318977,31.162171,4.085074,2.404844,0.289209,18.679444,4.648227,33.603942
cuda,DebertaV2ForMaskedLM,1,52.265414,37.170442,34.975309,19.948406,3.368795,24.633751,5.407970,3.733018,0.559807,40.581389,1.473047,56.152675
cuda,DebertaV2ForQuestionAnswering,2,643.968560,628.374578,626.190688,610.409098,3.848137,615.510223,6.746651,4.391808,0.580442,40.744616,0.590324,57.406818
cuda,DistilBertForMaskedLM,128,20.673696,18.182399,14.444949,8.948801,1.390219,12.601322,1.965922,1.134217,0.120992,3.655625,8.986575,10.395467
cuda,DistilBertForQuestionAnswering,256,20.734346,18.277040,14.512771,9.044637,1.205391,13.013821,2.001950,1.111173,0.115560,3.975140,10.474601,11.018348
cuda,DistillGPT2,16,16.930737,14.537789,12.307460,7.360712,1.308093,10.579424,2.021876,1.016095,0.112719,0.998009,4.445642,7.091884
cuda,ElectraForCausalLM,32,29.660849,24.297276,20.867232,11.206111,2.302343,20.798412,4.366091,2.137789,0.298283,4.166660,9.576295,19.352846
cuda,ElectraForQuestionAnswering,64,28.966354,23.654819,20.351023,10.802933,2.242473,20.216573,4.117823,2.023421,0.295494,2.063174,3.112954,16.950166
cuda,GPT2ForSequenceClassification,4,24.331886,19.700170,17.715353,9.433561,2.428260,12.192943,3.820577,1.894714,0.261811,0.379157,2.451228,8.509647
cuda,LayoutLMForMaskedLM,16,27.222134,21.698006,19.581806,9.929392,2.281870,14.196409,4.184215,2.067597,0.303790,2.035793,2.983434,11.838476
cuda,LayoutLMForSequenceClassification,16,27.230929,21.634208,19.502137,9.892590,2.272337,15.750995,4.958486,2.303183,0.293822,6.514384,7.384776,17.874620
cuda,M2M100ForConditionalGeneration,16,54.821168,42.646860,40.367102,19.561073,5.793069,28.563457,11.506910,5.365759,1.404452,31.842417,56.449322,54.442650
cuda,MBartForCausalLM,4,27.083710,21.564007,19.368968,10.713679,2.281495,15.219720,3.936533,2.071381,0.316899,2.360104,2.392764,12.282832
cuda,MBartForConditionalGeneration,2,58.122923,45.480537,43.189574,22.578760,5.884637,29.805285,10.798563,6.091609,1.346931,0.717102,0.382783,21.680192
cuda,MT5ForConditionalGeneration,16,41.251914,33.477483,31.250981,15.846746,4.582581,21.337348,6.282207,3.155067,0.484334,39.013282,74.959997,54.421170
cuda,MegatronBertForCausalLM,4,46.926841,36.343084,34.191448,16.677223,4.682489,22.023680,8.475741,4.117545,0.901278,1.177802,2.887816,17.644366
cuda,MegatronBertForQuestionAnswering,8,45.996566,35.646250,33.482589,16.017619,4.629884,22.190463,8.381528,4.080251,0.878793,1.458535,2.876012,18.638695
cuda,MobileBertForMaskedLM,64,73.265653,55.718623,53.404293,22.497845,7.109833,34.541458,14.510711,7.925220,3.626565,22.319763,40.120064,53.090146
cuda,MobileBertForQuestionAnswering,128,72.736240,55.344233,53.039788,22.754379,7.101330,35.964589,14.298854,7.891305,3.717778,16.970147,33.078836,49.425835
cuda,OPTForCausalLM,2,24.581159,20.168810,18.003913,9.400359,2.065125,13.459730,4.111704,2.107072,0.280341,2.737236,3.288165,11.734993
cuda,PLBartForCausalLM,8,17.377639,14.439207,12.180836,7.104684,1.163004,10.420097,1.975881,1.044480,0.114233,1.381483,1.560311,7.510244
cuda,PLBartForConditionalGeneration,4,33.981665,27.680631,25.488073,13.387743,2.866146,18.026538,5.172950,2.670538,0.435295,2.799833,2.722759,14.449998
cuda,PegasusForCausalLM,32,24.588531,19.036885,16.894292,7.810081,2.257344,12.050292,3.884334,2.060819,0.309652,3.027480,3.224505,12.647981
cuda,PegasusForConditionalGeneration,32,45.595104,40.176332,37.948019,17.472194,5.753437,24.118388,10.426230,5.855679,1.353293,1.219190,1.695799,21.393992
cuda,RobertaForCausalLM,16,26.701156,21.580777,19.470181,9.961572,2.257652,12.789616,4.156974,2.060358,0.291204,0.723051,2.013990,9.035730
cuda,RobertaForQuestionAnswering,16,26.643096,21.398956,19.311478,9.863825,2.219507,12.376669,4.063100,1.990793,0.279471,0.377523,1.316714,8.298665
cuda,Speech2Text2ForCausalLM,256,14.989171,12.174294,9.920710,5.182723,1.011025,8.506163,1.895589,1.029593,0.115511,1.573753,3.790333,7.334824
cuda,T5ForConditionalGeneration,4,30.896551,25.405315,23.226882,11.874673,2.905245,15.530146,4.807801,2.075531,0.313189,2.774030,9.008831,12.992131
cuda,T5Small,4,30.824710,25.353713,23.181747,11.866502,2.899313,15.555788,4.773664,2.072494,0.306602,2.813966,9.137281,13.092519
cuda,TrOCRForCausalLM,32,25.647386,20.167568,17.997802,9.351848,2.038537,13.529407,3.768817,1.971939,0.288887,1.318089,1.349208,10.501056
cuda,XGLMForCausalLM,8,45.646080,36.534398,34.367337,17.689318,5.129880,25.060076,8.530448,4.290011,0.914409,32.163077,65.942826,51.088349
cuda,XLNetLMHeadModel,8,64.069919,53.172597,50.898559,28.224255,6.499083,30.910709,16.052442,4.550127,0.972116,11.612390,18.655288
cuda,YituTechConvBert,16,37.554797,30.169955,27.820765,13.977115,4.113007,19.546731,6.393238,3.032537,0.514469,8.570437,14.519693,23.001720
