dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.109527,3.587235,2.537963,8.535891,3.188485,1.124019,0.162119,2.165591,9.744218,1.482975
cuda,AlbertForQuestionAnswering,4,2.116967,3.522283,2.467066,8.442267,3.202217,1.135001,0.156583,1.697263,9.173300,1.011437
cuda,BartForCausalLM,4,2.202987,6.287189,3.033162,9.574712,3.481958,1.367069,0.281671,1.324583,1.353154,7.750800
cuda,BartForConditionalGeneration,2,6.038701,15.593066,9.748320,21.914904,10.632720,3.588155,1.112085,3.143829,2.738315,19.489583
cuda,BertForMaskedLM,64,2.769616,5.476070,3.493236,8.359079,3.746077,1.477619,0.311246,2.739354,9.228499,2.235296
cuda,BertForQuestionAnswering,128,2.781881,5.446337,3.447042,8.364394,3.777444,1.466071,0.308940,1.843661,8.319752,1.309426
cuda,BigBird,1,11.303164,7.298279,1.624735,11.063840,2.468721,1.268023,0.223839,8.512071,14.029339,0.422952
cuda,BlenderbotSmallForCausalLM,64,1.495737,3.896871,1.950259,6.979911,2.481260,0.990289,0.172147,2.620008,7.729691,2.256803
cuda,BlenderbotSmallForConditionalGeneration,64,4.014045,9.330981,5.632697,14.313754,6.714742,2.477578,0.626497,3.368976,3.026478,14.166748
cuda,CamemBert,1,2.769186,5.222564,3.172563,7.779066,3.528089,1.373477,0.311156,1.019379,6.859816,0.652935
cuda,DebertaForMaskedLM,4,6.938562,15.598488,3.691034,19.542199,4.624911,2.169919,0.335361,21.178773,0.945878,29.072242
cuda,DebertaForQuestionAnswering,8,6.991703,15.555650,3.664419,19.408495,4.654475,2.178541,0.338202,22.705444,1.807974,30.492492
cuda,DistilBertForMaskedLM,64,1.157034,3.206726,1.594775,5.257823,1.766062,0.804374,0.131660,2.542241,6.246517,2.205287
cuda,DistilBertForQuestionAnswering,64,1.136662,3.348572,1.490790,5.186889,1.708757,0.771020,0.126193,2.198248,5.749826,1.907273
cuda,DistillGPT2,1,1.226033,3.115977,1.279417,4.703025,1.317145,0.669863,0.106240,3.830571,6.749654,3.523117
cuda,ElectraForCausalLM,32,2.880337,7.306648,3.540240,11.120477,3.909944,1.562358,0.312239,4.578874,3.760226,12.050517
cuda,ElectraForQuestionAnswering,64,2.913545,5.479962,3.418326,8.275244,3.685064,1.480757,0.309160,2.555328,8.879777,2.021826
cuda,GPT2ForSequenceClassification,4,2.390018,5.178207,2.524365,7.733101,3.075126,1.331437,0.251705,1.666511,6.847742,1.243407
