dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,23.317106,20.744498,17.268019,8.769787,2.171834,14.652515,3.290058,1.607369,0.154469,3.547398,7.768180,14.388849
cuda,AlbertForQuestionAnswering,4,22.692612,20.258745,16.904956,8.751031,2.097715,14.858297,3.216992,1.586641,0.147185,1.418108,3.594727,12.541639
cuda,BartForCausalLM,4,28.301417,22.804130,19.354266,10.573793,2.100125,15.527008,3.788931,1.976643,0.290819,2.411722,2.538575,12.516171
cuda,BartForConditionalGeneration,2,58.194045,46.068766,42.429250,21.489343,5.508700,26.331736,10.057334,5.015986,1.254993,0.622578,0.442633,18.679935
cuda,BertForMaskedLM,16,30.479608,24.975527,21.002952,11.208133,2.322860,16.262965,4.211261,2.079073,0.305959,2.018410,2.944054,12.739297
cuda,BertForQuestionAnswering,16,28.765686,23.551049,20.131476,10.953691,2.280504,15.407260,4.220783,2.047233,0.288648,1.702668,2.670202,11.652201
cuda,BlenderbotSmallForCausalLM,64,20.437816,16.738103,12.780541,6.546611,1.441545,10.375720,2.506453,1.365360,0.167828,3.279421,3.423052,10.657994
cuda,BlenderbotSmallForConditionalGeneration,64,39.911905,32.198231,29.107231,14.977846,3.430107,19.643232,6.558405,3.372625,0.652336,1.629853,2.315443,15.228180
cuda,CamemBert,16,28.671839,23.483908,20.183242,10.869937,2.285783,14.951594,4.182903,2.037322,0.293626,0.712704,1.667691,10.319206
cuda,DebertaForMaskedLM,4,40.209922,33.167060,30.069366,21.894943,2.384793,29.113070,4.281777,2.475726,0.296909,17.485007,4.007830,31.473478
cuda,DebertaForQuestionAnswering,8,40.805734,33.960746,30.801658,22.744501,2.311155,30.749669,4.225714,2.434950,0.291598,18.064385,4.628443,32.659311
cuda,DebertaV2ForMaskedLM,1,55.128531,40.361169,37.185688,22.224056,3.432039,28.207523,5.618859,3.731310,0.562833,41.834202,1.467260,58.780562
cuda,DebertaV2ForQuestionAnswering,2,55.177115,40.530480,37.349237,22.529342,3.827965,28.964654,6.954686,4.354164,0.569389,41.052359,0.595199,58.685476
cuda,DistilBertForMaskedLM,128,20.580978,18.162086,14.282759,9.060378,1.372095,13.051654,1.967420,1.117177,0.119093,3.559890,8.925046,10.592254
cuda,DistilBertForQuestionAnswering,256,19.912401,17.522985,14.495214,9.244409,1.206153,13.222635,2.050155,1.126143,0.117118,3.879522,10.468412,10.895094
cuda,DistillGPT2,16,18.715589,16.320872,13.165911,8.389929,1.318998,12.185698,1.892895,1.046986,0.114570,0.990196,4.457370,7.800437
cuda,ElectraForCausalLM,32,28.770264,23.628329,20.641995,11.411466,2.380274,20.987803,4.413012,2.181803,0.304214,4.071389,10.019081,19.288608
cuda,ElectraForQuestionAnswering,64,28.066752,22.889783,19.846922,10.670649,2.258105,20.076924,4.175681,2.044786,0.297743,1.899902,2.959031,16.744441
cuda,GPT2ForSequenceClassification,4,26.292542,21.693479,18.624866,10.503538,2.438152,13.507285,3.886582,1.913748,0.262369,0.363716,2.466658,8.726873
cuda,LayoutLMForMaskedLM,16,30.207213,24.445539,20.967251,11.109246,2.321761,15.935833,4.281056,2.103112,0.302560,2.061189,2.978756,12.558533
cuda,LayoutLMForSequenceClassification,16,30.110581,24.588695,20.755259,11.050293,2.537650,17.456769,4.935166,2.344805,0.297180,5.757359,6.626497,17.991640
cuda,M2M100ForConditionalGeneration,16,56.119134,43.975834,41.095362,20.172718,5.813030,29.656621,11.687639,5.361510,1.398829,32.405277,57.093055,55.560607
cuda,MBartForCausalLM,4,29.599195,24.040365,20.616276,11.598844,2.283149,16.830866,3.999103,2.103267,0.318733,2.393910,2.411751,13.037607
cuda,MBartForConditionalGeneration,2,60.283712,48.191003,44.400369,23.712805,5.984769,31.015599,10.746886,5.914962,1.344419,0.590630,0.382425,21.795645
cuda,MT5ForConditionalGeneration,16,43.226277,35.329757,31.877639,16.481298,4.770958,23.044039,6.506752,2.918753,0.497346,39.028549,75.831888,55.945282
cuda,MegatronBertForCausalLM,4,47.370531,37.134894,33.808384,16.958566,4.720884,23.134460,8.597727,4.162536,0.912110,1.083979,3.187828,18.282795
cuda,MegatronBertForQuestionAnswering,8,46.911977,36.870728,33.555014,16.824265,4.661458,25.032248,8.435943,4.096213,0.925669,1.451013,2.929183,20.543412
cuda,MobileBertForMaskedLM,64,73.828392,56.820199,53.303606,23.718304,7.202805,37.184327,14.673871,7.998137,3.727614,22.268279,40.197227,54.402419
cuda,MobileBertForQuestionAnswering,128,77.104953,59.263260,55.046281,23.724588,7.177605,39.427417,14.716747,8.079581,3.785181,17.071885,31.643934,51.728927
cuda,OPTForCausalLM,2,27.363142,22.803873,19.222616,10.412670,2.209061,15.727224,4.193533,2.132641,0.288625,2.550373,3.095669,13.107030
cuda,PLBartForCausalLM,8,19.558357,16.672688,13.223767,7.961066,1.389752,12.542344,1.878992,1.082917,0.118625,1.396788,1.572089,9.014458
cuda,PLBartForConditionalGeneration,4,35.319621,29.335894,26.018839,14.353858,2.902694,19.826042,5.215880,2.694552,0.441961,2.623743,2.599792,15.383717
cuda,PegasusForCausalLM,32,25.725212,20.199464,16.832180,8.102413,2.255983,13.246438,3.916082,2.056269,0.306981,2.983740,3.175380,13.467109
cuda,PegasusForConditionalGeneration,32,47.869890,42.351776,38.767298,18.007548,5.860938,25.052527,10.561652,5.890774,1.372596,1.245052,1.705477,22.109822
