
cuda,BERT_pytorch,0,0.0000
cuda,Background_Matting,0,0.0000
cuda,LearningToPaint,96,1.3216
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9975
cuda,attention_is_all_you_need_pytorch,256,1.1461
cuda,dcgan,32,0.9899
cuda,demucs,0,0.0000
cuda,densenet121,4,1.1540
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,1.0749
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,6,1.0445
cuda,hf_Albert,8,1.3185
cuda,hf_Bart,4,1.0093
cuda,hf_Bert,4,1.0988
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,1.0167
cuda,hf_GPT2,0,0.0000
cuda,hf_Longformer,2,1.1528
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,maml,0,0.0000
cuda,maml_omniglot,1,1.1120
cuda,mnasnet1_0,32,1.3505
cuda,mobilenet_v2,96,1.0500
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.2024
cuda,moco,32,1.1921
cuda,nvidia_deeprecommender,256,1.1113
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,1.1977
cuda,pytorch_stargan,16,1.1342
cuda,pytorch_struct,200,1.0082
cuda,pytorch_unet,1,1.3188
cuda,resnet18,16,1.2467
cuda,resnet50,32,1.3279
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2174
cuda,shufflenet_v2_x1_0,128,1.3172
cuda,soft_actor_critic,256,1.0487
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,1.0919
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.1357
cuda,timm_efficientnet,32,1.2972
cuda,timm_nfnet,128,0.4412
cuda,timm_regnet,32,1.2269
cuda,timm_resnest,32,1.4126
cuda,timm_vision_transformer,8,1.0542
cuda,timm_vovnet,32,1.3460
cuda,tts_angular,64,0.9360
cuda,vgg16,64,0.9995
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
