dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.2283
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,1,1.0589
cuda,BartForCausalLM,8,0.9932
cuda,BartForConditionalGeneration,2,1.0134
cuda,BertForMaskedLM,64,0.9614
cuda,BertForQuestionAnswering,64,1.0105
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9690
cuda,BlenderbotSmallForConditionalGeneration,64,0.9969
cuda,CamemBert,1,1.5824
cuda,DebertaForMaskedLM,16,1.1697
cuda,DebertaForQuestionAnswering,16,1.3177
cuda,DebertaV2ForMaskedLM,4,0.9505
cuda,DebertaV2ForQuestionAnswering,4,0.9663
cuda,DistilBertForMaskedLM,32,1.0686
cuda,DistilBertForQuestionAnswering,32,1.2090
cuda,DistillGPT2,1,1.7434
cuda,ElectraForCausalLM,32,1.0221
cuda,ElectraForQuestionAnswering,64,1.2555
cuda,GPT2ForSequenceClassification,4,1.5781
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0573
cuda,LayoutLMForSequenceClassification,16,1.1135
cuda,M2M100ForConditionalGeneration,4,1.0315
cuda,MBartForCausalLM,16,0.9729
cuda,MBartForConditionalGeneration,8,0.9793
cuda,MT5ForConditionalGeneration,4,1.3738
cuda,MegatronBertForCausalLM,0,0.0000
cuda,MegatronBertForQuestionAnswering,0,0.0000
cuda,MobileBertForMaskedLM,16,1.4889
cuda,MobileBertForQuestionAnswering,32,1.5029
cuda,OPTForCausalLM,16,1.1104
cuda,PLBartForCausalLM,16,0.9825
cuda,PLBartForConditionalGeneration,8,0.9951
cuda,PegasusForCausalLM,16,0.9667
cuda,PegasusForConditionalGeneration,8,0.9795
cuda,RobertaForCausalLM,64,0.9706
cuda,RobertaForQuestionAnswering,64,1.0095
cuda,Speech2Text2ForCausalLM,64,1.1658
cuda,T5ForConditionalGeneration,4,1.0014
cuda,T5Small,1,1.3509
cuda,TrOCRForCausalLM,16,0.9855
cuda,XGLMForCausalLM,4,1.0320
cuda,XLNetLMHeadModel,8,1.1124
cuda,YituTechConvBert,1,1.4439
