dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.780615,12.801065,5.131047,1.918875,9.836460,3.561654,1.271448,0.160532,1.505302,6.712101
cuda,AlbertForQuestionAnswering,4,14.790250,12.876867,5.123209,2.095857,9.647452,3.308301,1.256789,0.154572,1.054363,6.710715
cuda,AllenaiLongformerBase,4,63.852530,54.588060,31.825258,6.503406,40.115293,18.343847,6.247040,0.464587,3.269151,15.140778
cuda,BartForCausalLM,4,20.047056,16.540157,7.975349,2.141735,11.291846,4.124649,2.192168,0.346109,2.345440,5.569721
cuda,BartForConditionalGeneration,2,49.551527,40.930275,18.610081,6.493329,23.821481,10.901747,4.651683,1.415205,1.214480,12.754857
cuda,BertForMaskedLM,16,19.840152,16.000645,7.041878,2.474211,9.834434,4.137720,1.850177,0.351991,2.229423,5.384704
cuda,BertForQuestionAnswering,16,19.972341,16.119760,7.090981,2.475218,9.882040,4.106723,1.853852,0.340301,1.768338,5.381426
cuda,BlenderbotForCausalLM,4,35.905435,28.354634,11.527186,4.617525,17.826788,8.756156,3.630306,1.010518,11.143682,3.992746
cuda,BlenderbotSmallForCausalLM,64,12.837322,10.417181,4.595887,1.634407,6.863605,2.489402,1.240374,0.201112,3.980046,2.548669
cuda,BlenderbotSmallForConditionalGeneration,64,32.913934,26.689034,12.025787,3.858792,16.100822,7.465753,3.122155,0.743436,1.841331,8.125878
cuda,CamemBert,16,19.989295,16.116737,7.054569,2.478561,9.796166,4.139971,1.852787,0.346483,1.100495,5.338665
cuda,DebertaForMaskedLM,4,34.190610,27.407911,16.320005,3.273008,20.437667,5.958322,2.874568,0.396276,2.631075,7.632094
cuda,DebertaForQuestionAnswering,8,34.624554,27.751655,16.899161,3.291044,20.809765,6.341592,2.906053,0.407068,3.022837,7.446409
cuda,DebertaV2ForMaskedLM,1,52.109921,38.378196,20.003572,4.274617,24.321580,8.628471,3.691099,0.703186,1.787233,9.000882
cuda,DebertaV2ForQuestionAnswering,2,52.633353,38.625587,20.356436,5.267868,24.874314,9.817773,4.357349,0.718858,0.572290,10.189972
cuda,DistilBertForMaskedLM,128,11.624353,10.046128,5.362481,1.160070,7.436142,2.528520,1.015390,0.146256,3.998643,3.295339
cuda,DistilBertForQuestionAnswering,256,11.697062,10.113695,5.398133,1.326547,7.493836,2.412650,1.018309,0.143171,3.003516,3.487585
cuda,DistillGPT2,16,10.409496,8.895591,4.705898,1.261039,6.703766,2.209057,0.945553,0.132894,2.952559,3.312682
cuda,ElectraForCausalLM,32,21.945614,18.031034,8.922920,2.517044,14.611663,4.282746,1.919291,0.349475,4.090022,8.328603
cuda,ElectraForQuestionAnswering,64,20.041622,16.512405,7.184484,2.256052,12.518252,4.433700,1.875798,0.354962,2.405234,7.707103
cuda,GPT2ForSequenceClassification,4,17.445002,14.381555,6.724020,2.631811,9.570018,4.062087,1.699646,0.301001,2.664451,5.582037
cuda,LayoutLMForMaskedLM,16,21.971142,17.702007,8.421622,2.552080,11.319755,4.264170,1.905922,0.356048,2.611972,5.569597
cuda,LayoutLMForSequenceClassification,16,21.453291,17.628829,8.495301,2.575168,12.956727,5.009458,2.180876,0.354896,7.436101,7.154347
cuda,M2M100ForConditionalGeneration,16,47.155672,38.665426,17.095022,6.280836,24.795304,9.702162,4.646194,1.013676,11.943678,14.265168
cuda,MBartForCausalLM,4,20.415185,17.061027,8.257481,2.275841,11.876464,4.665278,1.915737,0.375623,2.275680,6.008179
cuda,MBartForConditionalGeneration,2,48.858895,38.882816,16.735547,6.806399,23.829491,11.470018,4.809729,1.574773,0.608984,14.198802
cuda,MT5ForConditionalGeneration,16,31.860389,26.596295,11.513804,4.033532,17.049647,7.746007,2.898634,0.586066,23.790772,9.769392
cuda,MegatronBertForCausalLM,4,38.800612,31.534860,13.418124,6.262300,18.837823,9.074411,3.775370,1.035084,1.854884,11.916146
cuda,MegatronBertForQuestionAnswering,8,38.088135,30.989182,13.233658,6.115299,18.566956,8.933999,3.714787,1.034484,1.640480,11.685560
cuda,MobileBertForMaskedLM,64,52.016604,43.274567,12.698578,6.399379,29.839183,15.331934,6.322324,4.184834,4.081292,24.812490
cuda,MobileBertForQuestionAnswering,128,52.039128,43.248864,12.631733,6.766125,30.273045,15.795459,6.250854,4.273189,2.837691,24.787484
cuda,OPTForCausalLM,2,19.598061,16.466726,8.054368,2.240824,11.166939,4.892146,1.950109,0.335827,2.986261,5.646902
cuda,PLBartForCausalLM,8,11.712863,10.004891,5.434898,1.136880,7.768905,2.375506,0.985007,0.142170,1.480503,3.530014
cuda,PLBartForConditionalGeneration,4,25.754596,21.468279,9.519819,3.183443,13.418369,5.558293,2.452583,0.505082,2.667554,7.232762
cuda,PegasusForCausalLM,32,20.027995,16.613488,8.027558,2.364624,11.913733,4.113656,2.139645,0.375013,2.460145,6.369394
cuda,PegasusForConditionalGeneration,32,37.949100,33.523890,13.060115,4.952806,22.408628,9.130805,5.033605,1.008779,0.623348,14.742472
cuda,RobertaForCausalLM,16,20.200992,16.300889,7.261573,2.520291,9.866456,4.225738,1.908550,0.358405,1.405869,5.244607
cuda,RobertaForQuestionAnswering,16,19.913382,16.070830,7.093425,2.512243,9.572194,4.154378,1.869837,0.342104,0.774269,5.110875
cuda,Speech2Text2ForCausalLM,256,12.296585,10.346849,6.173598,1.002823,8.626518,2.117553,1.124142,0.143113,1.333738,3.515117
cuda,T5ForConditionalGeneration,4,22.797986,19.148872,9.235253,2.909020,13.055562,5.285667,2.352061,0.361900,7.970477,6.865992
cuda,T5Small,4,22.866383,19.194350,9.270039,2.915764,13.072356,5.537681,2.099252,0.367631,8.065142,6.858525
cuda,TrOCRForCausalLM,32,19.591273,16.123861,7.581443,2.087242,11.010142,4.157509,1.853154,0.347984,1.353410,5.627409
cuda,XGLMForCausalLM,8,39.095162,32.507667,14.393626,6.227592,21.311094,9.175893,3.872772,1.064227,31.649812,13.392492
cuda,XLNetLMHeadModel,8,51.921864,43.488856,19.433016,7.221574,25.335326,14.110719,4.210730,1.040530,10.426282,13.457760
cuda,YituTechConvBert,16,29.880781,24.807146,10.887105,4.224638,16.627156,6.776098,2.799463,0.594151,9.086395,10.147462
