dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BartForCausalLM,4,1.640320
cuda,BartForConditionalGeneration,2,4.559322
cuda,BertForMaskedLM,64,2.059194
cuda,BertForQuestionAnswering,128,2.082057
cuda,BlenderbotSmallForCausalLM,64,1.120029
cuda,BlenderbotSmallForConditionalGeneration,64,2.893503
cuda,DebertaForMaskedLM,4,5.866316
cuda,DebertaForQuestionAnswering,8,5.789687
cuda,DistilBertForMaskedLM,64,0.845918
cuda,DistilBertForQuestionAnswering,64,0.867475
cuda,DistillGPT2,1,0.981833
cuda,ElectraForCausalLM,32,2.124527
cuda,ElectraForQuestionAnswering,64,2.095752
cuda,GPT2ForSequenceClassification,4,2.001616
cuda,LayoutLMForMaskedLM,16,2.426275
cuda,LayoutLMForSequenceClassification,16,2.419440
cuda,MT5ForConditionalGeneration,8,4.769341
cuda,MobileBertForMaskedLM,32,10.769126
cuda,MobileBertForQuestionAnswering,64,10.625645
cuda,OPTForCausalLM,32,1.732708
cuda,PLBartForCausalLM,32,0.884563
cuda,PLBartForConditionalGeneration,16,2.822012
cuda,RobertaForCausalLM,64,2.129466
cuda,RobertaForQuestionAnswering,128,2.069671
cuda,Speech2Text2ForCausalLM,128,0.924109
cuda,T5ForConditionalGeneration,4,3.112058
cuda,TrOCRForCausalLM,32,1.658755
cuda,XGLMForCausalLM,8,3.696323
