dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,9.933755,8.663615,3.170998,1.765503,7.046330,2.578364,1.032753,0.138901,5.958644,0.917923
cuda,AlbertForQuestionAnswering,4,9.996842,8.713375,3.147408,1.741624,7.165164,2.554033,1.027059,0.135770,6.062880,0.541742
cuda,BartForCausalLM,4,12.632798,11.403051,5.639989,1.708295,8.709752,3.062009,1.151628,0.223564,1.459448,4.862151
cuda,BartForConditionalGeneration,2,32.037507,28.602304,13.908867,4.831900,19.042562,7.879272,2.904888,0.817742,1.188715,10.174912
cuda,BertForMaskedLM,16,13.328631,11.789174,5.756671,2.195869,7.995400,2.662127,1.245462,0.248000,4.520669,1.468674
cuda,BertForQuestionAnswering,16,13.383351,11.867565,5.818824,1.990921,8.217335,2.924037,1.250762,0.244400,4.476571,1.040229
cuda,BlenderbotForCausalLM,4,23.448154,20.852842,9.733452,3.861808,14.546405,5.822009,2.442838,0.610817,4.080863,9.182389
cuda,BlenderbotSmallForCausalLM,64,7.945157,7.100137,3.221440,1.165699,5.749551,2.223014,0.857211,0.146936,3.749000,2.052379
cuda,BlenderbotSmallForConditionalGeneration,64,20.824125,18.572974,7.898068,3.207107,11.853352,4.983024,2.075137,0.488865,1.843053,7.301846
cuda,CamemBert,16,13.289297,11.806438,5.856770,1.997655,8.255323,2.911203,1.247707,0.247313,4.481145,0.377068
cuda,DebertaForMaskedLM,4,25.066611,19.690228,11.678881,2.746101,15.254380,3.916750,1.904289,0.320318,0.836009,6.520391
cuda,DebertaForQuestionAnswering,8,25.996533,20.250756,11.750188,2.727415,15.530493,4.122319,1.889244,0.321136,1.784353,6.706084
cuda,DebertaV2ForMaskedLM,1,35.014879,26.509311,13.435459,2.842196,17.903057,4.753966,2.341565,0.550670,1.473925,7.622955
cuda,DebertaV2ForQuestionAnswering,2,34.843073,26.200286,13.373875,3.243500,18.444296,5.620610,2.671536,0.544504,0.509123,8.631472
cuda,DistilBertForMaskedLM,128,6.656977,6.009530,2.843828,1.142532,4.680414,1.421669,0.660624,0.110146,3.023608,1.195691
cuda,DistilBertForQuestionAnswering,256,6.716717,6.070757,2.881150,1.153326,4.761383,1.460534,0.679552,0.110462,3.078742,0.591872
cuda,DistillGPT2,16,8.263301,7.460809,4.513427,1.290486,6.298141,1.479893,0.681216,0.099398,2.644631,3.117133
cuda,ElectraForCausalLM,32,15.207172,13.649937,7.552025,2.247822,10.668527,2.824265,1.321700,0.254592,2.513771,5.455773
cuda,ElectraForQuestionAnswering,64,13.150259,11.593618,5.522007,2.467108,7.785425,2.748186,1.291542,0.251124,4.819906,1.314271
