
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,0,0.0000
cuda,BartForConditionalGeneration,2,1.0764
cuda,BertForMaskedLM,64,1.0144
cuda,BertForQuestionAnswering,64,1.0808
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9854
cuda,BlenderbotSmallForConditionalGeneration,64,1.0461
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,32,1.2780
cuda,DistillGPT2,0,0.0000
cuda,ElectraForCausalLM,32,1.2644
cuda,ElectraForQuestionAnswering,64,1.3519
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.1161
cuda,LayoutLMForSequenceClassification,16,1.1997
cuda,M2M100ForConditionalGeneration,0,0.0000
cuda,MBartForCausalLM,0,0.0000
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,0,0.0000
cuda,MegatronBertForCausalLM,8,1.1596
cuda,MegatronBertForQuestionAnswering,8,1.1642
cuda,MobileBertForMaskedLM,16,1.1386
cuda,MobileBertForQuestionAnswering,32,1.0912
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,0,0.0000
cuda,PLBartForConditionalGeneration,8,1.0680
cuda,PegasusForCausalLM,0,0.0000
cuda,PegasusForConditionalGeneration,0,0.0000
cuda,RobertaForCausalLM,64,1.0863
cuda,RobertaForQuestionAnswering,64,1.0804
cuda,Speech2Text2ForCausalLM,64,1.3509
cuda,T5ForConditionalGeneration,4,1.1506
cuda,T5Small,1,1.2428
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.5007
cuda,YituTechConvBert,1,3.2630
