dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.0014,5.6510,0.9172
cuda,AlbertForQuestionAnswering,2,1.0022,5.6677,0.9369
cuda,AllenaiLongformerBase,1,0.7745,19.6184,0.9527
cuda,BartForCausalLM,2,0.9667,14.9150,0.8847
cuda,BartForConditionalGeneration,1,0.9911,39.2557,0.8465
cuda,BertForMaskedLM,64,0.9597,9.9789,0.9219
cuda,BertForQuestionAnswering,64,0.9831,9.3357,0.9467
cuda,BigBird,1,0.8222,16.7386,0.9385
cuda,BlenderbotSmallForCausalLM,64,0.9097,7.7470,0.8401
cuda,BlenderbotSmallForConditionalGeneration,32,0.9347,20.6287,0.9036
cuda,CamemBert,1,0.9377,9.8730,0.7977
cuda,DebertaForMaskedLM,4,0.8017,13.7509,0.9851
cuda,DebertaForQuestionAnswering,4,0.7516,13.4331,1.0525
cuda,DistilBertForMaskedLM,16,0.9721,4.3297,0.9138
cuda,DistilBertForQuestionAnswering,32,0.9707,4.3152,0.9046
cuda,DistillGPT2,1,0.9311,3.9047,0.7721
cuda,ElectraForCausalLM,1,0.9380,9.5543,0.9107
cuda,ElectraForQuestionAnswering,64,0.9856,9.3528,0.9524
cuda,GPT2ForSequenceClassification,4,0.9777,8.0359,0.9091
cuda,GoogleFnet,1,0.8120,4.3964,0.9447
cuda,LayoutLMForMaskedLM,16,0.9705,9.8937,0.9409
cuda,LayoutLMForSequenceClassification,16,0.9883,10.4700,0.9348
cuda,M2M100ForConditionalGeneration,2,0.9259,36.6346,0.9791
cuda,MBartForCausalLM,16,0.9655,14.3443,0.8629
cuda,MBartForConditionalGeneration,8,0.8966,38.9832,0.8137
cuda,MT5ForConditionalGeneration,2,0.9107,16.2227,0.6173
cuda,MegatronBertForCausalLM,2,0.9416,25.9082,0.7066
cuda,MegatronBertForQuestionAnswering,8,0.9317,25.9156,0.8265
cuda,MobileBertForMaskedLM,16,0.9150,155.6838,0.9179
cuda,MobileBertForQuestionAnswering,32,0.9141,153.8692,0.9716
cuda,OPTForCausalLM,4,0.8949,9.0761,0.7500
cuda,PLBartForCausalLM,16,0.9426,5.3419,0.8802
cuda,PLBartForConditionalGeneration,8,0.8964,13.3065,0.8222
cuda,PegasusForCausalLM,8,0.9088,13.9429,0.9322
cuda,PegasusForConditionalGeneration,4,0.8929,37.0959,0.9002
cuda,RobertaForCausalLM,4,0.9315,9.8898,0.7778
cuda,RobertaForQuestionAnswering,64,0.9813,9.3825,0.9467
cuda,Speech2Text2ForCausalLM,64,0.9333,5.4957,0.8800
cuda,T5ForConditionalGeneration,4,0.9636,10.6725,0.9597
cuda,T5Small,1,0.9506,10.5063,0.9325
cuda,TrOCRForCausalLM,8,0.9367,14.6296,0.8048
cuda,XGLMForCausalLM,1,0.8561,23.8391,1.0000
cuda,XLNetLMHeadModel,4,0.9667,35.4520,0.8975
cuda,YituTechConvBert,1,0.9313,16.4232,0.7923
