dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.471426,3.596965,1.217698,7.144627,2.104165,0.865691,0.128569,7.320872,12.167253
cuda,AlbertForQuestionAnswering,2,1.455999,2.979211,1.166154,4.956131,2.128033,0.891993,0.131390,0.603175,4.037082
cuda,BartForCausalLM,2,10.250910,5.727801,1.238836,8.133916,2.680335,0.988871,0.206830,7.671263,11.406780
cuda,BartForConditionalGeneration,1,26.701687,12.053740,2.289124,15.697194,5.582767,2.048066,0.693962,0.881567,7.036787
cuda,BertForMaskedLM,64,5.494448,7.217611,1.312067,9.231921,3.507287,1.107499,0.244149,9.385387,12.805090
cuda,BertForQuestionAnswering,64,5.430314,4.714170,1.297346,6.404426,3.469616,1.102642,0.235812,0.426389,3.508809
cuda,BigBird,1,12.369795,4.704501,0.927207,7.846299,1.822812,0.880132,0.184354,9.496292,13.739733
cuda,BlenderbotSmallForCausalLM,64,5.115470,3.329148,1.116852,4.930559,1.720245,0.738807,0.136076,10.742139,13.523860
cuda,BlenderbotSmallForConditionalGeneration,32,12.454311,7.073034,2.007370,11.017698,4.630367,1.813189,0.443416,18.050526,24.157765
cuda,CamemBert,1,5.406796,6.436683,1.110595,8.104472,3.123886,0.931256,0.217835,2.543215,5.412601
cuda,DebertaForMaskedLM,4,8.095716,12.248088,2.100190,15.581471,3.926944,1.740996,0.304728,19.446658,25.285068
cuda,DebertaForQuestionAnswering,4,8.282744,9.565460,2.177975,11.298897,3.864387,1.741261,0.306554,18.311432,22.620440
cuda,DistilBertForMaskedLM,16,1.826967,3.348417,0.954121,4.604554,1.426782,0.585185,0.104964,22.533139,24.793082
cuda,DistilBertForQuestionAnswering,32,1.824405,3.106966,0.930726,4.227163,1.395109,0.573816,0.103091,13.369496,15.471295
cuda,DistillGPT2,1,1.562260,4.479134,0.554345,5.772399,1.466955,0.511272,0.085112,18.480810,20.370724
cuda,ElectraForCausalLM,1,5.462486,6.523542,1.132770,8.200566,3.119523,0.946818,0.222958,2.775175,5.676247
cuda,ElectraForQuestionAnswering,64,5.362232,6.802853,1.316079,8.751967,3.447191,1.108853,0.247333,9.631840,12.988806
cuda,GPT2ForSequenceClassification,4,4.041659,7.046738,1.244107,8.653479,3.094712,1.077451,0.184316,4.734030,7.669063
cuda,GoogleFnet,1,2.260550,4.182405,0.670906,6.607673,1.451368,0.645430,0.114983,6.550885,9.746872
cuda,LayoutLMForMaskedLM,16,5.723893,6.781495,1.334189,8.629104,3.531025,1.129174,0.241748,8.521574,11.795880
cuda,LayoutLMForSequenceClassification,16,5.696754,4.747087,1.332560,7.277385,3.780383,1.162837,0.239005,27.694946,31.651630
cuda,M2M100ForConditionalGeneration,2,27.155073,12.681628,2.756488,25.924967,6.099363,2.708154,0.597639,43.314255,59.533541
cuda,MBartForCausalLM,16,10.305211,6.310832,1.276994,8.336450,2.763413,1.079890,0.222279,7.672138,11.065315
cuda,MBartForConditionalGeneration,8,28.147423,10.823925,2.799072,16.067375,6.790481,3.184426,0.783771,12.397856,20.669058
cuda,MT5ForConditionalGeneration,2,7.331833,9.932308,2.113859,22.631513,4.534517,1.623959,0.388558,45.810785,60.796079
cuda,MegatronBertForCausalLM,2,17.415285,14.538576,3.038800,17.373499,7.353202,2.215920,0.617321,5.964242,12.024257
cuda,MegatronBertForQuestionAnswering,8,16.614841,13.570268,2.345611,16.013780,6.892382,1.945647,0.549766,12.703446,17.673951
cuda,MobileBertForMaskedLM,16,140.181577,8.887379,3.197597,18.354941,7.927306,3.248590,1.633062,16.833500,29.816626
cuda,MobileBertForQuestionAnswering,32,140.669086,8.991564,3.196970,17.887722,7.859096,3.226948,1.623871,10.181920,22.594481
cuda,OPTForCausalLM,4,4.960123,4.473949,1.277649,6.611000,2.719229,1.139807,0.226212,18.778406,22.274742
cuda,PLBartForCausalLM,16,3.256705,3.578301,0.765333,5.064940,1.434217,0.597527,0.100449,9.072697,11.373496
cuda,PLBartForConditionalGeneration,8,7.573579,7.300014,1.718776,10.342228,3.874215,1.472117,0.323881,27.244585,32.125821
cuda,PegasusForCausalLM,8,10.425765,5.448356,1.211915,9.093296,2.682389,1.037814,0.200317,12.363812,17.314243
cuda,PegasusForConditionalGeneration,4,27.182094,9.863519,2.885492,15.722463,6.081204,3.219850,0.611954,20.382297,29.359739
cuda,RobertaForCausalLM,4,5.394076,6.997245,1.446484,8.680390,3.565986,1.135275,0.242956,19.896484,23.120023
cuda,RobertaForQuestionAnswering,64,5.346789,4.812918,1.279408,6.229831,3.436911,1.090644,0.233793,0.417819,3.206722
cuda,Speech2Text2ForCausalLM,64,3.099916,3.837615,0.627079,6.030052,1.358719,0.571933,0.097053,8.135924,11.003029
cuda,T5ForConditionalGeneration,4,4.474950,7.486751,1.757696,35.890501,3.011112,1.250505,0.256543,15.671070,45.953091
cuda,T5Small,1,4.462832,6.705138,1.119671,8.839033,2.414922,0.956693,0.234212,16.097718,19.466331
cuda,TrOCRForCausalLM,8,10.364880,4.870057,1.214900,6.359699,2.658219,0.969416,0.206029,0.380814,3.172572
cuda,XGLMForCausalLM,1,15.891368,12.708748,1.950907,18.181448,6.475357,1.854114,0.470144,23.441029,31.055899
cuda,XLNetLMHeadModel,4,19.021650,44.356372,3.620878,47.935024,10.050303,3.458624,0.778262,8.261272
cuda,YituTechConvBert,1,9.658707,7.376915,2.114761,10.179864,3.902304,1.419225,0.362578,38.456201,43.516723
