dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.769641,18.175675,14.650178,7.756958,2.380454,14.593367,3.044828,1.569281,0.158015,7.368509,9.375384
cuda,AlbertForQuestionAnswering,4,20.525483,17.955620,14.404769,7.501426,1.911664,14.553424,3.018499,1.790860,0.153843,3.556422,9.536677
cuda,AllenaiLongformerBase,4,84.387115,72.641904,68.781060,45.571658,8.825935,62.560046,23.218187,7.883997,0.457387,4.947951,26.739718
cuda,BartForCausalLM,4,30.985368,24.644152,21.005641,13.826234,1.935446,22.331458,3.864810,2.551361,0.221745,2.715609,10.804601
cuda,BartForConditionalGeneration,2,53.099062,40.840375,37.196368,17.841479,5.536791,26.439777,10.216211,4.952477,1.279151,0.418617,14.604180
cuda,BertForMaskedLM,16,26.233382,20.776340,17.314002,9.536856,2.087653,15.719147,4.158711,2.030342,0.300271,2.968196,8.456424
cuda,BertForQuestionAnswering,16,25.570273,20.197126,16.716572,8.979550,2.073967,15.060404,4.085872,1.992106,0.294773,2.627984,8.342650
cuda,BlenderbotForCausalLM,4,42.797412,31.140907,27.849623,13.351798,4.644094,23.992682,7.087383,4.297635,0.444386,8.812316,15.666174
cuda,BlenderbotSmallForCausalLM,64,22.831934,18.123757,14.586991,9.779648,1.334268,17.850896,2.812212,1.679276,0.148079,3.021552,9.539711
cuda,BlenderbotSmallForConditionalGeneration,64,36.287067,28.139731,24.788555,12.145555,3.389511,18.968347,6.625542,3.315167,0.663788,2.283200,10.523515
cuda,CamemBert,16,25.592734,20.073063,16.631089,8.786831,2.091884,14.296648,4.164616,1.990960,0.304567,1.650867,7.795011
cuda,DebertaForMaskedLM,4,31.619705,24.155266,21.300324,13.955956,2.047300,23.525534,4.450583,2.268937,0.298902,3.014776,11.897384
cuda,DebertaForQuestionAnswering,8,35.193282,27.819970,24.337734,17.038710,2.048336,28.192648,4.191987,2.553576,0.302274,4.091859,13.483471
cuda,DebertaV2ForMaskedLM,1,49.843456,34.757528,31.392229,17.509955,3.177002,28.192350,5.835013,3.520045,0.582470,1.331314,14.373900
cuda,DebertaV2ForQuestionAnswering,2,47.634392,32.475018,29.177319,15.555717,3.593288,27.212628,7.173550,4.628634,0.593595,15.774404
cuda,DistilBertForMaskedLM,128,17.918251,15.482903,12.025902,8.108016,1.269835,12.685100,2.191793,1.108035,0.125009,8.578032,5.944156
cuda,DistilBertForQuestionAnswering,256,18.009372,15.600115,12.129462,8.223567,1.249828,13.292811,2.223611,1.090930,0.118078,10.348884,6.417725
cuda,DistillGPT2,16,16.382491,13.926113,10.574715,7.062982,1.226542,11.673971,2.300303,1.042045,0.116287,4.418417,5.928964
cuda,ElectraForCausalLM,32,34.900028,27.371503,24.011245,16.074304,2.298030,31.108355,4.142126,2.104443,0.315333,9.826715,17.527387
cuda,ElectraForQuestionAnswering,64,25.334738,19.997341,16.600824,8.884938,2.060187,19.354694,4.150191,1.995678,0.303022,3.173577,12.713902
cuda,GPT2ForSequenceClassification,4,23.215355,18.532961,15.228336,8.371170,2.283352,12.550547,3.867474,1.866802,0.269455,2.437143,6.636955
cuda,LayoutLMForMaskedLM,16,26.193028,20.350554,16.959357,9.008705,2.115706,15.430612,4.255134,2.034634,0.305851,2.983989,8.729970
cuda,LayoutLMForSequenceClassification,16,26.397353,20.629641,17.171853,9.309840,2.065043,17.466190,5.039485,2.264593,0.297154,6.978636,10.413303
cuda,M2M100ForConditionalGeneration,16,59.373849,44.602706,40.976478,21.799834,5.238117,36.827010,9.725071,5.765640,0.693047,23.657743,20.746272
cuda,MBartForCausalLM,4,30.625281,24.139257,20.617210,13.373980,2.083629,21.641434,4.049673,2.392706,0.226002,2.817786,10.545110
cuda,MBartForConditionalGeneration,2,54.867845,42.587140,39.062932,19.849203,5.872972,29.773946,10.692513,5.139092,1.378802,0.372781,16.273979
cuda,MT5ForConditionalGeneration,16,38.538952,30.663501,27.158383,13.928702,3.931845,23.066877,6.642241,2.756978,0.494802,73.595811,13.424794
cuda,MegatronBertForCausalLM,4,42.863623,32.302695,28.745828,13.868022,5.095580,22.529783,8.543747,4.074085,0.922772,2.807048,14.139176
cuda,MegatronBertForQuestionAnswering,8,42.134912,32.274242,28.712260,13.751296,5.015029,24.001527,8.477376,4.036035,0.937752,2.930669,15.643864
cuda,MobileBertForMaskedLM,64,64.146962,48.565309,44.929088,17.627716,6.302445,37.493170,15.012896,7.743671,3.700804,40.354438,27.506336
cuda,MobileBertForQuestionAnswering,128,64.256642,48.610718,44.962074,17.545079,6.969208,37.187875,14.280663,7.752015,3.837934,34.489687,27.269923
