dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,11.353536,9.649069,3.949894,1.665466,8.069572,3.308142,1.182721,0.145541,1.062068,1.062127,6.929685
cuda,BartForCausalLM,4,16.091547,12.862078,6.320528,2.029073,9.460141,3.680167,1.608714,0.277188,1.374031,1.517704,6.649408
cuda,BartForConditionalGeneration,2,41.706149,34.010815,16.797285,6.171395,21.431079,9.662608,4.020674,1.051914,0.841036,1.332910,11.916833
cuda,BertForMaskedLM,16,16.200646,13.022260,6.070617,2.104414,8.869439,3.874624,1.655464,0.288397,1.962834,2.091712,7.161201
cuda,BertForQuestionAnswering,16,16.162154,13.002511,5.883396,2.069230,8.747319,3.800414,1.848703,0.288377,1.570654,1.648842,6.614105
cuda,BlenderbotSmallForCausalLM,64,10.142447,8.021960,3.680852,1.486976,5.684826,2.269447,1.097517,0.171334,2.429098,5.990728,2.109484
cuda,BlenderbotSmallForConditionalGeneration,64,27.407554,22.124071,10.428940,3.378245,14.509708,7.028805,2.736487,0.578938,2.176675,1.846872,9.833474
cuda,CamemBert,16,16.423984,13.189916,6.126660,2.114325,8.825695,3.910257,1.660399,0.292336,0.802227,0.963888,5.915023
cuda,DebertaForMaskedLM,4,26.031870,19.267722,10.480858,2.640726,13.605272,4.774307,2.300761,0.361943,15.089768,2.366157,21.113924
cuda,DebertaForQuestionAnswering,8,26.213472,19.430785,10.608667,2.629943,13.658070,4.785114,2.320679,0.360817,16.288826,2.769982,22.230578
cuda,DebertaV2ForMaskedLM,1,40.052075,28.142048,13.833867,3.944847,15.699553,5.578979,2.953914,0.634172,33.392647,1.824495,39.637870
cuda,DistilBertForMaskedLM,128,9.393142,7.856070,4.313730,1.091047,6.165382,2.062311,0.893080,0.130532,1.520050,3.736194,4.520452
cuda,DistilBertForQuestionAnswering,256,9.593542,8.043880,4.434852,1.090883,6.437884,2.114318,0.896703,0.127728,0.905829,2.916384,4.056858
cuda,DistillGPT2,16,10.388330,8.849565,5.526004,1.118783,7.388169,2.113415,0.875105,0.112593,1.604406,2.918628,4.636247
cuda,ElectraForCausalLM,32,17.721702,14.483545,7.251648,2.099133,13.260205,3.994374,1.689023,0.289937,3.680827,3.914475,11.903357
cuda,ElectraForQuestionAnswering,64,16.820352,13.484585,6.152041,2.123155,11.328543,3.935360,1.902586,0.299664,2.341708,2.327306,9.754946
cuda,GPT2ForSequenceClassification,4,16.715326,13.858552,7.454423,2.203359,9.937822,3.658956,1.843874,0.251930,1.277350,2.491068,6.062785
cuda,GoogleFnet,16,10.353450,8.470003,5.087337,1.220044,8.046906,1.925282,0.864598,0.128976,3.857315,1.783808,8.116451
cuda,LayoutLMForMaskedLM,16,18.002369,14.496938,7.127072,2.191801,10.204047,4.202190,1.719617,0.299578,1.967250,2.496917,7.351260
cuda,LayoutLMForSequenceClassification,16,18.069277,14.587528,7.293926,2.218143,12.043539,4.808270,2.205716,0.289499,6.611947,7.141958,13.692409
cuda,M2M100ForConditionalGeneration,16,38.845123,31.213578,14.610342,5.077412,20.718470,8.943693,4.081456,0.793010,3.746291,8.645158,15.458420
cuda,MBartForCausalLM,4,17.573354,14.435486,7.869276,2.086880,10.976494,3.761944,1.648920,0.279945,1.383322,1.332117,6.684687
cuda,MBartForConditionalGeneration,2,40.927024,33.235288,15.918694,6.268681,20.642945,9.861022,4.126079,1.058000,0.901107,0.549793,12.172055
cuda,MT5ForConditionalGeneration,16,27.699038,22.908293,10.091966,3.452046,14.852549,6.697649,2.481399,0.541280,3.977107,21.564743,12.379850
cuda,MegatronBertForCausalLM,4,31.880734,25.545623,11.595363,4.428966,16.012254,8.364523,3.281015,0.743875,1.095221,1.668058,10.438879
cuda,MegatronBertForQuestionAnswering,8,31.725802,25.417861,11.285971,4.397954,16.072680,8.246440,3.245835,0.733343,1.596112,1.570455,10.998880
