dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,27.047654,22.537081,5.175783,2.116596,9.763728,3.358485,1.270061,0.158654,1.445207,6.794004
cuda,AlbertForQuestionAnswering,4,26.678842,22.239534,5.094404,2.096878,9.606305,3.307978,1.258952,0.153340,1.060719,6.698651
cuda,AllenaiLongformerBase,4,82.036677,69.583318,32.765633,6.716340,40.721800,18.761351,5.978060,0.456720,3.260217,15.018590
cuda,BartForCausalLM,4,32.378213,26.455147,7.720192,2.133955,10.833898,4.092232,1.840780,0.347498,2.335710,5.547732
cuda,BartForConditionalGeneration,2,83.569285,67.949115,17.856627,6.485731,23.768296,10.883908,4.638801,1.419413,1.247503,12.692628
cuda,BertForMaskedLM,16,34.117779,27.765899,7.185621,2.233556,10.316384,4.406229,1.871070,0.351815,2.234432,5.481612
cuda,BertForQuestionAnswering,16,33.925231,27.295026,7.203089,2.452447,9.964540,4.084986,1.840120,0.341056,1.766347,5.329760
cuda,BlenderbotForCausalLM,4,61.288033,48.626339,11.497846,4.555150,17.926686,8.822544,3.650905,1.011811,11.210989,3.806505
cuda,BlenderbotSmallForCausalLM,64,21.576298,17.379401,4.575090,1.626107,6.927916,2.506404,1.250407,0.202987,4.056373,2.557361
cuda,BlenderbotSmallForConditionalGeneration,64,55.524952,44.662596,11.784624,3.855429,15.885087,7.142408,3.121605,0.740736,1.864719,8.149186
cuda,CamemBert,16,34.262525,27.904361,7.543555,2.579144,10.285200,4.424358,1.850107,0.352639,1.040452,5.439265
cuda,DebertaForMaskedLM,4,46.405355,35.611502,16.700476,3.121226,21.136878,6.824230,2.646601,0.391212,2.775326,7.798477
cuda,DebertaForQuestionAnswering,8,46.977848,36.195707,17.129358,3.138951,21.532575,6.440439,2.942939,0.395531,3.104162,7.787490
cuda,DebertaV2ForMaskedLM,1,85.242659,59.296788,20.679433,4.256270,24.764499,8.391280,3.973763,0.694357,1.732305,9.009163
cuda,DebertaV2ForQuestionAnswering,2,85.191426,58.887018,20.426651,4.763451,25.479202,9.799737,4.563154,0.700203,0.538461,10.226565
cuda,DistilBertForMaskedLM,128,18.861868,15.837857,5.459529,1.165774,7.591249,2.520564,1.027090,0.146157,3.976374,3.359252
cuda,DistilBertForQuestionAnswering,256,18.718981,15.746554,5.504449,1.151425,7.752624,2.541469,1.014613,0.141059,3.007751,3.461083
cuda,DistillGPT2,16,16.921682,13.960970,4.762629,1.308233,6.791505,2.184469,0.935323,0.130668,2.722161,3.390060
cuda,ElectraForCausalLM,32,36.448991,29.901649,9.101069,2.254672,15.120883,4.562234,1.917310,0.351559,4.070379,8.397266
cuda,ElectraForQuestionAnswering,64,34.488805,27.715596,7.415424,2.523075,12.330112,4.214166,1.890187,0.352765,2.413671,7.554772
cuda,GPT2ForSequenceClassification,4,29.916359,24.309083,6.894308,2.808788,9.718222,4.089759,1.734715,0.302146,2.534554,5.736592
cuda,LayoutLMForMaskedLM,16,36.849061,29.442707,8.600653,2.632668,11.513666,4.450287,1.910749,0.351453,2.570487,5.671197
cuda,LayoutLMForSequenceClassification,16,36.167224,29.446586,8.750985,2.599073,13.251770,5.020101,2.167125,0.347552,7.164363,7.219244
cuda,M2M100ForConditionalGeneration,16,81.654223,65.795398,17.066689,6.323397,24.707685,9.754561,4.582583,0.995218,11.612106,14.249085
cuda,MBartForCausalLM,4,33.493576,27.518545,8.448323,2.292934,12.121653,4.742284,1.924786,0.372536,2.293572,6.080488
cuda,MBartForConditionalGeneration,2,82.583598,66.162774,16.666028,6.784162,23.624002,11.423111,4.795683,1.563465,0.610451,14.036786
cuda,MT5ForConditionalGeneration,16,46.760589,39.051803,12.065818,4.011276,17.627918,7.801540,3.447808,0.577378,23.746478,10.156280
cuda,MegatronBertForCausalLM,4,65.471689,52.900355,13.370057,5.537404,19.279604,9.648966,3.772204,1.037578,2.012197,11.679325
cuda,MegatronBertForQuestionAnswering,8,65.180007,52.654724,13.188639,5.453426,18.973555,9.506973,3.706283,1.046166,1.641387,11.471246
cuda,MobileBertForMaskedLM,64,108.413443,88.068772,12.773730,6.810765,29.470690,15.244992,6.196033,4.203571,3.935252,23.891158
