dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.339450,12.133667,6.777900,1.380241,27.916389,2.848328,0.979040,0.113172,7.487380,30.093325
cuda,AlbertForQuestionAnswering,2,1.332820,11.031533,5.666421,1.339581,10.525201,2.851108,0.978076,0.112952,0.683342,6.970146
cuda,BartForCausalLM,2,4.326048,25.651700,19.930491,1.247589,38.521237,2.774657,0.987713,0.148554,7.887644,27.818827
cuda,BartForConditionalGeneration,1,12.622141,63.470749,48.031535,2.772724,82.896408,6.413556,2.052959,0.363131,0.773951,38.648558
cuda,BertForMaskedLM,64,2.845727,35.608875,29.674626,1.341291,41.073239,3.549084,1.119841,0.177305,9.630132,22.469235
cuda,BertForQuestionAnswering,64,2.808232,11.126116,5.189281,1.316626,9.056165,3.503495,1.114977,0.168201,0.618315,5.900743
cuda,BigBird,1,9.490616,10.311618,6.088478,0.913498,14.019757,1.804924,0.848285,0.180711,9.334037,18.292750
cuda,BlenderbotSmallForCausalLM,64,2.263032,20.147651,16.191830,0.905451,38.113225,1.766525,0.734357,0.107288,10.146247,33.037471
cuda,BlenderbotSmallForConditionalGeneration,32,5.483872,38.796385,28.614052,2.056843,58.592495,4.800767,2.271743,0.271554,18.512024,50.707286
cuda,CamemBert,1,2.811060,31.702961,25.881496,1.122472,36.311469,3.190406,0.958063,0.162536,2.660254,14.310575
cuda,DebertaForMaskedLM,4,6.245756,20.425647,13.518361,2.075643,22.243069,3.899427,1.736189,0.303490,19.086532,30.123977
cuda,DebertaForQuestionAnswering,4,6.259316,15.828516,8.882575,2.016190,12.225700,3.841032,1.724189,0.301783,17.519866,23.107484
cuda,DistilBertForMaskedLM,16,1.116953,13.679997,10.737522,1.015887,16.980220,1.552536,0.606948,0.089687,10.136705,17.449146
