dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.829593,13.799027,1.360422,34.098770,2.815143,1.020303,0.142503,0.581779,22.339763
cuda,AlbertForQuestionAnswering,2,1.690100,15.582631,1.356689,34.525543,2.820892,1.027385,0.142435,0.584201,20.983006
cuda,BartForCausalLM,2,10.208378,20.791133,1.642951,43.586718,2.836030,1.242914,0.254948,0.380873,24.930530
cuda,BartForConditionalGeneration,1,27.726702,44.024076,2.704266,86.443636,8.113175,2.641975,0.976381,1.047680,46.459270
cuda,BertForMaskedLM,64,5.695877,30.605767,1.749512,45.434059,3.251136,1.347569,0.289660,0.493268,17.191686
cuda,BertForQuestionAnswering,64,5.810058,30.473585,1.456039,44.838877,3.470789,1.319810,0.281364,0.504857,16.446521
cuda,BigBird,1,13.355815,12.162972,1.135833,22.794921,2.395532,1.193959,0.214278,9.056481,20.956604
cuda,BlenderbotSmallForCausalLM,64,5.244176,17.732051,0.993091,40.060014,2.291629,0.923797,0.158963,0.409883,23.809296
cuda,BlenderbotSmallForConditionalGeneration,32,13.283667,31.325488,2.275591,65.285641,5.944328,2.219813,0.577183,0.745184,37.174039
cuda,CamemBert,1,5.676402,29.424776,1.550351,43.632660,2.868143,1.170075,0.262278,0.478343,16.354983
cuda,DebertaForMaskedLM,4,8.550158,22.276637,2.438950,37.692355,4.633667,2.090260,0.337875,19.423158,37.543436
cuda,DebertaForQuestionAnswering,4,8.749030,25.997358,2.627160,41.705157,4.615320,2.091414,0.335178,21.241083,39.848519
cuda,DistilBertForMaskedLM,16,2.009145,18.173754,0.893106,31.877798,1.705957,0.713038,0.118556,0.295193,14.955511
cuda,DistilBertForQuestionAnswering,32,1.969146,18.560287,0.868407,31.962923,1.638014,0.700704,0.116071,0.293780,14.626820
cuda,DistillGPT2,1,1.789413,20.220299,0.837058,34.960044,1.345943,0.611521,0.100478,0.304483,15.935291
cuda,ElectraForCausalLM,1,5.757402,30.001250,1.582158,48.554089,2.911991,1.189181,0.265493,0.473976,20.729166
cuda,ElectraForQuestionAnswering,64,5.887592,33.850744,1.760493,50.114719,3.226726,1.345546,0.283384,0.519359,18.666854
cuda,GPT2ForSequenceClassification,4,4.265352,33.020526,1.674815,47.170387,2.905516,1.260900,0.229895,0.464712,16.391950
cuda,LayoutLMForSequenceClassification,16,5.940515,31.393549,1.760930,48.315763,3.884119,1.979866,0.282956,0.412259,19.216173
cuda,M2M100ForConditionalGeneration,2,27.826727,58.819465,3.262895,124.152374,6.631953,3.796263,0.720732,3.065174,71.917114
cuda,MBartForCausalLM,16,10.388482,22.345611,1.518150,47.281096,3.131513,1.756077,0.276378,0.407669,26.979119
cuda,MBartForConditionalGeneration,8,28.433433,46.854483,3.419341,95.260513,9.327596,3.237517,1.110136,1.089272,53.739279
cuda,MT5ForConditionalGeneration,2,7.954276,58.021506,2.468888,113.908496,6.061731,2.614313,0.430425,0.631784,59.187610
cuda,MegatronBertForCausalLM,2,17.276647,59.106458,3.528007,78.732789,7.412939,2.709080,0.778950,0.905222,24.303273
cuda,MegatronBertForQuestionAnswering,8,17.957885,59.162000,3.257254,78.107111,7.057773,2.493574,0.723713,0.932935,23.375982
cuda,MobileBertForMaskedLM,16,142.427097,40.210500,4.059011,74.875531,11.993240,4.512109,2.568671,1.703043,40.842618
cuda,MobileBertForQuestionAnswering,32,141.753293,33.948164,4.016601,63.030714,12.011617,4.456939,2.547379,1.710529,35.222734
cuda,OPTForCausalLM,4,5.298559,31.760180,1.456216,56.456144,3.449098,1.406243,0.256551,0.558089,26.824997
cuda,PLBartForCausalLM,16,3.304551,17.093663,0.837656,38.957295,1.857034,0.697455,0.112862,0.512419,23.274101
cuda,PLBartForConditionalGeneration,8,7.989571,33.975819,2.239930,71.895119,4.419964,1.749941,0.386016,0.579785,40.891140
cuda,PegasusForCausalLM,8,10.404015,20.425243,1.433098,40.383800,3.297260,1.298118,0.264927,1.124454,22.640684
cuda,PegasusForConditionalGeneration,4,28.194814,35.153150,3.551993,78.665823,8.089200,3.460423,0.809800,3.288204,50.656938
cuda,RobertaForCausalLM,4,5.733783,28.615370,1.891868,41.575006,3.321812,1.365545,0.286839,0.485122,15.457250
cuda,RobertaForQuestionAnswering,64,5.740655,32.368644,1.474314,47.120703,3.184253,1.329023,0.282393,0.511675,16.861816
cuda,Speech2Text2ForCausalLM,64,3.342145,14.640242,0.696994,29.044018,1.427436,0.679993,0.111468,0.734720,15.892056
cuda,T5ForConditionalGeneration,4,4.793772,46.059440,1.698667,137.333972,4.400874,1.520089,0.278974,0.590759,93.701898
cuda,T5Small,1,4.768994,44.489846,1.359512,75.013802,3.755559,1.221659,0.256512,0.620661,32.638893
cuda,TrOCRForCausalLM,8,10.374485,21.328812,1.639973,44.694369,2.832722,1.213466,0.251920,0.370872,25.487564
cuda,XGLMForCausalLM,1,16.464379,53.317089,2.822560,104.877788,6.412498,2.313260,0.650732,2.155609,56.785817
cuda,XLNetLMHeadModel,4,19.105501,70.098158,3.708531,87.227607,8.407904,4.095943,0.830294,21.952554
cuda,YituTechConvBert,1,10.301447,46.087644,2.305234,75.042140,5.511235,1.792669,0.450838,0.525973,31.961835
