dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.0035
cuda,AlbertForQuestionAnswering,2,1.0048
cuda,AllenaiLongformerBase,1,1.0387
cuda,BartForCausalLM,4,0.9825
cuda,BartForConditionalGeneration,2,1.0016
cuda,BertForMaskedLM,64,0.9627
cuda,BertForQuestionAnswering,64,0.9732
cuda,BigBird,1,0.7894
cuda,BlenderbotSmallForCausalLM,64,0.9320
cuda,BlenderbotSmallForConditionalGeneration,64,0.8745
cuda,CamemBert,1,0.7648
cuda,DebertaForMaskedLM,4,0.6889
cuda,DebertaForQuestionAnswering,4,0.6899
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.7988
cuda,DistilBertForQuestionAnswering,32,0.7801
cuda,DistillGPT2,1,0.7858
cuda,ElectraForCausalLM,1,0.7664
cuda,ElectraForQuestionAnswering,64,0.9682
cuda,GPT2ForSequenceClassification,4,0.9713
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.9635
cuda,LayoutLMForSequenceClassification,16,0.9698
cuda,M2M100ForConditionalGeneration,2,0.7417
cuda,MBartForCausalLM,16,0.7701
cuda,MBartForConditionalGeneration,8,1.0282
cuda,MT5ForConditionalGeneration,2,0.7786
cuda,MegatronBertForCausalLM,2,0.7662
cuda,MegatronBertForQuestionAnswering,8,0.7691
cuda,MobileBertForMaskedLM,16,0.7668
cuda,MobileBertForQuestionAnswering,32,0.7486
cuda,OPTForCausalLM,4,0.7601
cuda,PLBartForCausalLM,16,0.8037
cuda,PLBartForConditionalGeneration,8,1.0270
cuda,PegasusForCausalLM,8,0.7322
cuda,PegasusForConditionalGeneration,4,0.7821
cuda,RobertaForCausalLM,4,0.7619
cuda,RobertaForQuestionAnswering,64,0.9528
cuda,Speech2Text2ForCausalLM,64,0.7697
cuda,T5ForConditionalGeneration,4,0.8800
cuda,T5Small,1,0.8079
cuda,TrOCRForCausalLM,8,0.7915
cuda,XGLMForCausalLM,2,0.7319
cuda,XLNetLMHeadModel,4,0.9428
cuda,YituTechConvBert,1,0.7566
