dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.468641,3.685264,2.007441,8.439473,2.972154,1.134612,0.144657,7.129538,0.827513
cuda,AlbertForQuestionAnswering,4,2.557076,3.807887,2.405817,8.075584,2.669000,1.106444,0.139743,6.759690,0.433759
cuda,AllenaiLongformerBase,4,9.451583,80.186075,7.313647,86.475079,64.508766,4.752965,0.400441,0.674103,14.135064
cuda,BartForCausalLM,4,2.571744,5.849725,1.889130,9.117039,3.222524,1.329472,0.261676,2.321315,5.245356
cuda,BartForConditionalGeneration,2,6.268758,13.751822,6.069182,19.415859,8.513603,3.415724,1.026834,1.184673,11.965607
cuda,BertForMaskedLM,16,2.902833,5.016256,2.023226,7.866529,3.504990,1.477558,0.294569,4.969625,1.416876
cuda,BertForQuestionAnswering,16,2.944818,4.963528,2.020286,7.759905,3.518527,1.488610,0.281344,4.912094,0.990947
cuda,BlenderbotForCausalLM,4,4.807112,8.294843,4.455084,14.467033,6.876353,2.859362,0.807385,10.808513,3.978866
cuda,BlenderbotSmallForCausalLM,64,1.587676,3.591431,1.298492,6.081011,2.228218,0.998833,0.165273,3.848940,2.776355
cuda,BlenderbotSmallForConditionalGeneration,64,4.343512,8.607758,3.383324,13.327713,5.926874,2.500440,0.579867,1.817049,8.260485
cuda,CamemBert,16,2.865336,4.935695,2.010665,7.698507,3.483646,1.460777,0.289505,4.867702,0.340268
cuda,DebertaForMaskedLM,4,7.449688,15.277144,3.008762,20.055919,5.297036,2.502162,0.338572,0.951177,8.007969
cuda,DebertaForQuestionAnswering,8,6.933031,14.671318,2.904948,19.385446,5.083874,2.435636,0.334244,1.807214,7.829597
cuda,DebertaV2ForMaskedLM,1,12.311705,17.913839,4.129630,23.608323,6.019222,3.578753,0.596823,1.508842,10.189101
cuda,DebertaV2ForQuestionAnswering,2,12.140313,17.104207,4.797468,22.930966,6.453202,3.767488,0.591360,0.577524,10.972767
cuda,DistilBertForMaskedLM,128,1.217685,3.180581,1.232476,5.268458,1.821221,0.790828,0.124035,3.370625,1.139461
cuda,DistilBertForQuestionAnswering,256,1.249413,3.204373,1.224596,5.262720,1.841040,0.799534,0.116793,3.332685,0.551713
cuda,DistillGPT2,16,1.328669,4.134921,1.356478,6.213367,1.818842,0.775640,0.110842,2.358121,3.482846
cuda,ElectraForCausalLM,32,3.036045,6.840039,2.289154,10.214187,3.343616,1.528111,0.287476,2.554381,5.766097
cuda,ElectraForQuestionAnswering,64,3.035199,5.000958,2.295654,7.471044,3.223833,1.456677,0.291854,4.862279,1.324408
cuda,GPT2ForSequenceClassification,4,2.872458,5.017641,2.279534,7.793087,3.378759,1.381684,0.249183,5.144948,1.375215
cuda,LayoutLMForMaskedLM,16,3.313164,5.133472,2.355870,7.766782,3.337696,1.502152,0.300030,5.085873,1.446007
cuda,LayoutLMForSequenceClassification,16,3.332859,5.200526,2.066369,9.382718,4.290387,1.730953,0.294304,6.344954,5.937576
cuda,M2M100ForConditionalGeneration,16,6.336622,12.365927,4.427238,20.875938,8.103784,3.430513,0.751610,11.562998,13.502254
cuda,MBartForCausalLM,4,2.581850,6.397345,1.996140,9.926623,3.406696,1.394100,0.282479,2.254505,5.621109
