dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,0.8851,301.2950,7.4622,0.7431
cuda,AlbertForQuestionAnswering,4,0.8856,298.8382,7.3983,0.7540
cuda,AllenaiLongformerBase,4,0.7128,275.7165,22.1123,0.9144
cuda,BartForCausalLM,4,0.9701,115.6459,7.1834,0.8997
cuda,BartForConditionalGeneration,2,0.9684,140.9216,18.8558,0.9073
cuda,BertForMaskedLM,16,0.9696,112.8821,7.8227,0.9237
cuda,BertForQuestionAnswering,16,0.9789,96.6819,8.1581,0.9312
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9279,63.4454,4.8430,0.8172
cuda,BlenderbotSmallForConditionalGeneration,64,0.9241,119.3965,12.4337,0.8918
cuda,CamemBert,16,0.9709,121.5154,7.8841,0.9212
cuda,DebertaForMaskedLM,4,0.7114,87.6186,12.2613,0.9825
cuda,DebertaForQuestionAnswering,8,0.8434,89.1810,12.1684,1.0481
cuda,DebertaV2ForMaskedLM,1,0.6780,153.3677,21.1101,0.9412
cuda,DebertaV2ForQuestionAnswering,2,0.6851,152.1212,20.8341,0.9796
cuda,DistilBertForMaskedLM,128,0.9578,87.7617,4.0364,0.8497
cuda,DistilBertForQuestionAnswering,256,0.9941,103.4374,3.9665,0.9568
cuda,DistillGPT2,16,0.9694,109.0877,3.7339,0.8673
cuda,ElectraForCausalLM,32,0.9407,92.7112,7.9405,0.8464
cuda,ElectraForQuestionAnswering,64,0.9789,117.0945,7.8462,0.9538
cuda,GPT2ForSequenceClassification,4,0.9780,94.2327,7.3166,0.9161
cuda,LayoutLMForMaskedLM,16,0.9702,115.6294,8.5925,0.9238
cuda,LayoutLMForSequenceClassification,16,0.9696,100.5227,8.3685,0.9325
cuda,M2M100ForConditionalGeneration,16,0.9037,143.1703,17.4223,0.9412
cuda,MBartForCausalLM,4,0.9561,117.4785,7.4300,0.8998
cuda,MBartForConditionalGeneration,2,0.9691,141.1389,19.1037,0.9035
cuda,MT5ForConditionalGeneration,16,0.8749,108.5086,14.2488,0.8640
cuda,MegatronBertForCausalLM,4,0.9019,98.6521,15.7211,0.8798
cuda,MegatronBertForQuestionAnswering,8,0.9834,143.3012,15.6106,0.9101
cuda,MobileBertForMaskedLM,64,0.8307,264.2533,35.1896,0.8791
cuda,MobileBertForQuestionAnswering,128,0.8350,215.9893,34.8064,1.0063
cuda,OPTForCausalLM,2,0.9345,177.3298,7.3578,0.9183
cuda,PLBartForCausalLM,8,0.9677,114.7903,3.9254,0.8707
cuda,PLBartForConditionalGeneration,4,0.9547,121.5206,9.9828,0.9325
cuda,PegasusForCausalLM,32,0.9388,76.9941,7.9474,0.9114
cuda,PegasusForConditionalGeneration,32,0.9052,156.5373,18.7341,0.9502
cuda,RobertaForCausalLM,16,0.9707,118.0452,7.9577,0.9237
cuda,RobertaForQuestionAnswering,16,0.9785,97.1290,7.8594,0.9315
cuda,Speech2Text2ForCausalLM,256,0.9438,56.1313,3.7873,0.8156
cuda,T5ForConditionalGeneration,4,0.8545,119.5166,9.8219,0.9527
cuda,T5Small,4,0.8529,119.5658,9.9698,0.9527
cuda,TrOCRForCausalLM,32,0.9634,142.1462,7.2832,0.8789
cuda,XGLMForCausalLM,8,0.8320,108.4839,15.0814,0.9234
cuda,XLNetLMHeadModel,8,0.9712,284.5667,21.6203,0.9214
cuda,YituTechConvBert,16,0.9615,139.9928,12.1399,0.9173
