dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.670317,3.667149,1.340341,7.818899,2.489591,1.275167,0.140547,9.582549,15.169156
cuda,AlbertForQuestionAnswering,2,1.642894,3.356687,1.315669,5.578948,2.776282,0.999028,0.139063,0.542467,4.174447
cuda,BartForCausalLM,2,10.148668,5.050306,1.629830,7.303072,2.781601,1.219542,0.242101,8.068971,12.064118
cuda,BartForConditionalGeneration,1,27.567176,11.122737,2.659290,16.912327,8.038252,2.593796,0.930351,0.998604,9.729751
cuda,BertForMaskedLM,64,5.596648,6.009103,1.722841,8.143835,3.173563,1.299046,0.272202,10.980551,14.956044
cuda,BertForQuestionAnswering,64,5.617911,4.396755,1.440459,6.593776,3.412739,1.298111,0.264276,0.447653,4.198772
cuda,BigBird,1,12.917027,5.846293,1.124960,8.335910,2.375393,1.177708,0.223116,12.889886,16.701759
cuda,BlenderbotSmallForCausalLM,64,5.184177,3.494385,0.982897,5.543668,2.356328,0.890023,0.152802,12.227470,15.334515
cuda,BlenderbotSmallForConditionalGeneration,32,13.206944,7.006644,2.237711,11.774652,5.832870,2.157619,0.533946,18.945689,26.136523
cuda,CamemBert,1,5.615617,5.627078,1.533086,7.545229,2.851459,1.144445,0.245045,3.094839,6.663212
cuda,DebertaForMaskedLM,4,8.308387,12.665570,2.404190,15.989210,4.573303,2.036225,0.343365,20.138223,26.283899
cuda,DebertaForQuestionAnswering,4,8.302577,10.385893,2.411144,12.683093,4.555308,2.050266,0.341649,18.921624,24.049715
cuda,DistilBertForMaskedLM,16,1.957509,3.512718,0.886250,4.890483,1.901770,0.703307,0.115626,10.303444,12.626295
cuda,DistilBertForQuestionAnswering,32,1.927870,3.247371,0.864296,4.605743,1.626439,0.687654,0.112861,14.152164,16.434376
cuda,DistillGPT2,1,1.652228,3.443309,0.806185,4.717926,1.341551,0.590218,0.098790,17.184180,19.317854
cuda,ElectraForCausalLM,1,5.684293,5.845510,1.555430,7.815782,2.891121,1.164699,0.250792,3.474698,7.117806
cuda,ElectraForQuestionAnswering,64,5.707776,6.123031,1.789641,8.190696,3.188166,1.331220,0.275844,10.408992,14.390982
cuda,GPT2ForSequenceClassification,4,4.295049,5.982897,1.701603,7.837038,2.888733,1.247089,0.222032,6.012870,9.671042
cuda,LayoutLMForMaskedLM,16,6.014371,6.064061,1.791946,8.225625,3.270990,1.341990,0.276081,9.573591,13.649564
cuda,LayoutLMForSequenceClassification,16,6.133622,5.808955,1.750827,8.777100,3.476112,1.797302,0.272028,23.889569,28.728554
cuda,M2M100ForConditionalGeneration,2,27.977224,10.016921,3.479604,29.460271,8.101276,3.406117,0.755625,41.203337,64.392414
cuda,MBartForCausalLM,16,10.378007,5.741264,1.523009,8.818827,3.114616,1.736583,0.260071,8.593445,13.558378
cuda,MBartForConditionalGeneration,8,27.746702,10.732845,3.336136,17.928963,9.076554,3.134009,1.008388,13.431682,24.775187
cuda,MT5ForConditionalGeneration,2,7.826048,11.001383,2.818272,30.779320,5.455904,2.543718,0.417396,44.775346,67.570143
cuda,MegatronBertForCausalLM,2,17.323569,12.596949,3.531116,17.995107,7.350407,2.678537,0.721473,5.938885,15.110258
cuda,MegatronBertForQuestionAnswering,8,17.493544,12.538034,3.235919,17.066180,7.419444,2.428890,0.677734,11.402559,19.401395
cuda,MobileBertForMaskedLM,16,141.583128,12.586983,4.812739,24.605794,11.214698,4.465518,2.406249,16.840906,34.080370
cuda,MobileBertForQuestionAnswering,32,150.284129,12.680751,3.997159,25.002070,12.202919,4.334834,2.359762,11.166276,27.912372
cuda,OPTForCausalLM,4,5.143800,4.549378,1.412995,7.035845,3.361998,1.342817,0.240308,18.974812,22.972460
cuda,PLBartForCausalLM,16,3.312050,3.669311,0.836144,5.373314,1.824264,0.692641,0.109267,9.816456,12.414333
cuda,PLBartForConditionalGeneration,8,8.137516,6.149889,2.217531,9.927530,4.360156,1.711390,0.364655,29.115418,35.259130
cuda,PegasusForCausalLM,8,10.282079,5.662573,1.416400,10.640135,2.960916,1.562989,0.244711,14.414800,20.925791
cuda,PegasusForConditionalGeneration,4,27.747845,9.749875,3.503604,18.223678,7.952821,3.375750,0.739692,19.909450,32.174768
cuda,RobertaForCausalLM,4,5.664816,6.190849,1.875815,8.166262,3.268241,1.336655,0.270046,19.424047,23.396393
cuda,RobertaForQuestionAnswering,64,5.532327,4.510980,1.441339,6.427374,3.429104,1.301930,0.265905,0.465888,3.936921
cuda,Speech2Text2ForCausalLM,64,3.248577,3.932278,0.702092,6.047649,1.447927,0.693318,0.108864,9.481675,12.355279
cuda,T5ForConditionalGeneration,4,4.593054,8.302676,1.671350,68.850489,4.318313,1.485042,0.267953,18.806355,81.156925
cuda,T5Small,1,4.597837,7.684734,1.327962,10.309813,3.715535,1.197182,0.251940,17.574860,21.655801
cuda,TrOCRForCausalLM,8,10.140126,4.925521,1.625262,6.815156,2.806247,1.189771,0.239420,0.420334,4.045129
cuda,XGLMForCausalLM,1,16.294830,8.165767,2.837112,15.445476,6.544441,2.289774,0.573043,27.279978,37.633761
cuda,XLNetLMHeadModel,4,19.839839,35.868588,3.655845,41.322404,8.956322,3.158271,0.781925,9.431009
cuda,YituTechConvBert,1,9.826420,7.114380,2.047155,10.908735,5.113004,1.758163,0.421972,36.694881,42.706827
